Gene = Rchy1
index = 1416
Annotated 5SS: [ 141 2408 5115 5347 5954]
Annotated 3SS: [1529 4952 5187 5674 6021]
SMsplice 5SS: [ 119 2408 5115 5347 5954]
SMsplice 3SS: [2071 4952 5187 5674 6021]
top_k =  100
Partition function (log Z): 11.140270018706738

Sorted 5' Splice Sites (High to Low Probability):
Position 5954: 0.9991115742980242
Position 5115: 0.9145160357312112
Position 2408: 0.8970639804961281
Position 5347: 0.8032158196071523
Position 119: 0.3417933970272124
Position 755: 0.28805780576263557
Position 767: 0.20737450714299552
Position 5399: 0.18286637519645335
Position 1122: 0.13378272234566035
Position 521: 0.10711345468020317
Position 5110: 0.0841702255458699
Position 1088: 0.04003607686411547
Position 343: 0.023314711336810852
Position 1057: 0.02180757230972938
Position 505: 0.019204874935346613
Position 141: 0.017496231288371848
Position 533: 0.01232646671258228
Position 529: 0.008294594326956376
Position 517: 0.007200744703005833
Position 525: 0.006858367151668854
Position 5299: 0.00501752768111109
Position 121: 0.002633508124445699
Position 5355: 0.0020712791510955216
Position 6418: 0.0018039562729973194
Position 34: 0.001344513075764282
Position 287: 0.0012423476920790117
Position 6138: 0.0012243108808249264
Position 5100: 0.0009059639282425697
Position 5908: 0.0007300875420224587
Position 537: 0.0006846342162700574
Position 6245: 0.0004518080767895813
Position 157: 0.0003881841216771452
Position 160: 0.0002746755892328078
Position 234: 0.00023338528471597396
Position 5403: 0.0001961809500076867
Position 5351: 0.00018241053368017485
Position 5073: 9.702947860762847e-05
Position 6306: 6.994192199897923e-05
Position 5273: 4.3761925411981207e-05
Position 5860: 2.510173994402749e-05
Position 369: 9.588323343471158e-06
Position 5252: 8.603155994010134e-06
Position 375: 6.991339889061487e-06
Position 125: 4.843258177525862e-06
Position 6553: 4.642669440351212e-06
Position 123: 2.3282563812563527e-06
Position 155: 1.875181620691189e-06
Position 65: 4.705774862457564e-07
Position 128: 1.0432857285624729e-07
Position 5864: 8.645736627424527e-08
Position 6057: 6.796026870221767e-08
Position 110: 3.674212476718546e-08
Position 62: 1.3281487305072271e-08
Position 42: 1.0101223900977354e-08
Position 5897: 5.809744512281252e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5187: 0.9999336399539095
Position 4952: 0.9996904509691351
Position 6021: 0.9987821208239723
Position 5674: 0.9207236783848712
Position 816: 0.5159640069818365
Position 638: 0.22413435273399046
Position 2071: 0.19187515084452744
Position 1186: 0.07188474178264845
Position 5511: 0.06353372957859528
Position 1157: 0.040036076864115484
Position 857: 0.028015570678773662
Position 1121: 0.025164485784934278
Position 794: 0.011636566544657882
Position 193: 0.009840495453652193
Position 205: 0.00973042147619076
Position 5547: 0.007018371723104196
Position 1278: 0.0038571993562552137
Position 1241: 0.0037260951307976926
Position 5601: 0.0021490475740486258
Position 6482: 0.0018446509294268293
Position 442: 0.0017863303370920813
Position 6057: 0.0011017720716337337
Position 6290: 0.0007303878480884966
Position 6194: 0.0005336656280413663
Position 412: 0.000454444632619996
Position 6200: 0.0003968314352349544
Position 336: 0.0003468055467636162
Position 6090: 0.00010539831321702028
Position 453: 0.00010027242906330483
Position 5162: 6.516374447706328e-05
Position 5325: 5.236024637847837e-05
Position 6403: 2.4852689962218305e-05
Position 6613: 2.433925156599482e-05
Position 5389: 2.3353485971688496e-06
