Gene = Lon
index = 1251
Annotated 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
Annotated 3SS: [ 618  937 1454 1642 2010 2489 3277 3530]
SMsplice 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
SMsplice 3SS: [ 618  991 1454 1642 2010 2489 3277 3530]
top_k =  100
Partition function (log Z): 22.144727335034617

Sorted 5' Splice Sites (High to Low Probability):
Position 2434: 0.9987199588303598
Position 3219: 0.9978364809746005
Position 1948: 0.9947717325530924
Position 3468: 0.9860723245162621
Position 1585: 0.9765531289331214
Position 1398: 0.9667271716105851
Position 875: 0.9239304785776145
Position 456: 0.9113416220824954
Position 4191: 0.044352812783418245
Position 3832: 0.033210839938507875
Position 513: 0.02951821124679903
Position 2679: 0.02413258009066547
Position 1330: 0.01337522208364353
Position 839: 0.010869373849191271
Position 844: 0.009844704469081039
Position 563: 0.006795441189361179
Position 4209: 0.006714725378873758
Position 2983: 0.006542402672405143
Position 3879: 0.0049266455582057415
Position 2581: 0.004842411485159687
Position 59: 0.004794975817652401
Position 461: 0.003440159907428119
Position 3445: 0.0032000824006295373
Position 3472: 0.0030045754666936457
Position 3806: 0.002076119205204217
Position 4043: 0.001976472706252122
Position 77: 0.0018624234664939973
Position 847: 0.0015892566605797585
Position 3438: 0.0014599125155265091
Position 1297: 0.0014565064692578975
Position 270: 0.0013165016597028434
Position 1727: 0.0012445724489334794
Position 509: 0.0011454316018247304
Position 1865: 0.0010730095428757248
Position 1392: 0.0008820542896173819
Position 2620: 0.0006964713893556222
Position 1100: 0.000673594099687103
Position 2438: 0.0005596654979343034
Position 913: 0.0004437528054496208
Position 2220: 0.0004087912565651972
Position 2355: 0.0003562099275291086
Position 788: 0.00028939008437047734
Position 21: 0.0002858065549078525
Position 1515: 0.00023379248852961927
Position 2711: 0.0002108885417564782
Position 2744: 0.00020728052547927897
Position 2417: 0.00020251834862493806
Position 1168: 0.00019961809239002834
Position 88: 0.00019292354149371373
Position 3163: 0.00017397543910933075
Position 1935: 0.00017008542945942274
Position 1889: 0.00016664232094547408
Position 3624: 0.0001252441848971476
Position 2142: 0.00011632955025252074
Position 1942: 0.00010250969373859256
Position 170: 7.416474929384067e-05
Position 1628: 5.395073827617536e-05
Position 1929: 3.657121505383833e-05
Position 3304: 2.0198725588120192e-05
Position 6: 1.9845883418657086e-05
Position 138: 1.9837265672306105e-05
Position 119: 1.2725351098297819e-05
Position 3442: 6.096346658205437e-06
Position 230: 5.401892875863439e-06
Position 450: 3.871059325492517e-06
Position 3411: 2.6027139337332134e-06
Position 174: 2.546623398043647e-06
Position 384: 1.834352208836536e-06
Position 2402: 1.5854277973710894e-06
Position 176: 9.1905349176626e-07
Position 375: 6.172345703195436e-07
Position 99: 4.968503265857267e-07
Position 202: 4.280977656652859e-07
Position 805: 3.608776469282734e-07
Position 401: 3.4697820444651696e-07
Position 679: 1.1798976730146603e-07
Position 830: 1.1548990431553732e-07
Position 396: 1.0754075443728508e-07
Position 3429: 8.839366688613262e-08
Position 2162: 5.783476399341147e-08
Position 2824: 2.446860772222346e-08
Position 1833: 2.2703439144152583e-08
Position 2967: 2.1705143788226587e-08
Position 2854: 2.112016775344286e-08
Position 1243: 2.022686726121493e-08
Position 2866: 1.792714337214299e-08
Position 1952: 1.536006333246263e-08
Position 619: 1.4017498553180073e-08
Position 1840: 1.3733737345808202e-08
Position 2339: 9.533797122903087e-09
Position 3381: 3.7852543105706424e-09
Position 2464: 2.3972975999764614e-09
Position 1739: 4.961869166668706e-10
Position 2908: 2.2010231310264022e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2489: 0.998185201341316
Position 3277: 0.9932214391695919
Position 2010: 0.9914539984430542
Position 1642: 0.9870641742957905
Position 1454: 0.9679023300367201
Position 3530: 0.9503589271093661
Position 618: 0.8097336571182108
Position 991: 0.5803602200396673
Position 937: 0.3815248590879662
Position 682: 0.035300274645079725
Position 3612: 0.032469216163291514
Position 563: 0.03148050575719265
Position 4256: 0.030670242395147724
Position 509: 0.01847098707441781
Position 3906: 0.017566069899297047
Position 2804: 0.017506024854794362
Position 4292: 0.017387382828658128
Position 3940: 0.015622430532318212
Position 772: 0.012020965305268121
Position 1397: 0.010109881527164624
Position 4092: 0.006680904094673181
Position 123: 0.006674394597436057
Position 3050: 0.0065509032945018746
Position 3910: 0.00580444578788857
Position 3303: 0.005561448127630281
Position 696: 0.005525000763786351
Position 838: 0.005245382508117962
Position 2954: 0.005081521067477736
Position 2064: 0.003216064755028429
Position 4262: 0.00300991293848611
Position 2648: 0.002953165002547142
Position 997: 0.0024847930856887177
Position 3927: 0.002374996300226216
Position 544: 0.0020500491206411763
Position 3541: 0.0018399935029193989
Position 1684: 0.0017661579610745305
Position 3956: 0.0016342267078502627
Position 1201: 0.0015542874397946166
Position 3831: 0.001507773117724579
Position 2959: 0.0014822865019842536
Position 658: 0.0014502498302594198
Position 348: 0.001110630071547611
Position 2499: 0.0010420965059266885
Position 663: 0.0009567548091494864
Position 532: 0.0009509710457528435
Position 2188: 0.0009239427861302416
Position 1470: 0.0008519046337786864
Position 1040: 0.0008355492127633445
Position 2286: 0.0008338494941030945
Position 513: 0.0008029515936381995
Position 1777: 0.0007816569078900484
Position 2731: 0.0007107203452644965
Position 1137: 0.0006989235972104836
Position 3351: 0.000658825500703749
Position 2692: 0.00046786589377502733
Position 1771: 0.00046290448596487835
Position 1649: 0.00036960344590322236
Position 2992: 0.0002899796702079923
Position 77: 0.00023442673930010294
Position 2524: 0.000227309996839428
Position 2697: 0.00017870345425467454
Position 2166: 0.00016665012809815555
Position 200: 0.0001622492676254707
Position 3211: 0.0001427501372059084
Position 2150: 0.00014060445145296037
Position 2865: 0.00011783818800399756
Position 3951: 0.00011777563134021196
Position 2089: 0.00010984784992984847
Position 843: 0.00010632271152150493
Position 2760: 9.872568273682863e-05
Position 3879: 8.424888479662476e-05
Position 245: 7.249001785755112e-05
Position 174: 5.916358540275066e-05
Position 3328: 2.5334968319107577e-05
Position 1525: 1.7526289012203334e-05
Position 446: 3.7929259556050034e-06
Position 88: 3.083579929400289e-06
Position 275: 2.509182378159929e-06
Position 138: 2.222366126931478e-06
Position 2544: 1.4203829888317303e-06
Position 99: 1.4363005754004428e-08
Position 202: 4.2215045490994565e-09
