Gene = Eno
index = 1154
Annotated 5SS: [ 362 1583 1991]
Annotated 3SS: [1403 1755 2980]
SMsplice 5SS: [  87 1583 1991 2422]
SMsplice 3SS: [1422 1755 2233 2980]
top_k =  100
Partition function (log Z): -5.834753667208851

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.7142076514712248
Position 1991: 0.7034594722479377
Position 2422: 0.5384132706284751
Position 87: 0.5373766094900739
Position 281: 0.49198043729602536
Position 1708: 0.10933341157487667
Position 1703: 0.050468355215588206
Position 2672: 0.04840601323505615
Position 2884: 0.029495475008550424
Position 2583: 0.02099579156544791
Position 2014: 0.008953052159416474
Position 2426: 0.0051351868182734
Position 1577: 0.004687154831116662
Position 1984: 0.003875100116344663
Position 1275: 0.002739676973125103
Position 57: 0.0016147062049847733
Position 1201: 0.0009221974990597026
Position 91: 0.00019970457588483815
Position 628: 0.00015178548256115324
Position 362: 0.00012199752446985519
Position 206: 4.005780163184091e-05
Position 124: 4.776625648602914e-06
Position 148: 3.371087628294651e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9287440914883112
Position 2233: 0.5782069941298253
Position 1755: 0.49585502572654905
Position 1422: 0.36110756742771033
Position 1484: 0.2894906776862991
Position 1800: 0.13029100053469758
Position 1403: 0.07561252279703913
Position 2254: 0.07401591973554451
Position 177: 0.05995759855451093
Position 2706: 0.04897635689421651
Position 1251: 0.03273374389018635
Position 1407: 0.028971865185083653
Position 1460: 0.02873019398660712
Position 1769: 0.02866397800168748
Position 1821: 0.026931087543830348
Position 216: 0.025205803224612716
Position 1678: 0.01613652953644419
Position 1882: 0.012515410582759082
Position 1305: 0.005759174333400754
Position 336: 0.004586444567561388
Position 1892: 0.003974386062572669
Position 1846: 0.00348254067074148
Position 2986: 0.0024161926777715188
Position 1178: 0.002295156192645345
Position 441: 0.0020582328259848687
Position 257: 0.0018798378300798123
Position 120: 0.0009059370185107205
Position 1059: 0.0008252793302675149
Position 112: 0.0006855886174358884
Position 2483: 0.0006722277261533371
Position 686: 0.000525257288267159
Position 2077: 0.0003277464049945278
Position 705: 1.2510810587675658e-05
Position 631: 1.1774378401484012e-05
Position 330: 1.1347929707229917e-05
Position 268: 4.856746602110171e-06
Position 1924: 9.514215198287207e-07
Position 273: 5.393950171494731e-08
Position 124: 3.489973321269252e-08
Position 132: 1.5537522217594307e-08
Position 100: 3.1394733951272e-09
Position 198: 7.812997091359996e-10
