Gene = thoc7
index = 1912
Annotated 5SS: [ 70 243]
Annotated 3SS: [127 307]
SMsplice 5SS: [ 70 243]
SMsplice 3SS: [127 307]
top_k =  100
Partition function (log Z): 2.642855884818981

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9976508975006735
Position 243: 0.9951712230741746
Position 397: 0.060959966471856
Position 804: 0.04034598425505907
Position 259: 0.002181738726826039
Position 442: 0.0019771861396959828
Position 216: 0.00011283494630134411
Position 74: 1.9756025159784475e-05
Position 42: 8.82617684615372e-06
Position 403: 8.141514531026076e-06
Position 224: 8.08549975656202e-06
Position 190: 7.99309905427921e-06
Position 475: 6.5263901118742e-06
Position 54: 4.450950085830978e-06
Position 372: 3.6966765908902317e-06
Position 568: 2.0657992813529887e-06
Position 423: 2.0207602433864504e-06
Position 447: 1.6159438308839547e-06
Position 683: 1.2558178255560207e-06
Position 263: 6.468114027602312e-07
Position 77: 5.709179314200621e-07
Position 618: 4.89662873618195e-07
Position 13: 3.379189162771495e-07
Position 317: 2.2474262285508987e-07
Position 83: 1.714568792491331e-07
Position 195: 1.2083569850098148e-07
Position 207: 1.0144568893607219e-07
Position 261: 8.00638631435445e-08
Position 193: 1.7747216401036973e-08
Position 11: 5.66924787778709e-09
Position 277: 5.080906897040853e-09
Position 279: 4.1389434670373705e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 307: 0.9975966555681366
Position 127: 0.8385897851419937
Position 130: 0.15779101749549201
Position 459: 0.04617922396608956
Position 848: 0.020998920583214495
Position 885: 0.0156464957148108
Position 503: 0.006466763233444024
Position 475: 0.003720453195242954
Position 551: 0.003197532251707392
Position 918: 0.0022931472501824092
Position 921: 0.0014043631150271723
Position 751: 0.0011346161200033486
Position 144: 0.0008808318055109112
Position 483: 0.00038651912436798243
Position 653: 0.00036346350277695653
Position 906: 0.0003061363561474259
Position 707: 0.0002844313627679878
Position 500: 0.0002577042733154401
Position 989: 0.00023542365461788834
Position 710: 0.0002171563889831303
Position 518: 0.00017539821063785943
Position 141: 0.00015638619466931138
Position 347: 0.00011839012450141307
Position 629: 2.1737827749498477e-05
Position 207: 1.804866301659694e-05
Position 598: 8.969143651163559e-06
Position 698: 6.901151058623071e-06
Position 568: 6.5044377642157005e-06
Position 626: 3.245003612430104e-06
Position 106: 2.7759459409057444e-06
Position 578: 2.2496791470691616e-06
Position 386: 1.8352282326522863e-06
Position 442: 1.2950556950610823e-06
Position 512: 1.1478238947228265e-06
Position 485: 5.727689130848516e-07
Position 423: 5.333745282146394e-07
Position 216: 1.574764083617169e-07
Position 175: 8.535708414825075e-08
Position 368: 5.8837735130826064e-08
Position 353: 5.6605971829099875e-08
Position 193: 2.985325738333802e-08
Position 239: 2.339279441645468e-08
