Gene = SMSr
index = 1463
Annotated 5SS: [ 854 6070 6295]
Annotated 3SS: [5565 6127 6358]
SMsplice 5SS: [ 854 6070 6295]
SMsplice 3SS: [5087 6127 6358]
top_k =  100
Partition function (log Z): -3.2907044982945726

Sorted 5' Splice Sites (High to Low Probability):
Position 6295: 0.9878571626184532
Position 6070: 0.8565871725008856
Position 854: 0.8080693403271832
Position 538: 0.10797878445793144
Position 1011: 0.08216517714598522
Position 6910: 0.021183959678724752
Position 1030: 0.0068876798829321005
Position 5922: 0.003226801192407282
Position 6231: 0.003013186459563188
Position 5175: 0.002301095229356079
Position 6580: 0.001935290483586606
Position 5705: 0.0018782757622573712
Position 6267: 0.0018009872611405566
Position 1559: 0.0017464582237435098
Position 6842: 0.00167127090766034
Position 6440: 0.0015175762424179413
Position 6672: 0.0010900494865025104
Position 7260: 0.00088487445920147
Position 7302: 0.0008648520016504111
Position 6603: 0.0006358110844997713
Position 5178: 0.0006155888634779075
Position 542: 0.0005517965685938849
Position 892: 0.000476454991658785
Position 2806: 0.00046165771811495495
Position 652: 0.0004034720256969782
Position 6257: 0.0002609758009264947
Position 6229: 0.00021292756914275882
Position 691: 0.00020617953132602847
Position 6814: 0.00017046638690666142
Position 6753: 0.00016825728608879341
Position 6261: 8.532378208673638e-05
Position 628: 4.526738124874916e-05
Position 7065: 3.2398502562062025e-05
Position 7296: 2.1124954945518162e-05
Position 511: 1.1311669023052182e-05
Position 18: 2.366733035678128e-06
Position 6180: 7.797061617190024e-07
Position 6669: 6.246049612423541e-07
Position 6789: 5.034765209470341e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6127: 0.9994996883633969
Position 6358: 0.9895262131522805
Position 5087: 0.49616563319307916
Position 5565: 0.36851334857647355
Position 7015: 0.02670811461927527
Position 971: 0.003434116081315502
Position 604: 0.0026521876367371494
Position 7054: 0.0014680267178670122
Position 7037: 0.0013940836729517815
Position 6411: 0.0012356368633192638
Position 7405: 0.0012344304187175419
Position 706: 0.0010520573152063837
Position 6493: 0.001029319283152024
Position 7330: 0.0006885255281396237
Position 756: 0.0005795332292479514
Position 2613: 0.0003079621614788843
Position 1484: 0.000244617717121886
Position 6649: 0.00022267895751323602
Position 1179: 0.00022105421018064927
Position 6639: 0.00018119003474836273
Position 1277: 0.00015571853044963423
Position 2726: 0.0001542599121127307
Position 6325: 0.0001497123770840182
Position 1101: 0.00010509629395587041
Position 615: 0.00010007811275621994
