Gene = ens
index = 1696
Annotated 5SS: [  97  782 1002 2595 2801 3430 4162 4900 6243 7562 7789 8670 8973 9415
 9632]
Annotated 3SS: [ 727  893 2337 2660 3313 3906 4758 5576 7387 7618 7847 8741 9049 9470
 9697]
SMsplice 5SS: [ 782 2595 2801 3430 4900 7562 7789 8670 8973 9415 9632]
SMsplice 3SS: [2337 2660 3313 4758 7387 7618 7847 8741 9049 9470 9697]
top_k =  100
Partition function (log Z): 40.31176151644398

Sorted 5' Splice Sites (High to Low Probability):
Position 4900: 0.9999999999999988
Position 7562: 0.9998802465512528
Position 8670: 0.9996161856598929
Position 8973: 0.9996122815997909
Position 7789: 0.9991084197991366
Position 3430: 0.9951101966542878
Position 2801: 0.9950694210996524
Position 9415: 0.9949727773094011
Position 782: 0.9797523153956775
Position 2595: 0.9725456250717028
Position 9632: 0.9221193999663579
Position 4156: 0.3544103603550023
Position 1002: 0.33726791474527906
Position 4455: 0.2673185615018889
Position 962: 0.25285300848280395
Position 5937: 0.21409456184612372
Position 4162: 0.20852972040950638
Position 6919: 0.1263087788783114
Position 660: 0.10341597284058525
Position 8079: 0.08431226132655206
Position 36: 0.05613384342475541
Position 9848: 0.05579330434267884
Position 666: 0.05305172632593221
Position 5350: 0.04131731056817908
Position 97: 0.03230328890195861
Position 541: 0.027313477960129045
Position 2599: 0.02658103820859315
Position 6243: 0.020890495933704477
Position 1274: 0.019523698407276874
Position 4474: 0.015966757282601676
Position 2211: 0.015100944274447768
Position 7921: 0.01457539771091951
Position 1343: 0.012859173648816799
Position 10515: 0.011980087819631408
Position 9868: 0.010659645911797598
Position 553: 0.0097341101889163
Position 3691: 0.0094050785527839
Position 2158: 0.008708734506267246
Position 551: 0.008463321904010033
Position 549: 0.007248280129768598
Position 2124: 0.0062595181586226605
Position 833: 0.005268009494339067
Position 1598: 0.005091168936229203
Position 545: 0.00458565486362238
Position 537: 0.004382760310822799
Position 3679: 0.0030424296984946876
Position 9317: 0.002994903159912039
Position 9226: 0.0029178336433184756
Position 547: 0.0028095195088541
Position 41: 0.002096463604784218
Position 4284: 0.0017419873189764706
Position 9833: 0.0013325545421432746
Position 2791: 0.0012294308299965026
Position 378: 0.001180016578171892
Position 5145: 0.0011621377437910894
Position 3707: 0.001142720936496115
Position 9216: 0.0010758286779542995
Position 2818: 0.0010369856894763192
Position 348: 0.0009368341725330912
Position 3109: 0.0007951984886712711
Position 350: 0.0007772592084592724
Position 3580: 0.0007113112176093526
Position 9429: 0.0007108613596597303
Position 2769: 0.000645982025328728
Position 266: 0.0005406370901847183
Position 124: 0.00048402099463889684
Position 527: 0.00032660874844910536
Position 2573: 0.00031683463893474723
Position 1155: 0.00030422640076617236
Position 2764: 0.0002774848762718425
Position 8065: 0.00023869012743633046
Position 3798: 0.00023186454911072922
Position 3685: 0.00019096663814898685
Position 811: 0.00013674538062510995
Position 207: 0.00013349718883586822
Position 3173: 0.00011200204767124358
Position 21: 0.00011175666189389666
Position 2523: 0.00010378407118202251
Position 1166: 9.437323259821985e-05
Position 442: 7.502943672111805e-05
Position 153: 4.184630118264084e-05
Position 9419: 2.0511958064537457e-05
Position 7906: 1.5086865262561676e-05
Position 7970: 7.959008471827917e-06
Position 9006: 5.33226977652571e-07
Position 3460: 4.7532990272765554e-07
Position 1614: 4.168148074392963e-07
Position 7798: 1.4734869278538676e-07
Position 8977: 4.9057124900988424e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2660: 0.9995253496374031
Position 8741: 0.9990983597463978
Position 7618: 0.9970758711388052
Position 9049: 0.9922966545077129
Position 7847: 0.992150440233772
Position 3313: 0.973797076708774
Position 2337: 0.9539916341890358
Position 7387: 0.949522082462822
Position 9697: 0.8950870505132177
Position 9470: 0.8363018815102372
Position 4758: 0.7775385959953621
Position 893: 0.6676258064453257
Position 3906: 0.3517621485887424
Position 727: 0.2881984433081717
Position 3552: 0.28406488556866716
Position 4379: 0.22259196591418237
Position 9489: 0.15672990556301344
Position 5576: 0.12232938256163976
Position 6824: 0.11618229672596196
Position 8154: 0.08395229628746492
Position 9914: 0.07498868271248275
Position 4807: 0.06972650480502715
Position 5417: 0.061859600975756907
Position 4761: 0.05915043609481323
Position 5175: 0.05889125077464097
Position 3831: 0.044128546509362675
Position 4952: 0.03421365366414323
Position 6376: 0.032757761452039486
Position 3573: 0.02829212970453349
Position 7031: 0.025727391420658816
Position 4617: 0.020766616686568803
Position 96: 0.01435965180002044
Position 3273: 0.013248604119654428
Position 7969: 0.012305579733690423
Position 11633: 0.012032457499872034
Position 93: 0.011281021995095704
Position 9766: 0.01107657293257916
Position 1219: 0.007632378269218099
Position 3336: 0.006928374847654538
