Gene = FucTA
index = 1171
Annotated 5SS: [ 266 3865 5048 5417]
Annotated 3SS: [3674 4330 5232 5482]
SMsplice 5SS: [ 266 3865 5048 5417 5690 6199]
SMsplice 3SS: [3674 4330 5232 5482 6114 6343]
top_k =  100
Partition function (log Z): 8.899416559551732

Sorted 5' Splice Sites (High to Low Probability):
Position 5048: 0.9973915741421638
Position 5417: 0.9952644462704715
Position 5690: 0.7896871203690753
Position 266: 0.7738220756862906
Position 6199: 0.6919886147349565
Position 3865: 0.5793868897822202
Position 677: 0.34262788265006755
Position 5820: 0.07597942671438392
Position 1542: 0.05500998330974112
Position 6634: 0.03342597596390322
Position 1963: 0.021633385525865648
Position 6080: 0.015922564116294953
Position 6014: 0.012364600929390457
Position 3922: 0.010801181036063676
Position 6226: 0.008411019076392577
Position 70: 0.007607937597340101
Position 1550: 0.005700610667456048
Position 595: 0.0039935428703284795
Position 5386: 0.0034927880940278802
Position 6052: 0.001927897731199728
Position 1270: 0.0015541239478912114
Position 555: 0.0015070346851395245
Position 530: 0.001385889224895289
Position 5013: 0.0011625629404784634
Position 5347: 0.0010513458410152893
Position 4721: 0.0006261731984216763
Position 6035: 0.0004329068309400262
Position 521: 0.0004142415299429765
Position 462: 0.00037855543609053053
Position 1477: 0.0002142203207399244
Position 5379: 6.186289034001852e-05
Position 5581: 2.377571506498365e-05
Position 82: 7.143326318126626e-06
Position 5288: 4.902750590609388e-06
Position 5441: 4.207907170606789e-06
Position 5569: 1.52830791969676e-06
Position 5361: 1.2044921292463093e-06
Position 5339: 1.0652343362071436e-06
Position 5755: 3.296054936350663e-07
Position 5539: 1.807081710548798e-07
Position 76: 1.6385589331280854e-07
Position 80: 8.550996092675494e-08
Position 74: 1.1562726303022673e-08
Position 39: 9.906089925230276e-09
Position 13: 3.355340830997389e-09
Position 18: 1.0306898774033177e-09
Position 5353: 4.0095754129297197e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9994934650510324
Position 5232: 0.9809185934450716
Position 4330: 0.9681737648724388
Position 6114: 0.7093054240723345
Position 3674: 0.5715164581295896
Position 6343: 0.4039158162109709
Position 6454: 0.2170472269210821
Position 6314: 0.07671022408830105
Position 5744: 0.05431636819363079
Position 6458: 0.042107259248047854
Position 6697: 0.040108253218545796
Position 1320: 0.0339099365100482
Position 1759: 0.03060031577501887
Position 5806: 0.03032350728549894
Position 6304: 0.02727804934376922
Position 341: 0.024508669438273827
Position 458: 0.022378006802988626
Position 583: 0.02106805414094648
Position 5190: 0.0174946875811214
Position 1171: 0.017431465228160043
Position 398: 0.016828132459229418
Position 4373: 0.01631777776092246
Position 6858: 0.015129571419496297
Position 642: 0.014217523210779022
Position 586: 0.012853153285224158
Position 366: 0.010142046141960417
Position 322: 0.008874695122436223
Position 6877: 0.008607257737926286
Position 2591: 0.00756133266944118
Position 3916: 0.00659341663421879
Position 6080: 0.005174839715706152
Position 4276: 0.004328403383533786
Position 372: 0.004000083210278923
Position 1709: 0.0032131727603117713
Position 3936: 0.002697124639737715
Position 619: 0.0025158762410602557
Position 1119: 0.0017113037582089092
Position 1227: 0.001710413411368153
Position 980: 0.0014683896278055557
Position 5266: 0.000819035766516472
Position 5147: 0.0005166997479438759
Position 5526: 0.00045104152977547165
Position 1440: 0.00023410721500701363
Position 1156: 0.00015165337586155653
Position 5746: 9.590911873401168e-05
Position 5272: 9.124980689050227e-05
Position 646: 6.539656341627882e-05
Position 554: 6.429744000603605e-05
Position 141: 5.7671171958758685e-05
Position 5241: 4.5595884036945725e-05
Position 430: 3.17309371678189e-05
Position 5206: 2.5402454614528045e-05
Position 5643: 2.504774902631235e-05
Position 5108: 2.409652451653882e-05
Position 5875: 2.074949798545241e-05
Position 146: 9.11180762317348e-07
Position 5531: 8.198795945759822e-07
Position 5515: 6.164871639580105e-07
Position 5646: 4.932902375876478e-07
Position 5444: 2.823456178233139e-07
Position 5602: 1.807081710548798e-07
