Gene = Kr-h1
index = 1245
Annotated 5SS: [ 9642 11105 12551]
Annotated 3SS: [10391 11189 12634]
SMsplice 5SS: [ 1138 11105 12551]
SMsplice 3SS: [10391 11189 12634]
top_k =  100
Partition function (log Z): -0.6805963941558663

Sorted 5' Splice Sites (High to Low Probability):
Position 11105: 0.9950397034113325
Position 12551: 0.9910683959887878
Position 1138: 0.981104852075227
Position 1661: 0.5713681965449152
Position 310: 0.017306750109493577
Position 12157: 0.015087970612213855
Position 12909: 0.0032147790078091354
Position 11535: 0.002785474598292292
Position 13271: 0.001875828347017532
Position 12822: 0.0010278838595767078
Position 444: 0.0008792141300261267
Position 1510: 0.0007642439900457669
Position 11277: 0.0006869742490912202
Position 13126: 0.0006370776753578857
Position 12411: 0.0003397082316302927
Position 11315: 0.00029057786812761914
Position 12303: 0.0002833108460640489
Position 11509: 0.00026799222823023754
Position 356: 0.00026172167329754036
Position 706: 0.00024515333852185363
Position 2043: 0.00023400470041958686
Position 11305: 1.0154104095255793e-06
Position 317: 1.0122609623222938e-06
Position 2095: 7.66804074971472e-07
Position 158: 4.776948727223786e-07
Position 390: 3.671931531418685e-07
Position 147: 3.160718566603025e-07
Position 174: 3.0172081549370154e-07
Position 172: 2.173332533788431e-07
Position 193: 1.9079620019936857e-07
Position 338: 1.5892979358395722e-07
Position 180: 1.2751164820728048e-07
Position 62: 8.694202515229287e-08
Position 11322: 3.8255886486348437e-08
Position 226: 9.341478822637613e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9997616417468957
Position 10391: 0.9950397034113325
Position 12634: 0.9934917290817527
Position 1487: 0.4444752846659353
Position 1585: 0.07593514076644463
Position 1440: 0.039734448426389644
Position 12218: 0.014973155750920135
Position 1208: 0.007387315186474004
Position 1464: 0.0038848091427778576
Position 13255: 0.003684283145087806
Position 13580: 0.0013251842547888735
Position 11925: 0.0012934849237109245
Position 13317: 0.0007066478006147695
Position 11633: 0.0005853777604195263
Position 13340: 0.0005614810640839457
Position 12697: 0.0004980508006261589
Position 365: 0.0002595668232270242
Position 13346: 0.00025783103438557184
Position 13274: 0.00022014159080029614
Position 12599: 0.00020801627687744547
Position 1736: 0.00014285194804351952
Position 743: 6.328262778352068e-05
Position 1719: 4.4481579300289924e-05
Position 781: 3.8800810521089353e-05
Position 628: 3.57334594160303e-05
Position 448: 3.2239404197301505e-05
Position 1889: 2.772909529551536e-05
Position 426: 2.3861714662427613e-05
Position 1971: 1.9709161039321876e-05
Position 384: 7.562951461536236e-06
Position 459: 6.315314253112276e-06
Position 926: 5.878591516477056e-06
Position 406: 5.459203686846731e-06
Position 389: 4.804995871420235e-06
Position 516: 4.421223504372694e-06
Position 855: 4.351904083808797e-06
Position 801: 4.241548856566396e-06
Position 1343: 3.3050146685223605e-06
Position 635: 3.2279586301087983e-06
Position 1018: 2.963895179864787e-06
Position 474: 1.855486474138523e-06
Position 242: 1.7180706718141665e-06
Position 1002: 1.696185469526724e-06
Position 456: 1.4872747116185064e-06
Position 898: 1.060862751438025e-06
Position 864: 7.878415582481585e-07
Position 706: 4.7274750243065367e-07
Position 552: 2.855507718240642e-07
Position 661: 2.7808804733537087e-07
Position 1125: 2.594408414934463e-07
Position 1499: 2.1415829139621501e-07
Position 1565: 1.9721226494582156e-07
Position 1332: 6.923672497220235e-08
Position 2848: 1.5403112481572236e-09
