Gene = Drep4
index = 1138
Annotated 5SS: [293 768]
Annotated 3SS: [643 821]
SMsplice 5SS: [293 768]
SMsplice 3SS: [643 821]
top_k =  100
Partition function (log Z): -2.44811234115055

Sorted 5' Splice Sites (High to Low Probability):
Position 768: 0.9993604962222649
Position 293: 0.93265962842906
Position 1814: 0.23560418491421622
Position 1325: 0.22855423902708472
Position 1574: 0.1280511630333071
Position 2018: 0.039881800824025926
Position 2028: 0.021955340194719807
Position 448: 0.010071390392100574
Position 381: 0.009628969054534815
Position 1395: 0.008160845328350031
Position 152: 0.007458850433762099
Position 206: 0.004704500325649299
Position 585: 0.0030243239385964547
Position 476: 0.002968171190602969
Position 1160: 0.0021050252796922728
Position 419: 0.0014364623112237966
Position 1818: 0.0010626739705651756
Position 183: 0.0007873469599506068
Position 536: 0.0007157840660409504
Position 471: 0.0004976047733621871
Position 872: 0.00040813716826294263
Position 1132: 0.00040349514393027284
Position 937: 0.0003830242811814407
Position 1336: 0.00034456674406265267
Position 1203: 0.000112015228153743
Position 1080: 8.364349548173653e-05
Position 286: 6.742397655668938e-05
Position 353: 6.395377025742612e-05
Position 423: 5.6683033939261685e-05
Position 324: 4.634480214696384e-05
Position 1082: 4.399037887888273e-05
Position 1183: 1.9036327381755764e-05
Position 755: 8.310934277921757e-06
Position 140: 6.6549049638293926e-06
Position 28: 6.518108381307243e-06
Position 195: 4.811341725934446e-09
Position 739: 3.833688199974408e-09
Position 82: 1.2832808955872169e-09
Position 368: 3.8549375001787743e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 821: 0.9244837856730228
Position 643: 0.7199825096932405
Position 356: 0.2373821551880216
Position 1498: 0.2195940112717428
Position 1925: 0.19310497200852944
Position 2080: 0.07857833156179986
Position 1666: 0.07483798900438125
Position 1649: 0.043317494803465584
Position 904: 0.03714560259568524
Position 2132: 0.03407600048623555
Position 871: 0.021715454297768555
Position 1679: 0.011613317065264058
Position 1411: 0.008957944373206544
Position 2524: 0.008219642818504588
Position 448: 0.006310336702139129
Position 844: 0.004580559443552097
Position 1702: 0.003904872470159816
Position 205: 0.003289864363270541
Position 392: 0.0021378086544356603
Position 1588: 0.0017423723270505694
Position 551: 0.0012998564427730817
Position 476: 0.0007972309532285875
Position 529: 0.0007628250327525551
Position 1631: 0.0007623598380942763
Position 479: 0.0007588208318421908
Position 724: 0.0004779075059730406
Position 606: 0.00017027521239824976
Position 408: 0.0001380591624220602
Position 955: 0.0001246424349271176
Position 1243: 8.051537521743855e-05
Position 531: 7.7546674497077e-05
Position 269: 6.630909916382093e-05
Position 564: 5.740316815522096e-05
Position 1267: 5.371879577308126e-05
Position 700: 3.56466906579377e-05
Position 1264: 3.543960236631143e-05
Position 368: 3.406290725449184e-05
Position 711: 1.9804952000780198e-05
Position 220: 8.735907385834154e-06
Position 99: 5.514068962340969e-06
Position 102: 4.48448315807115e-07
Position 123: 1.1308455581608445e-07
Position 171: 1.0034428294344492e-07
Position 274: 7.602455109171959e-08
Position 120: 4.2089473047623087e-08
Position 134: 2.8043350424298977e-08
Position 282: 2.792584060063941e-08
Position 310: 2.341316457784255e-08
Position 286: 1.3514789496056279e-08
Position 179: 1.2710723256350744e-08
Position 228: 9.986904314638069e-09
Position 330: 9.254802744331608e-09
Position 115: 1.7805346139759163e-09
Position 148: 1.5825067189175178e-09
Position 182: 9.643266030186228e-10
Position 140: 4.860143890425275e-10
Position 245: 1.693117590363185e-10
