Gene = Sse
index = 1526
Annotated 5SS: [ 166  446  981 1398 1751 2134]
Annotated 3SS: [ 249  508 1037 1451 1807 2189]
SMsplice 5SS: [ 166  446  981 1398 1751 2134]
SMsplice 3SS: [ 249  508 1037 1451 1807 2189]
top_k =  100
Partition function (log Z): 11.121223639216455

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9992550130304495
Position 981: 0.9887757495747842
Position 1398: 0.956525412400259
Position 2134: 0.9548301226240681
Position 166: 0.9420244448503109
Position 1751: 0.8401626482185307
Position 922: 0.06286527646664333
Position 1386: 0.029029999183762194
Position 683: 0.01807162630223521
Position 637: 0.01637965893776023
Position 596: 0.00762941368202067
Position 2014: 0.006132048772949383
Position 1180: 0.00457664248875756
Position 1719: 0.003489933697509792
Position 1713: 0.0032737197630167
Position 72: 0.0032571984801929516
Position 1401: 0.0011429523053817314
Position 2479: 0.0011130116517345677
Position 1598: 0.0010258093514400948
Position 2076: 0.0009310598556816059
Position 790: 0.0008079593767796246
Position 2411: 0.0006772968802716972
Position 2404: 0.00036752540830524937
Position 2499: 0.0003588359912505081
Position 1749: 0.0003445056972435462
Position 2467: 0.00033258972450553174
Position 1389: 0.0002861031891592202
Position 796: 0.00026511567947459265
Position 2103: 0.0002442518004897487
Position 2423: 0.00017479256292932075
Position 1113: 0.00015223592426072204
Position 985: 0.00014622736617113808
Position 894: 0.00014280233318221324
Position 860: 0.00011879859598107127
Position 1192: 0.00010703301680599379
Position 52: 7.39872332476297e-05
Position 2460: 6.521073258630106e-05
Position 961: 6.273109190363907e-05
Position 2282: 6.0907863809896684e-05
Position 941: 4.0058591339409414e-05
Position 139: 2.419389522842987e-05
Position 106: 1.9292441169946187e-05
Position 318: 1.7138441002458375e-05
Position 130: 1.5786252388538367e-05
Position 147: 1.1913554190705307e-05
Position 19: 8.138229912000988e-06
Position 225: 6.70196692983137e-06
Position 231: 6.170244081753807e-06
Position 732: 2.7191540983698924e-06
Position 237: 2.6142624933731776e-06
Position 1869: 6.287518464825479e-07
Position 1986: 4.970052133748076e-07
Position 1940: 4.313746226477666e-07
Position 1348: 3.834147428346582e-07
Position 385: 2.011842550600882e-07
Position 349: 6.617146851198238e-08
Position 329: 2.9940942261338336e-08
Position 1315: 2.5618843603277907e-08
Position 1338: 1.788267209678305e-08
Position 536: 1.2235368863556195e-09
Position 294: 9.310438574136553e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 508: 0.9770951793857299
Position 1037: 0.9753397886416681
Position 1451: 0.9123789924166864
Position 249: 0.9088187904545213
Position 2189: 0.8244289544774601
Position 1807: 0.8233865031770634
Position 2272: 0.08321119925270176
Position 977: 0.05831321811080386
Position 2195: 0.047684093523504105
Position 1493: 0.03747438655049568
Position 317: 0.036005457540258495
Position 1458: 0.024344173595423468
Position 1815: 0.021966361244359817
Position 524: 0.020803670756884017
Position 695: 0.015292280018044441
Position 1209: 0.015093425586909839
Position 654: 0.008881967897010307
Position 1242: 0.00795420658349813
Position 865: 0.006676521485341107
Position 2244: 0.00585457050024628
Position 754: 0.005096478271172294
Position 2543: 0.004925357790861442
Position 1482: 0.0047737809258723484
Position 793: 0.004640771926193011
Position 1614: 0.0033952001668397826
Position 1835: 0.002813930423788255
Position 1642: 0.002655747160715009
Position 743: 0.0019075816867643327
Position 1541: 0.0005739773193717638
Position 2276: 0.0005466113372947923
Position 886: 0.0005227042380510005
Position 1562: 0.00037337713964758753
Position 1099: 0.0003470501347343436
Position 545: 0.00031535565888194344
Position 796: 0.00026425582318633916
Position 880: 0.000264080522896244
Position 2171: 0.0002361964599237631
Position 139: 0.00020852846615889605
Position 1134: 0.00015825370134117794
Position 1313: 0.00010332327742357328
Position 921: 9.319973353140134e-05
Position 1017: 7.75721679115974e-05
Position 329: 4.094707253812135e-05
Position 396: 3.179061387412495e-05
Position 324: 2.8689412429821353e-05
Position 335: 1.3025798275188268e-05
Position 144: 1.0190845878894898e-05
Position 119: 5.748893384789941e-06
Position 89: 4.946113714997401e-06
Position 383: 1.945927022582898e-06
Position 275: 1.4675960031441283e-06
Position 536: 6.047632975729336e-07
Position 398: 4.2391088743626086e-07
Position 181: 3.1827138438425766e-07
Position 299: 2.410909858530904e-07
Position 434: 1.3197143358205687e-07
Position 557: 4.8528494006423304e-08
Position 414: 4.6557733364035256e-08
Position 164: 7.035218838684768e-09
Position 113: 5.081586918731854e-09
Position 72: 3.787177538122708e-09
Position 64: 3.55307097211135e-09
Position 158: 2.822990530665015e-10
