Gene = axed
index = 1618
Annotated 5SS: [ 184 7272 7991]
Annotated 3SS: [6572 7341 8442]
SMsplice 5SS: [ 184 7272 7991]
SMsplice 3SS: [6572 7341 8442]
top_k =  100
Partition function (log Z): 4.53507744006527

Sorted 5' Splice Sites (High to Low Probability):
Position 7272: 0.9999502676016917
Position 7991: 0.9964452967374536
Position 585: 0.4916583758009654
Position 8625: 0.4785281215658627
Position 184: 0.412958265815754
Position 1181: 0.3893303761608718
Position 1924: 0.08261500748671048
Position 20: 0.07940474855272228
Position 2541: 0.03777138960144058
Position 9067: 0.012562437453542213
Position 8988: 0.012145058420112733
Position 8315: 0.005993117664514165
Position 8885: 0.005080293590964416
Position 1016: 0.003961074144743181
Position 754: 0.003249998077331053
Position 7722: 0.0030026262151697206
Position 8019: 0.0020380559738013074
Position 2080: 0.001337603914338306
Position 774: 0.0007837043675667794
Position 760: 0.0007703975112676513
Position 8014: 0.0005045962249786655
Position 8292: 0.0004208594684028247
Position 7995: 0.0003028385909000715
Position 417: 0.0002870885298396391
Position 750: 0.0002591504447167015
Position 748: 0.00020003866848980516
Position 746: 0.00017793831878559532
Position 8330: 0.0001667727859465863
Position 425: 0.0001533336407126637
Position 7770: 0.00012134522279037306
Position 8008: 4.3987626316285616e-05
Position 7456: 3.111295020466328e-05
Position 386: 2.4221464306463178e-05
Position 7777: 1.1972900019020703e-05
Position 153: 7.64232071043261e-06
Position 48: 3.6211771515086873e-06
Position 204: 2.974113717765174e-06
Position 455: 1.5584262184907175e-06
Position 8593: 7.155178357077944e-07
Position 6768: 1.1913834314313653e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6572: 0.9999506894524911
Position 8442: 0.999548975109943
Position 7341: 0.9645887238351624
Position 8678: 0.3036610378045324
Position 643: 0.0945074882154231
Position 1036: 0.09129195558555703
Position 891: 0.09021003524742917
Position 1491: 0.056162220088047554
Position 1079: 0.05225986272505325
Position 9050: 0.04281956764079667
Position 9174: 0.04232999221403023
Position 827: 0.03964195706759985
Position 7373: 0.032984622012991335
Position 8978: 0.03262885547472062
Position 2259: 0.02911517135773481
Position 9202: 0.02254850025481116
Position 91: 0.01776887211183616
Position 8675: 0.010328602185609995
Position 8690: 0.009503667116290285
Position 9428: 0.007794096766813141
Position 9700: 0.0074890672743182845
Position 475: 0.005665865869098775
Position 8997: 0.005455497867797398
Position 329: 0.005319040622866659
Position 948: 0.00491444802829931
Position 9109: 0.004713506948475584
Position 8871: 0.004675416844821633
Position 8181: 0.004026352536764821
Position 7764: 0.003579617297374298
Position 462: 0.003248695670420592
Position 9641: 0.0030322652454336605
Position 8696: 0.0030195816075946997
Position 9612: 0.0028335631243658283
Position 1130: 0.0027549784087230527
Position 9254: 0.002594873457664401
Position 690: 0.0025054535427101745
Position 1480: 0.0023462631925164736
Position 1985: 0.0016679815757243478
Position 2211: 0.001494740237257881
Position 8037: 0.0013256709048902501
Position 808: 0.0012245561616900911
Position 9536: 0.0012095798059155668
Position 9630: 0.0009611318254257857
Position 8202: 0.0008701937813169119
Position 8921: 0.0007178230889004679
Position 110: 0.000555277309054983
Position 482: 0.0005535353955586311
Position 100: 0.0005529901869790527
Position 7630: 0.000499594845079461
Position 7684: 0.000473110866845846
Position 8224: 0.0004277624968374757
Position 1959: 0.00039835512600168275
Position 8471: 0.0003157590870424399
Position 281: 0.00023833080253720046
Position 7446: 0.00020859441508667433
Position 7425: 0.00016701640403837164
Position 552: 0.0001569513781079468
Position 519: 0.00014973030574114344
Position 1159: 0.00014640077879724862
Position 276: 4.963563144594282e-05
Position 8474: 4.838543598554446e-05
Position 610: 4.492452427301195e-05
Position 8280: 1.2734522140313246e-05
Position 496: 8.143803238544771e-06
Position 510: 3.058807534302906e-06
Position 8450: 2.5796173527526456e-06
Position 8394: 2.2629027482381024e-06
Position 153: 1.5887811037274955e-06
Position 7382: 3.235764408493694e-07
