Gene = Gorab
index = 1194
Annotated 5SS: [191 975]
Annotated 3SS: [ 274 1031]
SMsplice 5SS: [975]
SMsplice 3SS: [1031]
top_k =  100
Partition function (log Z): -4.224837106988203

Sorted 5' Splice Sites (High to Low Probability):
Position 975: 0.986470561798498
Position 191: 0.6645417566331703
Position 1189: 0.06394073436016523
Position 1253: 0.005186162584539131
Position 1193: 0.00511924175788887
Position 1132: 0.0039268461244422225
Position 1262: 0.0028418349956390843
Position 1154: 0.001778545578656927
Position 970: 0.0014199598837243233
Position 222: 0.0006198169757399448
Position 475: 0.0003233486731470289
Position 579: 0.00021462014321220924
Position 14: 9.918173987620132e-05
Position 1415: 7.763330813006636e-05
Position 50: 6.3724123730218e-05
Position 263: 5.4817275605010446e-05
Position 30: 5.0092244911021274e-05
Position 32: 1.6468462082802735e-05
Position 57: 5.562952296907836e-06
Position 40: 2.30306685961986e-06
Position 35: 1.5153169564378565e-06
Position 902: 1.5123263332527873e-06
Position 9: 1.2206229975938383e-07
Position 267: 2.3430246375975235e-08
Position 158: 1.5036513509294393e-08
Position 179: 6.049203902941615e-09
Position 220: 5.6197519625905214e-09
Position 160: 2.0138389807774573e-09
Position 311: 1.594815823291168e-09
Position 145: 1.1346241459325588e-09
Position 261: 9.028949660657532e-10
Position 345: 8.762977879653065e-10
Position 81: 5.171481792680778e-10
Position 110: 2.2445698914639784e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1031: 0.992331744499773
Position 614: 0.20197276783369236
Position 586: 0.11776468769067303
Position 526: 0.09568746535676555
Position 274: 0.08950771996726717
Position 1301: 0.06583302707593912
Position 324: 0.051656959628862166
Position 553: 0.03242885127295725
Position 738: 0.01631738723367788
Position 765: 0.01106191816106859
Position 627: 0.010622235458543653
Position 753: 0.008481124681184886
Position 632: 0.00649080868645039
Position 1482: 0.006402066762226862
Position 1241: 0.005553798823796256
Position 1327: 0.004050181518315841
Position 831: 0.0031618358256173713
Position 1185: 0.002407807950106346
Position 557: 0.0019050841537782447
Position 693: 0.0018537402488941158
Position 724: 0.0014155440521041321
Position 528: 0.0013679274171216943
Position 819: 0.0012958937014440094
Position 1053: 0.0011100397245808085
Position 408: 0.0008011276223884712
Position 424: 0.0007456191284413438
Position 644: 0.0007212684104239231
Position 674: 0.0006545016140477824
Position 337: 0.00041794101267116725
Position 973: 0.0003878587624556884
Position 1074: 0.0003241774877665022
Position 1462: 0.0003175703589642685
Position 1104: 0.00030727465133291963
Position 279: 0.00023063319629490793
Position 648: 0.00020518036488378222
Position 345: 0.00017601886811008561
Position 81: 0.0001546939001566386
Position 357: 0.00015418434773868407
Position 656: 0.0001187995672748599
Position 360: 9.713148982148023e-05
Position 116: 8.427390176080382e-05
Position 405: 6.586446376835214e-05
Position 441: 5.3087596954618483e-05
Position 354: 4.022894010763498e-05
Position 1059: 1.21424454682721e-05
Position 1101: 6.221023323052913e-06
Position 135: 1.8631719165789863e-09
Position 99: 3.8421476299364467e-10
Position 150: 2.1651135548203883e-10
Position 153: 1.881492267354007e-10
Position 126: 3.9838286864101264e-11
Position 170: 1.480385547636863e-11
