Gene = Pomp
index = 1386
Annotated 5SS: [130 460]
Annotated 3SS: [193 746]
SMsplice 5SS: [130 460]
SMsplice 3SS: [193 746]
top_k =  100
Partition function (log Z): -1.4236632009235657

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9463314702809751
Position 460: 0.8014476408809131
Position 431: 0.17956346252569297
Position 986: 0.06203287730332533
Position 657: 0.003948735851402195
Position 630: 0.0028775765280898194
Position 1198: 0.0006176511681649574
Position 665: 0.0006124464125702814
Position 476: 0.0005754074417085871
Position 1129: 0.00044890958109010403
Position 970: 0.0004114920353967361
Position 426: 0.00040863141330985467
Position 1351: 0.00033222346827735616
Position 23: 0.0002700988318491624
Position 1219: 0.00022764130710912857
Position 66: 0.00021676466156356642
Position 648: 0.00019773615032221554
Position 134: 0.00018003112949431993
Position 39: 0.00017161895856252805
Position 1276: 0.00016045400182815802
Position 646: 0.00011924783285503563
Position 343: 0.00011164411028119335
Position 1369: 4.164945927811986e-05
Position 389: 4.931235878690821e-06
Position 12: 3.805797350200674e-06
Position 492: 2.6799222140456283e-06
Position 146: 1.4566400396972953e-06
Position 254: 9.86384825003524e-07
Position 70: 9.698255060284004e-07
Position 229: 6.522441545224991e-07
Position 155: 2.535890385871436e-07
Position 853: 1.826352542439132e-07
Position 299: 3.6782336706114345e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 746: 0.9900822278364905
Position 193: 0.9224499500917764
Position 1065: 0.04704566825917933
Position 199: 0.01649324196269219
Position 1250: 0.01023518238694758
Position 677: 0.006017851877775377
Position 1396: 0.002610456750660059
Position 1125: 0.0017194439745528002
Position 1338: 0.0013195160223503177
Position 1436: 0.0008562017927238191
Position 212: 0.0006005319126581258
Position 700: 0.00047359776483285344
Position 361: 0.00033617061975113296
Position 1263: 0.0002875246568352907
Position 1128: 0.00023121079994276874
Position 217: 0.00017850458495581996
Position 79: 0.00014264371617906196
Position 115: 0.00010685252463935475
Position 1340: 6.785724572874907e-05
Position 226: 2.8488156859024155e-05
Position 322: 2.376611996483112e-05
Position 158: 1.3390352110431255e-05
Position 657: 9.57886594107995e-07
Position 343: 3.8169840688715745e-08
Position 155: 3.32208111516219e-08
Position 400: 2.9947273959383114e-08
Position 271: 2.7752781766720387e-08
Position 430: 3.7498806289269056e-12
