Gene = Rad9
index = 1407
Annotated 5SS: [ 103  386  592 1556 1906]
Annotated 3SS: [ 158  439  699 1772 2200]
SMsplice 5SS: [103 386 592]
SMsplice 3SS: [158 439 699]
top_k =  100
Partition function (log Z): 3.5321525269085594

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9993254654549903
Position 592: 0.9744259710189186
Position 103: 0.6606789137628505
Position 1906: 0.2536600789137954
Position 887: 0.24187329466433102
Position 1454: 0.18461204957294358
Position 1556: 0.08598837087375709
Position 602: 0.02411278181094222
Position 1625: 0.0050469788293384275
Position 1235: 0.0044564962644908345
Position 191: 0.0036067503444332733
Position 1744: 0.002472107335775754
Position 1127: 0.0011904922450354802
Position 488: 0.000948607045570971
Position 501: 0.0006414332524218041
Position 266: 0.000587161887929139
Position 824: 0.00013317010579805993
Position 902: 0.00010735966131615841
Position 608: 7.15463718951397e-05
Position 10: 5.512506871219228e-05
Position 304: 4.062963863034781e-05
Position 626: 2.696105432409577e-05
Position 390: 2.54553595840712e-05
Position 54: 1.740011993063088e-05
Position 596: 1.4268545814804726e-05
Position 205: 8.61958975805515e-06
Position 158: 8.394390055291212e-06
Position 173: 7.12843419491018e-06
Position 606: 7.093033930395597e-06
Position 357: 3.02928004614569e-06
Position 280: 6.443585171578605e-07
Position 295: 5.785376118526304e-07
Position 367: 2.8836118141703697e-09
Position 302: 6.786472572141619e-10
Position 365: 5.695386604147646e-10
Position 14: 4.888701711793356e-10
Position 184: 1.0218307443731336e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 439: 0.9947669184083774
Position 699: 0.9863454429357833
Position 158: 0.5654518194708953
Position 2200: 0.28756701262821116
Position 1772: 0.17824026503753646
Position 1585: 0.12492090008934675
Position 1282: 0.10551838769554206
Position 1978: 0.055921051127308635
Position 170: 0.05120315917359427
Position 235: 0.02348970899415706
Position 190: 0.016720162871077558
Position 2293: 0.01279024659739062
Position 1624: 0.012035113314212696
Position 1972: 0.006942978831687469
Position 266: 0.006703174944899484
Position 755: 0.004168097823425746
Position 1802: 0.002472107335775754
Position 487: 0.0024612679045683417
Position 475: 0.0014552200482307255
Position 1112: 0.0011492678891135144
Position 326: 0.0010225015949576588
Position 952: 0.0006019198779232652
Position 542: 0.0005114813102951859
Position 445: 0.00039891475489128804
Position 1328: 0.0002620965563929217
Position 1472: 0.00022081053528982795
Position 223: 0.000126295816833898
Position 1117: 0.00012496956670434578
Position 1088: 0.00011616547611302914
Position 1358: 9.972700182792068e-05
Position 580: 8.387847270596812e-05
Position 505: 7.950764411490353e-05
Position 340: 3.5018829974771916e-05
Position 718: 3.25285267304397e-05
Position 199: 2.608593770789772e-05
Position 202: 2.550705039262192e-05
Position 288: 2.0458478976030133e-05
Position 302: 1.826791520821636e-05
Position 352: 1.3165957442376409e-05
Position 143: 5.241846231088583e-06
Position 273: 3.93936822493763e-06
Position 84: 2.326916887406508e-06
Position 120: 1.2460534759333646e-06
Position 54: 2.8235603712860135e-09
Position 91: 2.4371327338576204e-11
Position 100: 1.6242879460039709e-13
