Gene = cort
index = 1656
Annotated 5SS: [ 205  396  876 1306 1514]
Annotated 3SS: [ 263  460  933 1363 1572]
SMsplice 5SS: [ 205  396  876 1306 1514]
SMsplice 3SS: [ 263  460  933 1363 1572]
top_k =  100
Partition function (log Z): 3.284482308195611

Sorted 5' Splice Sites (High to Low Probability):
Position 1306: 0.9864947952200936
Position 205: 0.9861917689441344
Position 396: 0.9616062105508905
Position 876: 0.8907775966056561
Position 1514: 0.8466455114212718
Position 25: 0.02128755796674224
Position 1140: 0.008824889315064753
Position 1501: 0.00700893596686323
Position 1511: 0.004823503616942296
Position 621: 0.004805425898767553
Position 405: 0.0011588934465161576
Position 951: 0.0011238363417000973
Position 1592: 0.0008413622253821294
Position 1302: 0.0007067471280251344
Position 1154: 0.0005980381740751076
Position 1172: 0.0005219519795369202
Position 398: 0.0005109476721154211
Position 356: 0.0004538449440042537
Position 584: 0.00044727805925014186
Position 820: 0.0004042221497839525
Position 587: 0.00035770803718056796
Position 1230: 0.0003294270658617589
Position 1555: 0.00028411015191274114
Position 400: 0.0002728096640800567
Position 19: 0.00026233506548570447
Position 1495: 0.00024189441624994883
Position 166: 0.00018867792915054066
Position 13: 6.431091091345245e-05
Position 87: 4.1073965230695906e-05
Position 103: 2.294749212457881e-05
Position 101: 1.849581401488462e-05
Position 244: 7.097013113816132e-06
Position 797: 1.7113777736432785e-06
Position 6: 1.4132548743751484e-06
Position 29: 1.0213438739983872e-06
Position 79: 8.660594952477699e-07
Position 105: 5.311741985147115e-07
Position 43: 2.8086219278651064e-07
Position 4: 2.532788655532883e-07
Position 107: 1.310345679434777e-07
Position 1488: 5.938075130245913e-08
Position 788: 4.8788287773616646e-08
Position 91: 4.438267647219507e-08
Position 1450: 2.7394618911923654e-08
Position 1425: 1.4512923150486822e-08
Position 113: 3.959009980459358e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.9794736234924462
Position 1363: 0.9763163060366715
Position 460: 0.8808877267807351
Position 933: 0.880366749068905
Position 1572: 0.817531011394178
Position 480: 0.07444186547726965
Position 1649: 0.04022312455210771
Position 113: 0.010054424567320454
Position 1186: 0.008981678310260045
Position 1430: 0.008059586193278038
Position 132: 0.008002348046929408
Position 1590: 0.006465900890368447
Position 652: 0.005841726141304298
Position 950: 0.005195634165246619
Position 684: 0.005107856727389816
Position 1229: 0.0036785373501683084
Position 989: 0.0024425916879657725
Position 748: 0.002196841020588639
Position 247: 0.0021338566564450935
Position 287: 0.0014067206926613824
Position 1001: 0.0012744080341084872
Position 74: 0.0012517180793162879
Position 553: 0.0011140773047794708
Position 165: 0.0008720969995232458
Position 1172: 0.0006627327971954736
Position 1202: 0.0005395552623285322
Position 144: 0.0004742814896078892
Position 558: 0.00044328754859883113
Position 1067: 0.00038923318537087913
Position 307: 0.00038026581701623984
Position 1018: 0.00027338187619682674
Position 561: 0.00020047505333472475
Position 1373: 0.00019200471321480009
Position 1754: 0.00012431774166602388
Position 66: 0.00010458393930646286
Position 493: 7.634040060874395e-05
Position 284: 4.556531647918183e-05
Position 96: 4.1165591199825704e-05
Position 101: 2.6167816761047635e-05
Position 335: 2.202437413622143e-05
Position 278: 7.377484038442986e-06
Position 356: 4.5721502339311054e-06
Position 329: 9.806189195253553e-07
Position 265: 7.724726037066864e-07
Position 189: 6.709372026364747e-07
Position 192: 4.4570025776490104e-07
