Gene = Unr
index = 1585
Annotated 5SS: [4189 4874 5343 6136 6360 6591 7598 7832]
Annotated 3SS: [4325 4947 5408 6205 6420 6649 7653 7895]
SMsplice 5SS: [  49 4874 5343 5617 6136 6360 6591 7598 7832]
SMsplice 3SS: [4325 4947 5408 5691 6205 6420 6649 7653 7895]
top_k =  100
Partition function (log Z): 26.908101515842887

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 1.0000000000000107
Position 7832: 0.9996722127468649
Position 6591: 0.9986967699106334
Position 6360: 0.9986656567728208
Position 7598: 0.9983531109956105
Position 5343: 0.9978868624749949
Position 6136: 0.9975184822526666
Position 4874: 0.9829302364306161
Position 5617: 0.8968974994119463
Position 4189: 0.42272322153327707
Position 5779: 0.08052912539260214
Position 8772: 0.0653130927892656
Position 8756: 0.06161985484007139
Position 7467: 0.05066484465978142
Position 8020: 0.039390926843402334
Position 5219: 0.017522933121236456
Position 8344: 0.01669092091525041
Position 7992: 0.012627047859680995
Position 5809: 0.0076118999453102625
Position 5906: 0.0064211524542497345
Position 6481: 0.005983450951808519
Position 6959: 0.005964132494304197
Position 8801: 0.005250141081956852
Position 6954: 0.003440481227898621
Position 6233: 0.0029091615661899165
Position 7110: 0.0022112203002229427
Position 7091: 0.0021746907231898105
Position 5787: 0.0021301037311630884
Position 5764: 0.001236313228422723
Position 5285: 0.0011836154554105568
Position 8106: 0.0011337670095476781
Position 8740: 0.0010335602399615916
Position 6570: 0.0009641936044169184
Position 5314: 0.0008215301087851414
Position 6483: 0.0005459493194398558
Position 6144: 0.0004890263481452247
Position 5458: 0.00038029946863724025
Position 5468: 0.0003659648272821138
Position 6364: 0.0003233704378336439
Position 5463: 0.0002977161937778472
Position 5473: 0.0002297035681176929
Position 6124: 0.0001355944022438593
Position 5411: 0.00013402931103823946
Position 5493: 9.713034818249812e-05
Position 6085: 7.596712635101141e-05
Position 6471: 7.343833029646106e-05
Position 7842: 7.057036708462926e-05
Position 7031: 5.350306834715398e-05
Position 6092: 4.8840773033229476e-05
Position 7072: 3.9102086496403646e-05
Position 5476: 2.789996516112756e-05
Position 5018: 1.184954997121906e-05
Position 5582: 5.168408758593883e-06
Position 8028: 4.091835225843376e-06
Position 5621: 3.9553212092225564e-06
Position 6692: 1.0091950258025367e-06
Position 6683: 8.427188423638968e-07
Position 6745: 7.229735423214311e-07
Position 6524: 5.529084331711801e-07
Position 5766: 5.37222281370474e-07
Position 6730: 2.498293771751535e-07
Position 6595: 2.1080630765095722e-07
Position 6373: 3.321337850348631e-08
Position 6793: 2.4843397376567985e-08
Position 5566: 2.072143816264969e-08
Position 5125: 5.756352984872521e-09
Position 6507: 3.197832379634627e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9984801777939991
Position 6420: 0.9955380116932528
Position 7895: 0.9947714566506104
Position 6205: 0.994448371237993
Position 6649: 0.9941697291874635
Position 7653: 0.986870911309604
Position 4947: 0.8511218917168787
Position 5691: 0.7507868158474483
Position 4325: 0.693378912906204
Position 3917: 0.26025672238469555
Position 4284: 0.24904010889116868
Position 5852: 0.15067725258914733
Position 8888: 0.13132261451397745
Position 5015: 0.10112545082025133
Position 5670: 0.061014080696421454
Position 3485: 0.05788861054873581
Position 8077: 0.055899919669229116
Position 4968: 0.045287790729260716
Position 3521: 0.042119334036304065
Position 4353: 0.028761307501519517
Position 7531: 0.028428739262647596
Position 2384: 0.02827112436629217
Position 2873: 0.026739116667558745
Position 5976: 0.02667462343906977
Position 2593: 0.02162320625377883
Position 7537: 0.020364317176692123
Position 5272: 0.01748428696637706
Position 7189: 0.011119853888479055
Position 7728: 0.010374684510767175
Position 9562: 0.010293810659432115
Position 6537: 0.009799663062562755
Position 6289: 0.005586078427648492
Position 8923: 0.005422523715392047
Position 8466: 0.005105105854948581
Position 5877: 0.004127321272033355
Position 6835: 0.003949001925829795
Position 7047: 0.003299663808176937
Position 5551: 0.0030262394116835484
Position 6253: 0.0018840524316351014
Position 7562: 0.0016855783020767888
Position 7665: 0.0012224920369032755
Position 5725: 0.0006082104163174216
Position 6688: 0.00042153732814606386
Position 6674: 0.0002924033586048304
Position 6465: 0.00019635543739308453
Position 6709: 0.00016260125841504556
Position 6236: 0.00015155032461672564
Position 6626: 0.00013364694816854505
Position 6446: 5.4622034209371196e-05
Position 6207: 4.525362479251498e-05
Position 7810: 4.037855500077112e-05
Position 7779: 2.1609966417558185e-05
Position 6515: 1.5078178164493602e-05
Position 5419: 5.392727373148053e-06
