Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  100
Partition function (log Z): 17.70726809622253

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9987598462477632
Position 3533: 0.9960585368293144
Position 3778: 0.9940975709817553
Position 3356: 0.9865077972533439
Position 611: 0.9833195302898083
Position 4061: 0.7412569533969722
Position 5355: 0.2854157802671459
Position 4080: 0.1590298245509535
Position 5586: 0.09096284323010927
Position 5574: 0.044647555008739084
Position 4030: 0.040978160848873
Position 2867: 0.0331501506029106
Position 5866: 0.032626941064194545
Position 22: 0.03171088580538915
Position 2635: 0.030997495770795143
Position 4546: 0.02906811214806766
Position 4072: 0.0245741661821578
Position 2011: 0.017994642229746952
Position 4863: 0.011695353299504687
Position 5628: 0.011553530568926301
Position 2271: 0.00906573345305616
Position 1154: 0.006351619976618816
Position 369: 0.005017883949239404
Position 3782: 0.004953273407701779
Position 1811: 0.004386027350150213
Position 3537: 0.0035005830012551976
Position 3947: 0.0030930939018057914
Position 62: 0.0027086816111377776
Position 4119: 0.0024137717061285006
Position 215: 0.0019950083586009353
Position 274: 0.001889125932412402
Position 3922: 0.0015893603886267434
Position 3329: 0.001144908817855828
Position 1533: 0.0004618527616773185
Position 284: 0.00043481827303170733
Position 4550: 0.0004166488462906999
Position 233: 0.0003629098808012117
Position 3703: 0.0003200219934427003
Position 239: 0.00020800710441857545
Position 286: 0.00018333859852482864
Position 235: 0.00013292696550147492
Position 259: 9.503928798470856e-05
Position 261: 7.919864872690955e-05
Position 5302: 7.807988818390451e-05
Position 5189: 6.582921305047583e-05
Position 4379: 3.767561106784033e-05
Position 3692: 3.24911384918058e-05
Position 3497: 2.564124159259448e-05
Position 85: 1.7386086094001193e-05
Position 4113: 1.6796395182179355e-05
Position 3681: 1.4251384232920686e-05
Position 5448: 1.1297846783482953e-05
Position 5514: 8.43197174704203e-06
Position 3744: 7.123897021072897e-06
Position 595: 6.215242813405519e-06
Position 3509: 4.668594520377848e-06
Position 3795: 5.8786158644374675e-08
Position 3881: 4.836283178682042e-08
Position 3871: 1.696691341709673e-08
Position 3749: 3.5840641151410574e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3590: 0.9999547217476427
Position 3839: 0.9979319479021741
Position 3261: 0.9544516597103679
Position 3432: 0.9346046906108877
Position 5244: 0.9312633549477025
Position 5087: 0.9268467921458381
Position 5411: 0.2591102313309465
Position 5697: 0.15149383241512093
Position 1610: 0.06392798430969145
Position 5301: 0.06143183430300115
Position 2351: 0.041207795094353454
Position 3462: 0.03955441088874862
Position 5924: 0.03498304010442575
Position 2705: 0.022591271991332304
Position 4614: 0.02021965394094265
Position 4355: 0.01803815954093797
Position 415: 0.01603492302421948
Position 4190: 0.013875121299355782
Position 3450: 0.01114346410128563
Position 5632: 0.01088868154646098
Position 4983: 0.008389517524064204
Position 4669: 0.0063970382104168
Position 5538: 0.00457781810240582
Position 4358: 0.004386277917068437
Position 726: 0.004243186244066103
Position 127: 0.0040611248776962015
Position 2505: 0.0039935374274816405
Position 5050: 0.003971059833263096
Position 141: 0.0038833724978887107
Position 4444: 0.0038158654751748104
Position 5703: 0.0035715627186241918
Position 5569: 0.003555049776561775
Position 5253: 0.0032548457126792283
Position 5004: 0.002141135843491195
Position 410: 0.0020941457854688917
Position 4379: 0.0020517622514141707
Position 2827: 0.0020188094145713793
Position 1926: 0.0017708951123465502
Position 3056: 0.0014926405878067507
Position 4850: 0.001437933074547863
Position 3383: 0.0014240749147518621
Position 991: 0.001364145396358002
Position 766: 0.0011792002593291498
Position 2529: 0.0010602455434894143
Position 3437: 0.0010078005832358503
Position 363: 0.0009295333337563173
Position 4672: 0.0009026367613652448
Position 4634: 0.0008261417870291419
Position 4146: 0.0007738432518345272
Position 382: 0.0007101757216787115
Position 2117: 0.000655008439530529
Position 2558: 0.0006239173909460788
Position 4693: 0.0005651711918567399
Position 1575: 0.0004471530172135164
Position 521: 0.0004371589828234657
Position 4119: 0.0003788139993949238
Position 1007: 0.0003409114627135248
Position 4506: 0.00027526438339517514
Position 3520: 0.00023423142827748143
Position 4242: 0.00019450842906334624
Position 1724: 0.00018570768946060215
Position 4395: 0.00013985639115458333
Position 1398: 7.402302716987105e-05
Position 1135: 6.75320532959867e-05
Position 5241: 3.2668585991938485e-05
Position 3881: 1.294879783686241e-05
Position 605: 8.140784959119714e-06
Position 760: 4.546796996019439e-06
Position 701: 3.171642227104126e-06
Position 789: 2.8546093208408412e-06
Position 3718: 2.7490722948461403e-06
Position 844: 2.6498070913808493e-06
Position 83: 2.381025992171478e-06
Position 3901: 1.697910668347481e-06
Position 3933: 1.4718285422057865e-06
Position 3976: 1.4381189007803355e-06
Position 3622: 5.920415627008988e-07
Position 3922: 8.534063807074738e-09
Position 3850: 2.664159359871671e-09
