Gene = mTerf3
index = 1783
Annotated 5SS: [819]
Annotated 3SS: [877]
SMsplice 5SS: [819]
SMsplice 3SS: [877]
top_k =  100
Partition function (log Z): -2.4725645314302214

Sorted 5' Splice Sites (High to Low Probability):
Position 819: 0.9885936571009741
Position 146: 0.02814746927827783
Position 791: 0.009637911652428917
Position 168: 0.0060970106569702325
Position 521: 0.00239736129151131
Position 404: 0.0019475972769957084
Position 345: 0.0006860044773661289
Position 630: 0.0004406895789853473
Position 377: 0.0004166151195749759
Position 788: 0.00026578039488773684
Position 132: 0.00024681168220835555
Position 823: 0.00016250382735867843
Position 676: 0.00015699318216857587
Position 51: 8.924852025438221e-05
Position 213: 8.457881760740771e-05
Position 303: 7.301970782965567e-05
Position 263: 7.1063241536271e-05
Position 290: 3.9670131352098575e-05
Position 780: 3.264283643338924e-05
Position 134: 3.0122212699991904e-05
Position 730: 2.6438779504528423e-05
Position 39: 1.5262260049420685e-05
Position 1115: 7.831424843826331e-06
Position 152: 4.008961080161392e-06
Position 621: 2.222143040547675e-06
Position 1002: 1.435549970520851e-06
Position 995: 1.2314260987927343e-06
Position 1050: 4.328751450402155e-07
Position 332: 1.5286544947186572e-11
Position 428: 1.4307170318124783e-11
Position 853: 1.2440317903241844e-11
Position 440: 1.2222282890916753e-11
Position 154: 9.404982320776316e-12
Position 230: 1.9435797642023372e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 877: 0.999731858438718
Position 609: 0.014557058524090309
Position 462: 0.009731487772169
Position 230: 0.003203276365286707
Position 313: 0.0022395139595039384
Position 436: 0.0020870935536512363
Position 730: 0.001704095169570968
Position 196: 0.0016943536314248486
Position 580: 0.001457672745901925
Position 643: 0.001028395942602477
Position 687: 0.00052423841503752
Position 184: 0.00037975273124729396
Position 218: 0.000272108978841562
Position 748: 0.0002510529613425167
Position 227: 0.00023709831496855882
Position 918: 0.0001314704011245359
Position 324: 8.661365088747764e-05
Position 942: 8.609923640614862e-05
Position 514: 6.740495619454278e-05
Position 345: 6.296645041207902e-05
Position 493: 5.592023825724987e-05
Position 385: 4.072631013864351e-05
Position 905: 1.4987794117666794e-05
Position 845: 1.265409688797379e-05
Position 1169: 7.831424843826333e-06
Position 983: 3.411633774235097e-06
Position 951: 3.3709241432174272e-06
Position 1072: 2.6669760693135923e-06
Position 1115: 4.3287514504021703e-07
