Gene = UQCR-C2
index = 1580
Annotated 5SS: [321 599 959]
Annotated 3SS: [ 464  654 1060]
SMsplice 5SS: [321 599 959]
SMsplice 3SS: [ 464  654 1060]
top_k =  100
Partition function (log Z): 4.4925484811084875

Sorted 5' Splice Sites (High to Low Probability):
Position 599: 0.9978844856274676
Position 959: 0.9891054347694527
Position 321: 0.7690211085646893
Position 387: 0.055224955770747826
Position 773: 0.04102360460300402
Position 10: 0.031687205771480015
Position 197: 0.0033486419842018206
Position 347: 0.002617607064832981
Position 382: 0.0015492889645413455
Position 1303: 0.0014390944982490478
Position 780: 0.0008610923010564486
Position 224: 0.0007897277381765525
Position 325: 0.0007673891458530955
Position 401: 0.000467091442296236
Position 926: 0.0004620363132370711
Position 904: 0.00031433871292501747
Position 995: 0.00028782931227060637
Position 119: 0.00026955243351354266
Position 1901: 0.00026123389223250667
Position 380: 0.00024155513467617005
Position 33: 0.0001927559127475456
Position 283: 0.00018264317862551197
Position 824: 0.00016592796705350624
Position 425: 0.00015706057047060794
Position 546: 0.00013525941926192356
Position 168: 0.00012821700697306776
Position 112: 9.974166113900118e-05
Position 418: 8.601558352228452e-05
Position 947: 8.411113767650562e-05
Position 591: 6.594768882735984e-05
Position 543: 5.888809110773057e-05
Position 582: 5.301043181997481e-05
Position 525: 4.8142428777483667e-05
Position 1826: 4.3094852192296945e-05
Position 929: 4.2203164453678576e-05
Position 603: 9.52322406292706e-06
Position 51: 7.795586280579064e-06
Position 158: 2.7651913557416696e-06
Position 88: 5.880368182231239e-07
Position 102: 7.543547501647272e-08
Position 519: 2.7125726433681236e-08
Position 908: 2.0320837877214083e-08
Position 259: 5.771422429230111e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 654: 0.9986372345618212
Position 1060: 0.9968852770347689
Position 464: 0.8362095797187654
Position 65: 0.021352723371751366
Position 836: 0.02054618776027854
Position 871: 0.007029323642211558
Position 839: 0.005671059700433764
Position 1138: 0.002345872260646933
Position 108: 0.0019699092123335
Position 102: 0.001440094643154117
Position 401: 0.001430562950557478
Position 429: 0.000839277511954359
Position 1366: 0.0007462812564262166
Position 239: 0.00047305351217070155
Position 369: 0.000455144607028743
Position 292: 0.00043105541638014446
Position 688: 0.0004145234843777077
Position 432: 0.00036085963276815563
Position 1804: 0.0003386120171099412
Position 1960: 0.0003043287444248039
Position 471: 0.00027523804413832377
Position 524: 0.00018737864757544794
Position 262: 0.00017838999042351446
Position 1798: 0.0001554229133936704
Position 1420: 0.00012823345182210258
Position 375: 7.988587886303213e-05
Position 1390: 7.05448594971164e-05
Position 1087: 6.613063363652634e-05
Position 656: 4.644604111893743e-05
Position 772: 4.474470505671294e-05
Position 250: 1.6935733277512e-05
Position 158: 1.6623481506430522e-05
Position 347: 1.6390719860057675e-05
Position 151: 1.2141651770500582e-05
Position 135: 6.020274098180703e-06
Position 243: 5.528389768199824e-06
Position 719: 6.693424650097019e-08
Position 253: 5.247836531193544e-09
