Gene = IFT43
index = 1218
Annotated 5SS: [115 415 495 685]
Annotated 3SS: [172 470 561 739]
SMsplice 5SS: [115 415 495 685]
SMsplice 3SS: [172 470 561 739]
top_k =  100
Partition function (log Z): 3.4067133675389387

Sorted 5' Splice Sites (High to Low Probability):
Position 115: 0.9953356881436191
Position 685: 0.962438037837067
Position 415: 0.7589505052513504
Position 495: 0.6404105378150942
Position 419: 0.11505148916748334
Position 381: 0.009386680261391884
Position 729: 0.006545535680118753
Position 671: 0.005700884084446372
Position 942: 0.001005767028082788
Position 797: 0.000985694941655982
Position 505: 0.0009312536172193322
Position 736: 0.0008864959805933408
Position 499: 0.0007049218385136529
Position 119: 0.0006525340356663168
Position 561: 0.0006062407590487452
Position 975: 0.0005690266430361233
Position 1001: 0.0004252990811232355
Position 1046: 0.0003602466750208434
Position 915: 0.00034535580516608364
Position 62: 5.863072673333048e-05
Position 325: 3.2263953111635974e-05
Position 471: 2.1965165453000622e-05
Position 583: 2.7325148270650375e-06
Position 537: 2.205007325478116e-06
Position 369: 9.473849328835506e-07
Position 19: 8.28012640958413e-07
Position 349: 6.540726746889976e-07
Position 281: 3.5069814938055935e-07
Position 726: 3.3460008081626285e-07
Position 127: 7.918237514388919e-08
Position 212: 1.8982530269987104e-08
Position 189: 1.1703931870661393e-08
Position 230: 6.741379088429547e-09
Position 204: 5.1945626709975786e-09
Position 149: 4.726685078831285e-09
Position 35: 1.5911780215004322e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 172: 0.9913920675693301
Position 470: 0.8416434299294984
Position 561: 0.6775084103966721
Position 739: 0.5089087840946448
Position 797: 0.34803727310958826
Position 810: 0.0986138975504565
Position 860: 0.017872527157305522
Position 770: 0.004084831819173695
Position 583: 0.0034466148776249464
Position 629: 0.002995113905873939
Position 380: 0.00249622938014626
Position 1104: 0.002490584384695792
Position 183: 0.0006624400577861817
Position 1011: 0.0004442763024809047
Position 1001: 0.0003117524952760731
Position 286: 0.00024562096961004904
Position 439: 7.929197374991799e-05
Position 220: 6.141913228368943e-05
Position 223: 5.673194718689229e-05
Position 477: 2.9264853383202e-05
Position 428: 1.868292451128231e-05
Position 505: 4.291775197797933e-06
Position 202: 3.291285251589155e-06
Position 235: 2.5463053825038736e-06
Position 187: 1.1853876165119985e-06
Position 149: 8.596820076599656e-07
Position 226: 7.443385637048816e-07
Position 204: 6.686005397981544e-07
Position 72: 1.4982909210699167e-07
Position 349: 1.484015335265552e-07
Position 253: 7.873769593881685e-08
Position 110: 2.2616034142106317e-08
Position 91: 1.467695635092674e-09
Position 99: 5.679226633615713e-11
