Gene = Sap130
index = 1469
Annotated 5SS: [ 153  436 1929 2575 4762 5687 5985 6319 6549 6715]
Annotated 3SS: [ 337  965 1983 4303 4825 5745 6047 6377 6606 6777]
SMsplice 5SS: [ 436 1929 2575 4762 5687 5985 6319 6549 6715]
SMsplice 3SS: [1190 1983 4303 4825 5745 6047 6377 6606 6777]
top_k =  100
Partition function (log Z): 30.70269500108931

Sorted 5' Splice Sites (High to Low Probability):
Position 436: 0.9999684098835796
Position 4762: 0.9999283728989226
Position 6715: 0.9996920648636538
Position 2575: 0.9982098680549233
Position 6549: 0.9978931557249114
Position 1929: 0.9971396411335044
Position 6319: 0.9966258506956898
Position 5687: 0.9793199462526612
Position 5985: 0.9454612215971029
Position 5265: 0.3136092200978153
Position 1292: 0.1521405764855193
Position 3488: 0.12432862276827361
Position 4099: 0.0926620832175048
Position 4222: 0.0755911098980383
Position 2238: 0.04369640048333199
Position 1109: 0.04215888806630016
Position 93: 0.036873132725122486
Position 1727: 0.03346569036191053
Position 6930: 0.013198127285637311
Position 5927: 0.012352414482926446
Position 5646: 0.011777280451757337
Position 17: 0.010570833239298916
Position 1242: 0.007091367691611626
Position 7041: 0.007006824694417349
Position 273: 0.005142339249278506
Position 6959: 0.005127192790601736
Position 275: 0.003251226790869231
Position 270: 0.0031576666028811764
Position 180: 0.0024317996794642107
Position 5921: 0.002285291338098576
Position 2579: 0.001108684275864107
Position 128: 0.001067690298034481
Position 207: 0.0008903318867726189
Position 879: 0.0007527333568465084
Position 85: 0.0007265649258498619
Position 4949: 0.00040482632054688233
Position 6330: 0.00039309172242879125
Position 2134: 0.0003761444508456813
Position 107: 0.00036841267950780347
Position 130: 0.0003674628420865706
Position 1415: 0.0002630516158703221
Position 241: 0.00021080317529138999
Position 1820: 0.00017041459533946606
Position 293: 0.00014992075502825362
Position 248: 0.00013277733441486664
Position 157: 0.00012627216251397604
Position 75: 0.00011536191140493299
Position 6305: 9.072677038715935e-05
Position 1145: 7.799306410273213e-05
Position 295: 6.402340804401399e-05
Position 1024: 4.164229582708685e-05
Position 4577: 2.985715369927192e-05
Position 6574: 1.6529425815809185e-05
Position 6489: 1.3287200612423498e-05
Position 415: 1.1895263385655322e-05
Position 1401: 6.729903943922739e-06
Position 40: 5.886201675602097e-06
Position 6422: 5.412165650209397e-06
Position 1297: 3.8166342002938175e-06
Position 520: 2.9901760210147125e-06
Position 2067: 2.1622192919959295e-06
Position 791: 2.0464851998981734e-06
Position 625: 1.957649662657516e-06
Position 6697: 7.667242925825243e-07
Position 402: 8.366222542872921e-08
Position 456: 7.456527673646541e-08
Position 487: 7.149371976273141e-11
Position 514: 6.81031542208674e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6777: 0.9996923860734298
Position 6606: 0.9992084261236862
Position 6377: 0.9937447458975476
Position 1983: 0.9922264290302725
Position 4825: 0.9918891880051224
Position 6047: 0.9344414651948502
Position 5745: 0.9166857507621317
Position 4303: 0.6582221539131363
Position 4362: 0.29013919332660215
Position 1190: 0.2847686943263686
Position 5319: 0.2786096112611879
Position 1135: 0.22698670794688425
Position 1355: 0.20966987095448988
Position 2814: 0.1842319692378432
Position 886: 0.1339370039999977
