Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  100
Partition function (log Z): 73.10686893948721

Sorted 5' Splice Sites (High to Low Probability):
Position 11293: 0.9999999999999858
Position 27283: 0.999951805949127
Position 30840: 0.999116235318613
Position 33278: 0.9965750649584756
Position 34365: 0.9955054796280404
Position 27123: 0.9954380337127823
Position 25939: 0.994497576357795
Position 33127: 0.9934688110054052
Position 25345: 0.9904668753499557
Position 34077: 0.9868284965662202
Position 27747: 0.9862789236435332
Position 24436: 0.9846912781808683
Position 31621: 0.9827870155265496
Position 31779: 0.9827540361288339
Position 34573: 0.9512258467248593
Position 32264: 0.9232128452571775
Position 31981: 0.9231782546767241
Position 29567: 0.9165893310040935
Position 26211: 0.8450853694853288
Position 24797: 0.6867220881658855
Position 25624: 0.6682106636129722
Position 491: 0.5011950384565473
Position 33600: 0.48582354637517067
Position 25707: 0.30107322127107095
Position 227: 0.27060780712689986
Position 24831: 0.21030900619286663
Position 279: 0.12780048653653198
Position 26818: 0.09500263342774448
Position 24805: 0.08361278159924108
Position 32215: 0.05377759579530837
Position 292: 0.053585433659767444
Position 146: 0.0468112342202505
Position 29610: 0.03398321541017991
Position 30570: 0.028691895442842875
Position 26843: 0.025503033862467436
Position 25628: 0.024447534640643788
Position 26634: 0.022716879672535693
Position 26945: 0.018853611599782775
Position 34582: 0.018080543952064522
Position 29571: 0.017136366810021775
Position 26585: 0.015360272705263226
Position 31626: 0.01247975389862044
Position 27924: 0.00985883791916176
Position 26356: 0.009516791159655036
Position 33732: 0.007211611149652725
Position 31997: 0.005862857221373577
Position 34828: 0.0055368291387663275
Position 34081: 0.005450191259131469
Position 29838: 0.005110198247183839
Position 31251: 0.004393047498860421
Position 25863: 0.003923325386244929
Position 34070: 0.0038766324453786243
Position 31956: 0.003583801801911764
Position 33137: 0.003393185988433082
Position 33347: 0.003164812017798455
Position 26897: 0.0029552334605471935
Position 33921: 0.0025435890755792618
Position 27074: 0.002370994745594938
Position 32451: 0.002030377723932302
Position 25360: 0.0016006927615481437
Position 26629: 0.0015382342523111456
Position 34382: 0.001527335320423867
Position 34614: 0.0014681844948436248
Position 25635: 0.0014245249980353448
Position 34845: 0.001302627463627422
Position 27096: 0.001209600849680126
Position 32398: 0.0011792313912783966
Position 31985: 0.0011421495045920744
Position 25906: 0.0007986333503884911
Position 35306: 0.0006463128405639788
Position 31960: 0.0005174316312382422
Position 27127: 0.0004449850171333273
Position 34229: 0.00043173566204833205
Position 32577: 0.0004134040209693922
Position 25255: 0.00036805367591331666
Position 27481: 0.000297650120750556
Position 25593: 0.000273488437669988
Position 27466: 0.0002598919868635251
Position 30870: 0.00021708851687583797
Position 31987: 0.00021632170112318778
Position 27443: 0.00018688121024068642
Position 31562: 0.0001675652005950731
Position 34063: 0.0001237965634579182
Position 25605: 7.420615336475163e-05
Position 30844: 7.004761279023554e-05
Position 31424: 5.6255371425469594e-05
Position 25704: 5.300269959196836e-05
Position 34026: 4.701930447798684e-05
Position 26242: 4.5930244778008723e-05
Position 25806: 4.512601840481111e-05
Position 33366: 4.09767789344766e-05
Position 31783: 3.5466392209942254e-05
Position 25632: 3.4734189726991336e-05
Position 26167: 3.438730886741753e-05
Position 25662: 2.6407455845111918e-05
Position 32675: 2.2933668636884665e-05
Position 27287: 1.955294328146297e-05
Position 33290: 1.8738335152120774e-05
Position 25973: 1.0523155808317168e-05
Position 25860: 7.575958370892958e-06
Position 25815: 7.110098824180435e-06
Position 33225: 6.654217923399124e-06
Position 34543: 4.31461655884429e-06
Position 25870: 3.7115697157341473e-06
Position 33182: 3.2004635727148154e-06
Position 25801: 3.0955110901625385e-06
Position 25968: 2.7884979212732156e-06
Position 25716: 2.775162275531653e-06
Position 34522: 2.557898927607531e-06
Position 34513: 1.7461243669002778e-06
Position 34587: 1.7453728193997776e-06
Position 33579: 1.7278840781943556e-06
Position 34585: 1.2621033713380659e-06
Position 34553: 1.1527202794656368e-06
Position 34873: 1.1188347211112216e-06
Position 33604: 4.792176110713401e-07
Position 33573: 4.543384676338507e-07
Position 33822: 3.5046491272697747e-07
Position 30851: 1.915308186296833e-07
Position 30918: 1.4195559963489548e-07
Position 26089: 9.784468386774447e-08
Position 27355: 2.322632310742144e-09
Position 25646: 3.5729409834900016e-10
Position 25505: 2.6396654611520085e-10
Position 27235: 1.4379761865381986e-10
Position 34371: 1.086989480082459e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10927: 0.9999999999999978
Position 23996: 0.9999999999999858
Position 27192: 0.9996944392694527
Position 34135: 0.9989726332600274
Position 33418: 0.9985156868139184
Position 25481: 0.9984109846470144
Position 33181: 0.9972949050103891
Position 25756: 0.9947037848415153
Position 31682: 0.9936051255300605
Position 31067: 0.9919152017990612
Position 26008: 0.9872012929011987
Position 34426: 0.9657110835203389
Position 34709: 0.9535487050018646
Position 32108: 0.952744223076124
Position 31840: 0.9444512648081793
Position 32359: 0.934237449723263
Position 27584: 0.9266100782843082
Position 30698: 0.8977783778074965
Position 26988: 0.8534058777152136
Position 25039: 0.8467097679977539
Position 29429: 0.6994620817990622
Position 24498: 0.6750580962559767
Position 33672: 0.3754356397450421
Position 24501: 0.2983304311594823
Position 29407: 0.1438263757458079
Position 26762: 0.12348892636410058
Position 33890: 0.11024477839536356
Position 30669: 0.06737430187865061
Position 29305: 0.04853363998746688
Position 25092: 0.0425596729012004
Position 24977: 0.041390280734712556
Position 34739: 0.03770657080338802
Position 29410: 0.03493861533449085
Position 24964: 0.03392066982418237
Position 32503: 0.026818229963959595
Position 27402: 0.02278149539564099
Position 27641: 0.02135781835452436
Position 29935: 0.019675517647358157
Position 30701: 0.018747635809635788
Position 29159: 0.018144036710614164
Position 30174: 0.017430441009457842
Position 26298: 0.015015346211001118
Position 27355: 0.012438357621026562
Position 26688: 0.011875417022183742
Position 25069: 0.011340217909721081
Position 26344: 0.00967659557389773
Position 27022: 0.008345041641212058
Position 26041: 0.007954543372579668
Position 35104: 0.006842841287881525
Position 32318: 0.006669590498510744
Position 26264: 0.006620930936660993
Position 28785: 0.006258030972625184
Position 28484: 0.006028350031640032
Position 26633: 0.0057222263262508635
Position 27439: 0.005472389040124124
Position 32323: 0.005470949917250402
Position 33781: 0.005469491137325737
Position 24932: 0.005366213702790568
Position 27845: 0.005182096136272913
Position 32552: 0.004734465451128509
Position 32630: 0.004565124805402504
Position 31305: 0.004197403670836916
Position 32810: 0.004141754122009203
Position 34648: 0.004128890845836652
Position 29653: 0.0038473040158249288
Position 34503: 0.0037148073999370454
Position 30958: 0.0036330553400150743
Position 32379: 0.0034000767867811816
Position 24890: 0.0031595493517091147
Position 31885: 0.003098377800623864
Position 29692: 0.0028686532968618204
Position 34664: 0.002781736333569562
Position 30102: 0.0027379986967011063
Position 26870: 0.002737526883824459
Position 29346: 0.002472247266005191
Position 32331: 0.002302012861796017
Position 29955: 0.002196073244584987
Position 28046: 0.0021490059953383966
Position 26278: 0.002121935511454749
Position 27486: 0.00208995595470026
Position 32412: 0.0020380809759135005
Position 32160: 0.0017849376777189943
Position 31016: 0.0016577077040216732
Position 28653: 0.001592903913171175
Position 28203: 0.0014131393498148502
Position 31690: 0.0013712112730584242
Position 33440: 0.001327713241222576
Position 25441: 0.0011116315879722526
Position 27608: 0.0010237642352232115
Position 28960: 0.0009713006989345721
Position 33756: 0.0008615098963518045
Position 28997: 0.000761781566896157
Position 35361: 0.0006463128405639808
Position 26782: 0.0006437479470427124
Position 31924: 0.0006120585792117698
Position 30946: 0.0006097736161809064
Position 28253: 0.0005860035312171887
Position 31861: 0.0005392831360217793
Position 27876: 0.0005291830919156556
Position 34276: 0.0005212966066103921
Position 25988: 0.0005155663121985843
Position 31097: 0.0004955541872908075
Position 30883: 0.0004941286887636474
Position 26447: 0.00048764800457467303
Position 25719: 0.00045980714929069066
Position 34198: 0.00044493756668068855
Position 31698: 0.00030090180598028816
Position 29895: 0.00027209218718640324
Position 31302: 0.00026176182367392464
Position 34159: 0.00026021326181007164
Position 34481: 0.00022610921171436352
Position 25444: 0.00022526523318642074
Position 25929: 0.00022185942755054367
Position 31094: 0.0002152377010294394
Position 26400: 0.000191599049850595
Position 30918: 0.00017541599517152505
Position 29811: 0.00014805158454645002
Position 31311: 0.00014268343558013102
Position 33334: 0.00013338712377175579
Position 31178: 0.00012924083738268124
Position 31739: 0.00010914431830443264
Position 33535: 7.384243148338373e-05
Position 28624: 7.011752649656444e-05
Position 29650: 6.014049417206143e-05
Position 34165: 5.467977434882392e-05
Position 34282: 5.2992035297342885e-05
Position 29668: 4.567777423726791e-05
Position 25860: 3.6407451981506495e-05
Position 25669: 2.9786267365561388e-05
Position 28549: 2.5994975452944983e-05
