Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  100
Partition function (log Z): 10.635354267083708

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9976762588610679
Position 1679: 0.9976024236280149
Position 3707: 0.9936425267824395
Position 3255: 0.9597734902018932
Position 3924: 0.8757762725057958
Position 713: 0.8573513066167232
Position 3344: 0.3973736018404425
Position 13: 0.16964324479878726
Position 3928: 0.11714104804818391
Position 4455: 0.08479358763361557
Position 2844: 0.03101287871707839
Position 4166: 0.030651951416673606
Position 4175: 0.027016847122076013
Position 4139: 0.024060226702466048
Position 679: 0.009993833253957278
Position 4162: 0.007399428765010243
Position 3092: 0.007289987888640168
Position 4076: 0.006086741168464858
Position 4178: 0.005756256960432197
Position 1205: 0.004942110584712829
Position 3240: 0.004747703534844148
Position 908: 0.0039763738406347025
Position 700: 0.001901033114315477
Position 3701: 0.0010902546117902377
Position 8: 0.0010840286220506498
Position 1837: 0.000736297483598795
Position 3420: 0.000653836407090183
Position 4094: 0.0005888461709038309
Position 3213: 0.0005603853740229254
Position 3698: 0.0005346680698505999
Position 3261: 0.00047489068270164554
Position 3668: 0.0003781582409436354
Position 3692: 0.00036030280235478077
Position 3259: 0.0003145548129395284
Position 3027: 0.00027958759839357794
Position 3348: 0.00024217269271814172
Position 2646: 0.0001869181881726011
Position 3158: 0.00018516464757984454
Position 3892: 0.0001760543793899232
Position 2985: 0.00016949653101766435
Position 2037: 0.00015021019035972707
Position 3711: 5.303513461428294e-05
Position 2858: 3.473865478533266e-05
Position 3085: 2.2089841530810715e-05
Position 343: 2.1836604168538914e-05
Position 60: 2.1183567962899914e-05
Position 3047: 2.0762849696919994e-05
Position 3934: 1.972831974555194e-05
Position 22: 1.4714597091881064e-05
Position 717: 1.3520080752724736e-05
Position 20: 1.0059351474554725e-05
Position 2827: 9.469315601598864e-06
Position 452: 6.426143972824084e-06
Position 2644: 6.263090840396382e-06
Position 340: 4.7987014052893755e-06
Position 2868: 3.977049734227708e-06
Position 672: 3.9665115201766465e-06
Position 36: 3.237411174573202e-06
Position 2812: 3.0338277171728427e-06
Position 586: 2.8585087164178703e-06
Position 3807: 6.414427964756999e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.9978259959720538
Position 3983: 0.9942126896252258
Position 3308: 0.9940017269820297
Position 3763: 0.9907894298460546
Position 1733: 0.5665941087349424
Position 1740: 0.40937371865294253
Position 3401: 0.39335838812784757
Position 810: 0.17390104524125546
Position 1043: 0.16300666276926465
Position 71: 0.14707548083621855
Position 4515: 0.09644952430001417
Position 765: 0.08943841868983245
Position 1557: 0.08380437677458843
Position 1466: 0.06158316936778877
Position 1377: 0.05669927431162887
Position 1424: 0.052527966994622616
Position 782: 0.0416698817152002
Position 895: 0.038309995205907006
Position 4214: 0.03251107533837114
Position 4238: 0.029598361622338233
Position 922: 0.024099605072922296
Position 838: 0.022146419197930065
Position 4333: 0.020976964771195147
Position 1445: 0.019116009763624556
Position 1958: 0.01786524098563016
Position 1012: 0.017839582947695352
Position 60: 0.01718096576686009
Position 981: 0.014179908243727769
Position 745: 0.005759056491800629
Position 4299: 0.005606689992145318
Position 3406: 0.0046667698184549985
Position 988: 0.004331849538752767
Position 1062: 0.00398950718432905
Position 1322: 0.0038695292995168168
Position 3778: 0.0037339993288016686
Position 2897: 0.003119898393882859
Position 3157: 0.002816126861542657
Position 3167: 0.0022694044820935136
Position 2331: 0.002138338944616566
Position 2283: 0.0020318099420054145
Position 907: 0.0019380946839647759
Position 1051: 0.0013527959434743828
Position 386: 0.0012880629138750594
Position 4247: 0.0012112699155784484
Position 2919: 0.001050858167034516
Position 822: 0.0010055878936171597
Position 1770: 0.0009989622264175695
Position 3085: 0.0009909429903837044
Position 176: 0.0008222663377649651
Position 3784: 0.0005927743125252202
Position 3534: 0.0005690431558896677
Position 3458: 0.0004024802938243858
Position 3816: 0.00037561674849186414
Position 390: 0.00022497566973324502
Position 197: 0.000181826508652664
Position 90: 0.00013710841432598746
Position 573: 0.00013407389939003797
Position 138: 0.00012470520390274898
Position 3325: 7.712512975459307e-05
Position 510: 2.8414262675729925e-05
Position 305: 2.6435789163941565e-05
Position 143: 1.707759702782699e-05
Position 551: 1.0496984647436141e-05
Position 286: 9.172478936635105e-06
Position 2779: 8.98947851196975e-06
Position 183: 2.86040444584533e-06
Position 140: 3.16957787886011e-07
