Gene = mRpS31
index = 1780
Annotated 5SS: [135 655]
Annotated 3SS: [198 720]
SMsplice 5SS: [135 655]
SMsplice 3SS: [198 720]
top_k =  100
Partition function (log Z): -1.1221525714456484

Sorted 5' Splice Sites (High to Low Probability):
Position 655: 0.9853462838941107
Position 135: 0.951726667139285
Position 659: 0.00799109190790386
Position 1344: 0.0061610358891897535
Position 927: 0.0025185960258773095
Position 633: 0.0021624099258489905
Position 790: 0.00189363172534663
Position 10: 0.0009702172494346623
Position 106: 0.0004557795051158289
Position 57: 0.00044009716350020304
Position 33: 0.00040304788729446405
Position 907: 0.00038541930339711176
Position 69: 0.0003763519735192724
Position 510: 0.0002666729446789177
Position 990: 0.0002563462663053079
Position 1073: 6.346731036238193e-05
Position 411: 4.642324026833475e-05
Position 355: 3.4581622494678444e-05
Position 99: 3.280963328320883e-05
Position 657: 3.1619638340110286e-05
Position 36: 3.0215743241119984e-05
Position 113: 2.8738184017147174e-05
Position 198: 2.167508533944903e-05
Position 146: 2.129171851338767e-05
Position 211: 7.703636020902398e-06
Position 535: 6.025543338980053e-06
Position 227: 3.0839389880173966e-06
Position 899: 1.8812187432509939e-07
Position 467: 1.5651098841344294e-08
Position 175: 3.100474788454729e-09
Position 614: 1.402985965688298e-09
Position 236: 1.2752900290798744e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.99008106668975
Position 198: 0.8661559202536272
Position 256: 0.08731978427208048
Position 1403: 0.006368605089289865
Position 742: 0.004514979537290115
Position 985: 0.003425580898254541
Position 937: 0.0009540011835833255
Position 69: 0.0008304879649755896
Position 760: 0.0005699386364961087
Position 1294: 0.00027753916961638
Position 757: 0.0002758789812755352
Position 1102: 0.00021222281172856861
Position 587: 0.00013300023090970998
Position 897: 9.963238293919206e-05
Position 1252: 7.184996317175987e-05
Position 946: 6.93656938694598e-05
Position 423: 5.421546401938893e-05
Position 168: 5.3158897437913366e-05
Position 298: 4.989505981545285e-05
Position 370: 3.7432340113579346e-05
Position 570: 3.679497368972714e-05
Position 816: 3.10525310185665e-05
Position 584: 2.7865473117687566e-05
Position 484: 1.3310110140553246e-05
Position 310: 6.99234052522772e-06
Position 84: 3.0683802838370374e-06
Position 313: 2.874092571607666e-06
Position 307: 2.3934804024427787e-06
Position 120: 1.473591424478447e-06
Position 113: 1.107672616446637e-06
Position 122: 4.2066894349196185e-09
