Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  100
Partition function (log Z): 1.2255594225465298

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9932996407218685
Position 224: 0.9721436174443185
Position 696: 0.3347958624813616
Position 228: 0.010600637703517431
Position 679: 0.00407218264550544
Position 246: 0.003684826276567156
Position 369: 0.0014555547303659192
Position 254: 0.0011804557783904475
Position 541: 0.00116938321070907
Position 558: 0.001144679631590985
Position 555: 0.0004727535127637744
Position 489: 0.00012880509424432438
Position 40: 0.00011590993566366187
Position 837: 7.591088359857489e-05
Position 412: 6.39288612840365e-05
Position 285: 5.945493931408286e-05
Position 660: 5.172834200665426e-05
Position 861: 4.9647210453855705e-05
Position 674: 4.274714571697913e-05
Position 171: 3.8502471358954565e-05
Position 204: 3.65059634350702e-05
Position 11: 3.6111597822008125e-05
Position 201: 1.7424475365205425e-05
Position 755: 5.940785817407032e-06
Position 69: 5.1299861185334764e-06
Position 174: 4.519620799741158e-06
Position 89: 3.7196640193040435e-06
Position 472: 3.041567191788323e-06
Position 565: 1.7635513024896103e-06
Position 439: 1.0468801859002117e-06
Position 100: 8.860543377525109e-07
Position 267: 8.71374201921419e-07
Position 137: 6.285993576075091e-08
Position 325: 1.2951160549313722e-09
Position 274: 5.274353735300418e-10
Position 672: 3.9332736370238644e-10
Position 289: 1.8550744394472013e-11
Position 459: 9.57258969416711e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9939313702707727
Position 310: 0.9740397196695811
Position 750: 0.33128948867265356
Position 321: 0.006782075691955614
Position 624: 0.00341241284136529
Position 333: 0.002729093177082194
Position 971: 0.002695999471004456
Position 447: 0.002578611253288375
Position 849: 0.0022466102732948473
Position 948: 0.0016023988525783828
Position 887: 0.0013637355781330753
Position 411: 0.0004319370383778572
Position 894: 0.00041646799608167326
Position 354: 0.00039414711258913004
Position 995: 0.00020733421885183893
Position 627: 0.00017285355060630493
Position 82: 0.0001044601637664765
Position 914: 8.944238845139188e-05
Position 450: 7.45017543860828e-05
Position 861: 7.354532887630725e-05
Position 330: 3.747649752904108e-05
Position 340: 2.230808174864103e-05
Position 350: 1.652463259705279e-05
Position 420: 9.094497509670605e-06
Position 369: 9.067327112156172e-06
Position 94: 8.83956765272893e-06
Position 918: 6.6969772513987486e-06
Position 69: 4.359590105671382e-06
Position 162: 3.7904320281161624e-06
Position 363: 1.8590274150009008e-06
Position 660: 1.3895781848409424e-06
Position 159: 1.3140590685233643e-06
Position 504: 9.550108430560018e-07
Position 189: 7.866684058027257e-07
Position 669: 7.692462288685557e-07
Position 58: 7.311029445017099e-07
Position 468: 6.901133341062503e-07
Position 169: 2.943154482718987e-07
Position 183: 6.759705061029132e-08
Position 210: 2.6514831418001954e-08
Position 195: 9.504143168989395e-09
