Gene = Osi21
index = 1349
Annotated 5SS: [816]
Annotated 3SS: [984]
SMsplice 5SS: [816]
SMsplice 3SS: [984]
top_k =  100
Partition function (log Z): -2.075441128111154

Sorted 5' Splice Sites (High to Low Probability):
Position 816: 0.9913798461276343
Position 273: 0.03420639765558833
Position 262: 0.016589149321242624
Position 793: 0.005498830645189218
Position 271: 0.005217493917709152
Position 218: 0.0038409226317701467
Position 60: 0.0030423520471096247
Position 852: 0.0010918574003412774
Position 615: 0.0008367355759620836
Position 139: 0.0006576002665089959
Position 559: 0.0003879178060539727
Position 548: 0.0003321878284440826
Position 715: 0.0003240683090472093
Position 1079: 0.00031713985175814977
Position 803: 0.00031430240739138563
Position 839: 0.0002141709999642532
Position 830: 0.00017698455477391166
Position 1243: 0.0001705478329594145
Position 1269: 0.00012788498889823648
Position 1283: 8.558326265726998e-05
Position 135: 6.913660763717751e-05
Position 245: 6.758457772908024e-05
Position 847: 5.069057621595864e-05
Position 190: 4.9613456123020926e-05
Position 160: 4.340330837272672e-05
Position 538: 3.322932370559748e-05
Position 1228: 1.0988190275682868e-05
Position 1117: 9.758292100793718e-06
Position 1087: 8.774816425851818e-06
Position 1307: 5.469449889889095e-06
Position 1280: 4.927410896556076e-06
Position 27: 3.00165545820959e-07
Position 85: 2.3574645303968122e-07
Position 21: 1.053768978666459e-07
Position 110: 6.60110163225699e-08
Position 148: 6.50373123487089e-08
Position 886: 2.435567238171178e-08
Position 833: 1.4100700114505794e-08
Position 117: 3.6301722721665155e-09
Position 13: 3.5472672691448168e-09
Position 380: 2.466904480183671e-09
Position 212: 1.979640383730435e-09
Position 665: 1.6616183905229433e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 984: 0.9452911381234427
Position 341: 0.058835447675055864
Position 941: 0.05434014607116321
Position 321: 0.0030514762487871346
Position 672: 0.000909600052993885
Position 492: 0.0005534174296414303
Position 773: 0.00042020911652143833
Position 1307: 0.00032808957205002177
Position 142: 0.00031247556788573534
Position 1365: 0.00029903805519918106
Position 1135: 0.00024001910290177798
Position 212: 0.00013847144037981772
Position 886: 0.0001141897862339989
Position 160: 8.828477793123874e-05
Position 1018: 7.975831708238877e-05
Position 325: 7.416576345608777e-05
Position 1034: 3.258265966707707e-05
Position 232: 2.9821636772764164e-05
Position 108: 2.7643904199556638e-05
Position 89: 3.982182113508398e-07
