Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  100
Partition function (log Z): 35.008562607080734

Sorted 5' Splice Sites (High to Low Probability):
Position 4294: 0.9999999999999937
Position 13323: 0.9999624796362911
Position 4000: 0.999773598934266
Position 16968: 0.9983692418101501
Position 15316: 0.9973197177795387
Position 10317: 0.9957326219294738
Position 3411: 0.9941031581250545
Position 10055: 0.9865013050112659
Position 12784: 0.9842402140330712
Position 11059: 0.9437314520509782
Position 453: 0.7973020869017448
Position 1970: 0.7305220929856693
Position 1374: 0.6866540277197813
Position 989: 0.631219196318187
Position 15500: 0.6233234609456455
Position 177: 0.5935754063626043
Position 13687: 0.1524558516247426
Position 1082: 0.08313566651471367
Position 11490: 0.0813051704433534
Position 13713: 0.07466572789703545
Position 12263: 0.070683287093463
Position 11067: 0.047340291525486175
Position 16811: 0.04308677705198709
Position 1078: 0.04118091207367617
Position 11876: 0.029645241562827766
Position 13756: 0.026027063644065495
Position 13101: 0.025836497330174082
Position 10892: 0.0236909150330833
Position 1914: 0.019684218762746307
Position 1316: 0.015843115433096123
Position 16361: 0.011905270587348228
Position 13090: 0.010013997698580936
Position 1310: 0.00980216441732343
Position 14124: 0.007208453891240245
Position 10529: 0.007129240982034311
Position 11074: 0.006871645588375235
Position 13736: 0.004899928624928658
Position 868: 0.004805463274017144
Position 742: 0.004749681616972895
Position 15625: 0.004292680812380083
Position 889: 0.003754184026534149
Position 974: 0.003634730627643282
Position 758: 0.003437862506290506
Position 905: 0.003197436283240168
Position 14062: 0.0029325568271433827
Position 1653: 0.002681884107424468
Position 1587: 0.0025932950339841287
Position 13480: 0.0022995853978419996
Position 1045: 0.0019016146632692636
Position 11035: 0.0018369751197148388
Position 12071: 0.0016293809502745098
Position 17168: 0.0012855594210039686
Position 1036: 0.0010257245495200826
Position 15178: 0.0007938699565120632
Position 251: 0.0007687067005271047
Position 4: 0.0007020692777119469
Position 10194: 0.0006690601002098413
Position 181: 0.0003321340343114651
Position 15815: 0.0003251435602150563
Position 13512: 0.0002564484123800234
Position 767: 0.0002389097794553211
Position 11296: 0.00021588207214274103
Position 282: 0.0001744721936055578
Position 15174: 0.00016456219097535534
Position 221: 0.00013016205187397676
Position 14926: 0.00013005754028498384
Position 13528: 0.0001292356031067456
Position 594: 0.00010465012741348658
Position 145: 8.507023425525004e-05
Position 565: 8.494372699947824e-05
Position 119: 7.73240635969798e-05
Position 148: 4.672135071066903e-05
Position 14510: 4.337267460963892e-05
Position 13291: 3.7487728270380256e-05
Position 13499: 2.2620384145481426e-05
Position 94: 1.8774570340420115e-05
Position 17126: 1.706496586475007e-05
Position 3739: 1.5069082966160225e-05
Position 13: 1.1108774165658287e-05
Position 97: 9.224519977588781e-06
Position 60: 7.293165959257613e-06
Position 20: 5.195139311060515e-06
Position 13497: 4.336157591572695e-06
Position 224: 3.026678825533673e-06
Position 242: 2.071731889135664e-06
Position 503: 5.194670258040675e-07
Position 520: 4.659213598491332e-07
Position 1403: 3.7639297533866573e-07
Position 457: 3.6829712650466206e-07
Position 13559: 1.228794276914794e-07
Position 11047: 8.80163544637253e-08
Position 10667: 8.499252993070328e-08
Position 13168: 1.7986454657446217e-08
Position 16863: 1.1165738524636403e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9999999999999915
Position 15370: 0.9999954406540676
Position 13379: 0.9989723145493985
Position 17030: 0.9988980836293733
Position 11119: 0.9985195219259515
Position 1243: 0.9975087046572396
Position 10365: 0.995057320783507
Position 12839: 0.9937979593143164
Position 3471: 0.9772034119527416
Position 10111: 0.9638542893895602
Position 9338: 0.928651986658397
Position 2090: 0.7434703274439332
Position 642: 0.7261370713435089
Position 1809: 0.47864713439442047
Position 16522: 0.46340588556346873
Position 13820: 0.23267877927003563
Position 357: 0.1949771633035422
Position 12534: 0.17199313958585757
Position 242: 0.15635314170722578
Position 2033: 0.1353498723668095
Position 16721: 0.10409794046284535
Position 2198: 0.06366317452401005
Position 8753: 0.057972403887971785
Position 16383: 0.052143282618660906
Position 16867: 0.04266283683266169
Position 13152: 0.03585048841233141
Position 575: 0.03396281061919542
Position 10146: 0.026859079828095166
Position 10967: 0.025079033997981184
Position 14107: 0.022839805515992295
Position 2125: 0.01776288276338381
Position 397: 0.017070259030979237
Position 1468: 0.016914589148772013
Position 3765: 0.01671322645560234
Position 293: 0.016015780306735627
Position 16209: 0.014144636028799994
Position 822: 0.009657373156365518
Position 10175: 0.00915647053858717
Position 324: 0.00838054014060937
Position 224: 0.005359569580194572
Position 1773: 0.004839569271850611
Position 1571: 0.004674120883664405
Position 14194: 0.0038971012291615166
Position 15562: 0.003582291280460808
Position 14171: 0.0032690733286211905
Position 14037: 0.0031801709754350873
Position 251: 0.0030723608810503673
Position 1789: 0.002434691790104747
Position 916: 0.0024096894298517714
Position 13924: 0.0023732317187535297
Position 10835: 0.0017587881602223814
Position 12847: 0.0016895938762645135
Position 520: 0.001634917943955266
Position 17251: 0.0015902425071012965
Position 10590: 0.0013946641654598232
Position 10371: 0.001350358336444866
Position 513: 0.0013408946531647593
Position 13576: 0.0012649079338841714
Position 10615: 0.0011844871348555706
Position 15995: 0.0010593654265774234
Position 11367: 0.0010017454328277318
Position 15676: 0.000920801725550864
Position 12867: 0.0007172079873536886
Position 10971: 0.0006688447724708173
Position 71: 0.0006158416525690619
Position 935: 0.0005727438225598899
Position 13434: 0.0005240502291786847
Position 10600: 0.0005148750775706637
Position 13405: 0.00035508076017130933
Position 384: 0.00018448309029570918
Position 376: 0.00016590108867436726
Position 1179: 0.00011348299210403594
Position 17148: 9.984424483252684e-05
Position 198: 7.041921517216506e-05
Position 124: 4.8772609671468787e-05
Position 448: 3.239295492352008e-05
Position 103: 1.1812073002515789e-05
Position 163: 1.0749127058181272e-05
Position 300: 7.809338757848886e-06
Position 1229: 5.67490006313744e-06
Position 15403: 3.5553208662185414e-06
Position 1279: 1.321141839105986e-06
Position 1081: 1.181737041296049e-06
Position 10377: 1.0776183828749296e-06
Position 651: 1.5917981176721754e-07
Position 498: 1.5584769398816796e-07
