Gene = Trpgamma
index = 1569
Annotated 5SS: [  131  1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052
 10346 10783 11360 11540]
Annotated 3SS: [ 1148  7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119
 10419 11083 11420 11590]
SMsplice 5SS: [ 1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052 10346
 10783 11360 11540]
SMsplice 3SS: [ 7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119 10416
 11083 11420 11590]
top_k =  100
Partition function (log Z): 48.73763404467122

Sorted 5' Splice Sites (High to Low Probability):
Position 10052: 0.9994461960240721
Position 8266: 0.9983209546507036
Position 8021: 0.9973331493818212
Position 8559: 0.9943320553608679
Position 10783: 0.9903324567311954
Position 1279: 0.9895327973749765
Position 7203: 0.9869885254341082
Position 8924: 0.9851407014806375
Position 7632: 0.9740862166731398
Position 11360: 0.9693913519186431
Position 10346: 0.9536971792876064
Position 11540: 0.9507079374630012
Position 9786: 0.9476819096482578
Position 9534: 0.8936890449385958
Position 9249: 0.8784436541708829
Position 4933: 0.23868560750980056
Position 131: 0.0634469014522356
Position 607: 0.06092035388593629
Position 10343: 0.03527535432457298
Position 11003: 0.033823586966014896
Position 12437: 0.02455227907631485
Position 11749: 0.022860302712010633
Position 11357: 0.022788914095119347
Position 936: 0.02140309748504554
Position 10959: 0.013051375945054072
Position 8881: 0.011638984197380997
Position 1094: 0.011066753426024537
Position 9565: 0.011004105655681076
Position 312: 0.010451644202905088
Position 7197: 0.009939289846652474
Position 12302: 0.007894273167311415
Position 859: 0.007237905230544814
Position 9701: 0.007112226533368842
Position 9124: 0.006252887820941938
Position 2767: 0.004916690012741289
Position 12066: 0.003915716893706699
Position 8582: 0.0038453551890937424
Position 617: 0.0037890297022922558
Position 719: 0.003547192554412063
Position 9169: 0.003385373025600569
Position 9068: 0.0033445828013994186
Position 9729: 0.002633017273817398
Position 1289: 0.002451885484114123
Position 171: 0.002383499334883851
Position 11811: 0.0023095633525201473
Position 11702: 0.00220632256102075
Position 8906: 0.002118177585022888
Position 179: 0.0019159628492150158
Position 181: 0.0016237471669137632
Position 893: 0.001538384023097826
Position 9717: 0.0014811812234126619
Position 9417: 0.0013925160246687318
Position 9246: 0.001292903871803911
Position 8777: 0.0012845714794513774
Position 723: 0.0012464012392302472
Position 9514: 0.0011698681201834506
Position 9732: 0.0010906316243801313
Position 10789: 0.0009067412664518991
Position 1061: 0.0007918813417757216
Position 8592: 0.0007737497727385294
Position 1108: 0.000747360307856709
Position 9186: 0.0006801539348902871
Position 175: 0.0006550544989571129
Position 10798: 0.0006446462841508589
Position 8407: 0.00058377486294557
Position 9240: 0.0005700498520642584
Position 10529: 0.0005679063636831744
Position 8563: 0.0005266509412050446
Position 4391: 0.0005104288619004587
Position 10278: 0.0004996242807097587
Position 11329: 0.0004992524548091497
Position 7846: 0.0004971095855361313
Position 7584: 0.00048149349214975573
Position 8368: 0.00043587232620942597
Position 9151: 0.0004029930505770939
Position 10996: 0.0003968762334303045
Position 11299: 0.00039517547727695466
Position 474: 0.0002661865748176684
Position 10721: 0.0002552723365480145
Position 8801: 0.0002189466597432963
Position 9109: 0.0001989065689601841
Position 9227: 0.00019703032505023058
Position 9033: 0.00018409669608862236
Position 10056: 0.00018059003034522726
Position 5891: 0.00017978056484201573
Position 10324: 0.00017754229973771917
Position 8909: 0.00016886022643697242
Position 8270: 0.00016106088509706113
Position 10618: 8.942823254863959e-05
Position 10069: 8.735668970032526e-05
Position 8855: 8.389799855885966e-05
Position 9770: 8.084473473142724e-05
Position 11296: 7.958508049312003e-05
Position 9973: 7.795397226341929e-05
Position 7826: 6.882672574783292e-05
Position 8310: 6.730275051575371e-05
Position 482: 6.435123423462477e-05
Position 466: 5.6108500398044024e-05
Position 8894: 4.72284459180229e-05
Position 11753: 3.9566661642313454e-05
Position 11203: 3.935180251539218e-05
Position 12016: 3.9054290742484656e-05
Position 10192: 2.757431114893304e-05
Position 10334: 2.7372690643680176e-05
Position 9095: 2.62063850154385e-05
Position 2510: 1.91646712648871e-05
Position 8417: 1.559010809454005e-05
Position 10180: 1.5426203506267066e-05
Position 5645: 1.1161108090679782e-05
Position 2320: 8.414502164058235e-06
Position 375: 7.197645601250119e-06
Position 7926: 7.163436612938846e-06
Position 7800: 7.044902683499937e-06
Position 8192: 5.618543772831764e-06
Position 11784: 5.5624497466174296e-06
Position 11688: 5.1792352304896e-06
Position 7855: 3.8511745778811625e-06
Position 377: 2.8432098737147754e-06
Position 7839: 2.692895405871566e-06
Position 11448: 2.372046539668654e-06
Position 2076: 2.120290072250399e-06
Position 7431: 5.50738978365014e-07
Position 8812: 2.2176753028130342e-07
Position 8819: 1.40339306210318e-07
Position 8848: 4.664382944299014e-08
Position 8823: 3.962604496888359e-08
Position 10243: 3.0444474978259815e-08
Position 8521: 1.2003170879864267e-08
Position 10288: 1.044555013915151e-08
Position 8197: 9.95080067883356e-10
Position 8833: 2.0889234103059528e-10
Position 7636: 8.27157919799741e-11
Position 9993: 7.232455473264931e-11
Position 7421: 2.2578186809063613e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8082: 0.9994721964676097
Position 10119: 0.9991524978186438
Position 8979: 0.9989214011667185
Position 8323: 0.9948783666302223
Position 9856: 0.994723395300216
Position 11420: 0.9933000094344009
Position 7262: 0.9858888032698809
Position 10416: 0.9784000451630416
Position 11083: 0.9635333977951758
Position 7687: 0.96351894616465
Position 8627: 0.9579836256720011
Position 7023: 0.9230451839464691
Position 9589: 0.8976644947905461
Position 11590: 0.684282107063201
Position 9416: 0.6090732478796855
Position 4889: 0.2894908135071645
Position 12243: 0.21735785539287006
Position 1148: 0.14876451334154567
Position 9304: 0.10325084342555545
Position 9318: 0.10153189676179994
Position 9343: 0.05018200068688695
Position 8650: 0.038627688813783624
Position 12970: 0.035859636115186624
Position 10836: 0.03458935214906452
Position 1049: 0.028984294441689117
Position 10884: 0.025423889994510177
Position 11599: 0.020560194359671574
Position 6408: 0.01857670264441846
Position 12668: 0.015684938156354664
Position 12991: 0.01493544041479339
Position 7270: 0.014061638499096304
Position 10963: 0.012641228616051575
Position 12358: 0.008726130066701787
Position 7689: 0.007889323186792434
Position 13094: 0.007282125015614446
Position 9649: 0.005733600802536015
Position 10419: 0.005446240178906084
Position 4831: 0.0047024642720908845
Position 540: 0.003793403940717461
Position 8462: 0.003743449559080901
Position 11610: 0.003652256731652665
Position 11107: 0.0032406553244539458
Position 12180: 0.0031784198129599798
Position 8605: 0.0028606464230878266
Position 10607: 0.002337531492776995
Position 2509: 0.0019037952492291363
Position 355: 0.0018108339549452682
Position 12219: 0.001748319263872018
Position 204: 0.0015658079096224668
Position 12021: 0.001528407078323277
Position 10668: 0.0015112773377547728
Position 1611: 0.00089127632655693
Position 11013: 0.0007982935011539506
Position 8830: 0.0007295769034801427
Position 9821: 0.0006802362870243986
Position 12027: 0.0005936554466635266
Position 2565: 0.0005853415761277983
Position 4225: 0.0005104288619004551
Position 7708: 0.0004892709818645958
Position 2443: 0.00046564650327058705
