Gene = Dhc62B
index = 1133
Annotated 5SS: [ 2177  2427  5158  5531  5833  6978 10818 11201]
Annotated 3SS: [ 2245  2487  5215  5589  5888  7039 10880 11269]
SMsplice 5SS: [  357  2177  2427  5158  5531  5833  9480 10818 11201]
SMsplice 3SS: [ 2033  2245  2487  5215  5589  9262  9601 10880 11269]
top_k =  100
Partition function (log Z): 3.121062680484791

Sorted 5' Splice Sites (High to Low Probability):
Position 2427: 0.9999344994503573
Position 11201: 0.9986288410681411
Position 2177: 0.9926844072672051
Position 5158: 0.9614454372068488
Position 5531: 0.8667016574913945
Position 5833: 0.7309434274083363
Position 6978: 0.5530576979554689
Position 6157: 0.48665156816944566
Position 357: 0.311276163562113
Position 161: 0.11739318394340349
Position 7157: 0.08395372114416709
Position 846: 0.08159546126582704
Position 1323: 0.06822818666393451
Position 2967: 0.05798640711723196
Position 270: 0.05188029894654331
Position 891: 0.04689083342484604
Position 1194: 0.041496475609864844
Position 5154: 0.03068564348763411
Position 1220: 0.02797312396027636
Position 821: 0.024989408710454155
Position 5348: 0.021837970323092662
Position 604: 0.021254898562427564
Position 6055: 0.017613878746445332
Position 216: 0.01682773799158611
Position 3238: 0.010915255143393504
Position 1230: 0.009502487923379595
Position 3574: 0.004648593950758364
Position 2956: 0.0045326862627911805
Position 1161: 0.004506940847547894
Position 2147: 0.003878925888382439
Position 3016: 0.0026927413590511606
Position 5776: 0.002577534658674671
Position 11666: 0.0023110477352635
Position 787: 0.001795087999358601
Position 440: 0.0015946602371576372
Position 11891: 0.0014644417514118177
Position 5498: 0.001152554712719139
Position 1073: 0.0010380444613903737
Position 1016: 0.0008980580361155813
Position 3863: 0.0006411667970644825
Position 2964: 0.0004506802149591776
Position 5839: 5.859838430820292e-05
Position 504: 1.7670882471562217e-05
Position 1070: 1.5119304314831166e-05
Position 872: 1.3526503886501738e-05
Position 863: 9.974685495027581e-06
Position 1025: 8.317601915921035e-06
Position 2369: 5.4063016070990535e-06
Position 2412: 4.166839589240703e-06
Position 2603: 4.037987376771573e-06
Position 2640: 1.2278424009478015e-06
Position 2379: 2.0686282272380975e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10880: 0.9999240777363003
Position 2487: 0.998545284211669
Position 11269: 0.9816025683207841
Position 5215: 0.9781681450537367
Position 2245: 0.9590423796195104
Position 5589: 0.7798969414110651
Position 2033: 0.6306615573537805
Position 5888: 0.3289715269183378
Position 5952: 0.26351635744752927
Position 6571: 0.24435495792094947
Position 1319: 0.12445832421379945
Position 7039: 0.08402808687700214
Position 3060: 0.05888119503892702
Position 5595: 0.043344635944488834
Position 1379: 0.038834364685862675
Position 2264: 0.03749084207985219
Position 5237: 0.02107200121619876
Position 1137: 0.01785364656323178
Position 6257: 0.010332842268034277
Position 1886: 0.009137272986052748
Position 11325: 0.008656286012359156
Position 5990: 0.007385561875494623
Position 3322: 0.005904078029865189
Position 3633: 0.004648593950758366
Position 11284: 0.004192909946203435
Position 3459: 0.003891676923451497
Position 11329: 0.0037969766963945055
Position 1274: 0.0034891388867533085
Position 3573: 0.0027238041884441984
Position 890: 0.0024083330260235443
Position 12070: 0.002311047735263499
Position 11959: 0.0014644417514118177
Position 5618: 0.0013306049403076262
Position 503: 0.0009877846462109114
Position 5745: 0.0008213073958045516
Position 5445: 0.0006417082587382786
Position 2208: 0.000554807252968476
Position 2315: 0.00041121136061791783
Position 11433: 0.0003801000923997396
Position 1087: 0.00023301215829447618
Position 2196: 0.0001981991217714832
Position 2677: 3.6334230626803985e-05
Position 2730: 3.6089781782402764e-05
Position 3021: 1.8890010099310596e-05
Position 3114: 1.8768711721396855e-05
Position 2787: 5.917618688105314e-06
Position 2556: 5.312006544248985e-06
