Gene = borr
index = 1633
Annotated 5SS: [ 484 1177]
Annotated 3SS: [ 767 1241]
SMsplice 5SS: [ 484 1177]
SMsplice 3SS: [ 779 1241]
top_k =  100
Partition function (log Z): -3.583420334944828

Sorted 5' Splice Sites (High to Low Probability):
Position 1177: 0.9839164451175616
Position 484: 0.9130534012894622
Position 1437: 0.0667905731104229
Position 198: 0.04479227839056889
Position 1408: 0.0195842254748161
Position 206: 0.008068147471953498
Position 502: 0.006077207696846654
Position 602: 0.003237700793878624
Position 285: 0.002886602952019319
Position 1429: 0.0024339822138062994
Position 593: 0.0014313809383434616
Position 1181: 0.0012266793874385344
Position 306: 0.0009838016983141225
Position 1166: 0.0008739125820765039
Position 1327: 0.0004582744740537828
Position 1175: 0.00039632537207749923
Position 177: 0.0003568613228082612
Position 1431: 0.0002351790231343889
Position 82: 0.00014773477947106843
Position 103: 0.00013803381665960184
Position 1443: 0.00013521070411203655
Position 563: 0.00013337992125120137
Position 110: 0.0001033392294001435
Position 1505: 5.8227632672900665e-05
Position 469: 5.570764929337116e-05
Position 1536: 5.237224333788433e-05
Position 260: 7.242753529420507e-06
Position 1136: 5.28929866595396e-06
Position 108: 1.0451014313368116e-06
Position 8: 7.732950753073937e-08
Position 488: 2.5411530706797317e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1241: 0.9280942815090933
Position 779: 0.8290009720796244
Position 1530: 0.09357325901081051
Position 767: 0.08662985883638567
Position 1295: 0.044038333190196136
Position 284: 0.027671948667505816
Position 830: 0.020441396229866526
Position 1066: 0.006711465546225004
Position 260: 0.004435686175491987
Position 1505: 0.004384320089361222
Position 1464: 0.002386514567590034
Position 1578: 0.0016937511962357773
Position 305: 0.0016213603315141927
Position 1249: 0.0011698599357484855
Position 1602: 0.001033803817040358
Position 1069: 0.0007032935659099017
Position 789: 0.0005397434489739984
Position 972: 0.0005029814208790204
Position 1510: 0.00047895785631900834
Position 238: 0.00043461229585050996
Position 1536: 0.0003543717166268673
Position 311: 0.00031984165400339643
Position 530: 0.00029882174241742046
Position 254: 0.00022779980803822408
Position 1126: 0.00018469487977357504
Position 342: 0.00016004506923357736
Position 969: 0.00013138885947223158
Position 386: 0.00012535974629692044
Position 314: 7.711149165188124e-05
Position 781: 5.400094773397842e-05
Position 359: 3.498667639936185e-05
Position 317: 3.069146585472566e-05
Position 176: 2.169952556438332e-05
Position 290: 1.9316101099081315e-05
Position 398: 1.778291820456955e-05
Position 376: 1.7714459371807622e-05
Position 146: 9.045053246966412e-06
Position 404: 5.2080536224795975e-06
Position 332: 4.089358038896553e-06
Position 155: 1.3457474405998425e-07
Position 197: 8.397892166786345e-08
Position 82: 7.732950753073937e-08
