Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  100
Partition function (log Z): 3.757052064295252

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.982290873990722
Position 175: 0.9729423736611481
Position 1354: 0.8919804913328316
Position 1087: 0.11837859779674362
Position 391: 0.042489258134581896
Position 2207: 0.01727193433277632
Position 209: 0.0156876644365361
Position 1457: 0.015546966357063144
Position 624: 0.01191243152777957
Position 340: 0.004392657356791303
Position 1259: 0.0025588024475970087
Position 819: 0.0022155860985623296
Position 636: 0.002129761374763669
Position 619: 0.0020503574702753903
Position 2278: 0.001943437958241805
Position 877: 0.001014107582893756
Position 1580: 0.0007352284182912506
Position 2113: 0.0007143171215845047
Position 1267: 0.0006912200294370683
Position 814: 0.0006429795730164379
Position 1244: 0.0005484765687799322
Position 1331: 0.0003613130586224121
Position 1362: 0.00033612720715388
Position 471: 0.0002735182113900368
Position 168: 0.00024860042386933506
Position 817: 0.00013678495566491334
Position 179: 0.0001002386445237638
Position 1072: 1.7272050490172823e-05
Position 1548: 1.3886722061108115e-05
Position 1003: 1.202183383662309e-05
Position 1461: 5.058143583031992e-06
Position 514: 4.1217425888833145e-06
Position 622: 2.928137492061083e-06
Position 1091: 1.979088861657783e-06
Position 572: 1.4856289968591518e-06
Position 561: 1.4334150785535989e-06
Position 646: 1.1546500504140058e-06
Position 594: 1.1485759223405104e-06
Position 1276: 5.664437949394345e-07
Position 141: 6.607921005916942e-08
Position 3: 5.725199883089538e-09
Position 5: 5.605378842159792e-09
Position 81: 4.06516372495685e-09
Position 49: 3.1963121327966574e-09
Position 431: 2.465291949874607e-09
Position 52: 2.182329533889678e-09
Position 114: 5.085183719879165e-10
Position 60: 4.701309007812148e-10
Position 84: 2.739432058629415e-10
Position 62: 6.194947570853001e-11
Position 278: 5.611620085592426e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9990266832600507
Position 278: 0.9387235176269291
Position 1411: 0.8888481329167883
Position 1444: 0.0794072997427665
Position 452: 0.07282184484978832
Position 1519: 0.01760605294566615
Position 2253: 0.013397538753313443
Position 1194: 0.011836592074882654
Position 304: 0.008267729129262304
Position 1206: 0.0077474733890128605
Position 1230: 0.0067156337297715205
Position 1417: 0.006656704458719912
Position 337: 0.006560756381166914
Position 526: 0.00422565383360323
Position 295: 0.0038326917692084587
Position 876: 0.002780090753811643
Position 2339: 0.0027765373559018366
Position 2324: 0.0025284874506269848
Position 1316: 0.002512889873139973
Position 1149: 0.002382962375990489
Position 1301: 0.002330527618016439
Position 1486: 0.0019137193655925006
Position 1806: 0.0015228771585355505
Position 1263: 0.0010322888001406487
Position 923: 0.0008672233399159375
Position 2181: 0.000714317121584505
Position 1329: 0.0005247954217002071
Position 2313: 0.0005128087311758443
Position 1239: 0.0005025314882573703
Position 717: 0.00024006476086252572
Position 400: 0.0002122489987386855
Position 339: 0.00021183039245267917
Position 357: 0.00011208346178925167
Position 502: 8.286405277374815e-05
Position 457: 5.317763964525981e-05
Position 535: 4.6927697449564424e-05
Position 460: 4.2960477189626526e-05
Position 610: 2.4699830035743705e-05
Position 423: 2.1490027530161967e-05
Position 1007: 1.8156691270701207e-05
Position 532: 1.378182501242941e-05
Position 774: 5.565756061010239e-07
Position 217: 4.9048268706400136e-08
