Gene = mRpL21
index = 1767
Annotated 5SS: [152]
Annotated 3SS: [227]
SMsplice 5SS: [152]
SMsplice 3SS: [227]
top_k =  100
Partition function (log Z): -2.4315424082258477

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.999317720231217
Position 809: 0.17081683008088333
Position 1676: 0.14572507117428446
Position 365: 0.03879989234255767
Position 1066: 0.009448320998916687
Position 890: 0.004334166497233373
Position 905: 0.0037368727243501923
Position 914: 0.0032480988779127412
Position 428: 0.0009866270810977857
Position 873: 0.0008096541339678687
Position 156: 0.0006244819421695939
Position 257: 0.00033766081255002454
Position 503: 6.66817899946027e-05
Position 178: 5.201622279124765e-05
Position 643: 5.9682841576872615e-06
Position 137: 5.71372300627466e-06
Position 572: 4.987825894809706e-06
Position 536: 3.2018647653340336e-06
Position 398: 2.873960972680014e-06
Position 763: 1.8518872000299358e-06
Position 739: 1.784626773072628e-06
Position 683: 1.6299106181140884e-06
Position 52: 8.26551803295631e-07
Position 409: 6.936363117976498e-07
Position 141: 1.0138624126323021e-08
Position 107: 7.656326271543115e-09
Position 62: 6.668490402938961e-09
Position 124: 3.9612540661452104e-09
Position 200: 9.019789914839054e-10
Position 84: 4.0311264172274005e-10
Position 224: 3.9930498946338623e-10
Position 187: 9.198809175138665e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9826166716750118
Position 969: 0.09203323093194285
Position 1744: 0.07778370312591577
Position 1759: 0.06882815879169701
Position 1327: 0.05437065467143648
Position 1288: 0.03419172175120971
Position 1368: 0.029472818571948993
Position 199: 0.009616919043264586
Position 905: 0.005977279153527588
Position 1579: 0.005096990885459136
Position 861: 0.003396367658547191
Position 1050: 0.0026736065651982812
Position 1033: 0.0022392607008642983
Position 1539: 0.0016969111963227315
Position 437: 0.001573702023271088
Position 1093: 0.0011147316224460121
Position 1176: 0.0010675288071906638
Position 987: 0.0009263719621376782
Position 479: 0.0009061191250325631
Position 1076: 0.0008679049565639595
Position 1583: 0.0004973231269954807
Position 1392: 0.0004375285429827245
Position 311: 0.00035629625151790625
Position 268: 0.0003283767985030081
Position 664: 0.0001435772092043802
Position 1182: 9.74672584748861e-05
Position 624: 1.1793497572552503e-05
Position 418: 6.4045943850145435e-06
Position 716: 1.397778260787204e-06
Position 428: 1.2679802183226512e-06
Position 94: 7.615176046179269e-07
Position 316: 7.395112808495963e-07
Position 277: 3.779583599667309e-08
Position 137: 3.2315941394557344e-08
Position 325: 4.742183936540645e-12
