Gene = tweek
index = 1922
Annotated 5SS: [  636  3248  6454  6715  7341  7682  7868  8415  9579 14375 15642 15912
 16223 16900 17105 17826 18024 18949 19634 23151 26866 27132 27331]
Annotated 3SS: [ 2967  3302  6510  6796  7400  7746  8318  8997 14037 14441 15746 15969
 16808 17000 17169 17890 18086 19017 22181 23213 26930 27181 27390]
SMsplice 5SS: [  636  3248  6454  6715  7341  7682  8415  9579 14375 15642 15912 16172
 16900 17105 17826 18024 18949 19634 23151 23976 26866 27132 27331]
SMsplice 3SS: [ 2967  3302  6510  6796  7400  7746  8997 14037 14441 15746 15969 16808
 17000 17169 17890 18086 19017 22181 23213 25027 26930 27199 27390]
top_k =  100
Partition function (log Z): 83.67254384487589

Sorted 5' Splice Sites (High to Low Probability):
Position 3248: 0.9999998297790139
Position 18024: 0.9999417592050361
Position 18949: 0.9996930858411562
Position 15912: 0.9992554139486954
Position 23151: 0.999245424450019
Position 27132: 0.9979753225158854
Position 14375: 0.9978850517390662
Position 7341: 0.9972472244539137
Position 17826: 0.996590586825698
Position 17105: 0.9963122844852886
Position 9579: 0.9927852635323517
Position 6715: 0.9921815726961216
Position 27331: 0.9901045316565907
Position 16900: 0.9878461891722464
Position 19634: 0.9700137935971811
Position 6454: 0.9355501321314971
Position 7682: 0.9103089498472603
Position 8415: 0.8760342244273429
Position 26866: 0.8228844974471816
Position 636: 0.744061726055782
Position 16172: 0.6633746616668225
Position 23976: 0.5500264930038234
Position 15642: 0.5180993117273901
Position 15654: 0.42293171720026806
Position 7868: 0.3521227658910677
Position 8200: 0.25539311029352907
Position 23476: 0.2129290438071689
Position 23445: 0.2006328601288848
Position 4021: 0.18652616220561433
Position 14569: 0.1535036935779473
Position 16599: 0.11870987701147016
Position 16622: 0.09349320903739215
Position 15368: 0.09257431880472042
Position 4340: 0.09176111870763975
Position 242: 0.08825622496592248
Position 10045: 0.0808982665477244
Position 4114: 0.07897833375250327
Position 22660: 0.06177835951302846
Position 15104: 0.06169421370531864
Position 273: 0.057790502596760884
Position 16121: 0.05762904616608041
Position 16223: 0.05673224563354109
Position 15662: 0.05602911137554051
Position 23335: 0.04745100029516761
Position 20811: 0.042046584966621336
Position 9169: 0.03970509545408449
Position 9106: 0.034639174960858166
Position 222: 0.024470363161704572
Position 252: 0.01796079884920509
Position 19211: 0.01750109356123214
Position 28260: 0.016275612187752427
Position 250: 0.01621518168404025
Position 19547: 0.015665767786532815
Position 7919: 0.013114519965781852
Position 1140: 0.012872257451969255
Position 246: 0.012085648262985292
Position 1131: 0.01060604802858398
Position 16268: 0.0105942585152865
Position 27328: 0.009313870585420424
Position 28492: 0.009191456145045719
Position 691: 0.009123954542317094
Position 275: 0.008661518722882573
Position 28340: 0.00821709298015557
Position 16444: 0.007995283853078137
Position 248: 0.007919722223720806
Position 19041: 0.007909418665524965
Position 6719: 0.007563232553284149
Position 16265: 0.0074510781007099715
Position 23315: 0.007290477760241411
Position 16626: 0.007143150367368298
Position 21031: 0.007135467169300365
Position 14581: 0.007131848788482303
Position 19762: 0.0069223698649052
Position 7696: 0.006494406641159877
Position 19218: 0.006049912588569446
Position 7132: 0.005244208260112154
Position 14553: 0.004429331180650638
Position 5630: 0.0039673091648123205
Position 3379: 0.0038051821524572415
Position 8029: 0.0031446076920473294
Position 19582: 0.0027953205543716783
Position 19863: 0.0025240225493735613
Position 20379: 0.0025016529838248532
Position 19227: 0.0024477833348415857
Position 17805: 0.002174806957868665
Position 20879: 0.0020925524794901842
Position 14379: 0.002046709268637456
Position 18713: 0.00204020209653837
Position 16394: 0.0020062173217136733
Position 7356: 0.001954924760640761
Position 25647: 0.0018110359731669443
Position 18573: 0.001571411736588605
Position 3521: 0.0012822554635812018
Position 27136: 0.0012804689517251174
Position 17109: 0.001163391916456089
Position 4918: 0.0011609592386319868
Position 4751: 0.0010903036721784636
Position 15916: 0.0007341726232251943
Position 7535: 0.0006992929489077188
Position 1339: 0.0006727932659783501
Position 27129: 0.0006486337155944758
Position 7030: 0.0006231868670945168
Position 7626: 0.0006229898497673945
Position 28319: 0.0006108866945143777
Position 27988: 0.0006047620233892625
Position 7027: 0.0005625357066332396
Position 1539: 0.0005089964607755655
Position 17214: 0.0004565436130343132
Position 7512: 0.0004496560663548286
Position 7489: 0.00037147496319493744
Position 16035: 0.00034253604258151427
Position 16023: 0.00033775689827294494
Position 1172: 0.00032515192741566985
Position 27952: 0.0002985119795051732
Position 7041: 0.0002821724036818015
Position 27763: 0.00027871217025045693
Position 17891: 0.0002445200823182726
Position 7345: 0.00016534579425542414
Position 16008: 0.00013205011221373208
Position 6591: 8.658198942599565e-05
Position 277: 8.533334505650529e-05
Position 17092: 7.55120664489607e-05
Position 289: 6.314693249715096e-05
Position 22306: 6.265417423281185e-05
Position 6850: 6.154137940732305e-05
Position 18028: 5.82407912418809e-05
Position 7644: 4.2316244981558225e-05
Position 151: 4.083802923385983e-05
Position 23327: 4.014585388077046e-05
Position 14123: 3.7891932153993534e-05
Position 28267: 3.344634737074268e-05
Position 7641: 2.3614965472527922e-05
Position 120: 1.714290814048367e-05
Position 14535: 1.4078293903581791e-05
Position 256: 1.3598795713239862e-05
Position 22395: 1.2305065216742256e-05
Position 7272: 1.1695732751015776e-05
Position 6967: 1.1555408269380428e-05
Position 1355: 1.0602774948924656e-05
Position 18899: 1.038964921230065e-05
Position 240: 7.92071793209218e-06
Position 6899: 7.915406094496875e-06
Position 7021: 7.899993517288091e-06
Position 7234: 6.625737440918792e-06
Position 254: 2.5285744054078913e-06
Position 414: 2.3374515104426286e-06
Position 262: 1.5030218502915016e-06
Position 18325: 4.787169013959001e-07
Position 18461: 3.9679975673397207e-07
Position 18520: 2.2254419199850937e-07
Position 22340: 6.522952911995822e-08
Position 27310: 4.4927860813755596e-08
Position 27335: 3.639230839565422e-08
Position 7073: 1.9634788841657377e-08
Position 27337: 6.6754098044442505e-09
Position 7010: 5.956727084732256e-09
Position 7249: 4.845820536781799e-09
Position 7155: 2.8284430016662494e-09
Position 15830: 1.7220478092731866e-09
Position 6935: 4.742768695365389e-10
Position 18013: 3.715717906440065e-12
Position 17784: 5.4763448848022546e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 23213: 0.9999998146747764
Position 14441: 0.9999277809349615
Position 6510: 0.9997663151549493
Position 26930: 0.9997185790656489
Position 7400: 0.9994890227090547
Position 27199: 0.9989684210948517
Position 17169: 0.9988108996144389
Position 17890: 0.998720674034335
Position 19017: 0.9982003106046479
Position 6796: 0.9980647664264048
Position 18086: 0.9958102087282135
Position 22181: 0.992623438785566
Position 14037: 0.9919634147245965
Position 27390: 0.9915708621936905
Position 15969: 0.9905928659808689
Position 15746: 0.9903175176631946
Position 2967: 0.9824879359833848
Position 16808: 0.976226846339388
Position 8997: 0.9247666118814312
Position 25027: 0.8249769543547076
Position 3302: 0.8125735894955433
Position 17000: 0.7657091073596974
Position 7746: 0.7398256096914083
Position 8318: 0.5122682435830306
Position 5572: 0.48740943509444873
Position 17060: 0.18438386256712683
Position 14630: 0.16515117090600753
Position 15437: 0.09043088814716416
Position 7797: 0.08187889315031119
Position 8959: 0.061667922113411294
Position 22709: 0.061249164267550144
Position 19748: 0.06091602891457253
Position 9626: 0.05655719798768207
Position 7923: 0.050334800927775446
Position 9214: 0.03648901333227308
Position 15165: 0.03599893452734164
Position 9168: 0.034639174960858166
Position 16534: 0.03298967849420506
Position 8163: 0.03003255789902513
Position 17018: 0.028539136101985604
Position 15228: 0.01985719095413746
Position 19486: 0.01944940334282212
Position 16681: 0.014932584081445183
Position 28396: 0.014837741920030078
Position 28318: 0.012536205413291724
Position 28559: 0.009338552312164674
Position 16086: 0.008964078699942679
Position 9672: 0.008949589082548096
Position 23558: 0.008507927639321013
Position 23376: 0.007330808939353156
Position 15782: 0.0072482082139457326
Position 22254: 0.007226205378903516
Position 27438: 0.006645623993834001
Position 19292: 0.006602971192997576
Position 2306: 0.006359059867766994
Position 9750: 0.006249415079902851
Position 8533: 0.005950092686316261
Position 8474: 0.005292472917264207
Position 12440: 0.005207524648942873
Position 311: 0.0049776046859037705
Position 7180: 0.004304003319004327
Position 1692: 0.00420920447512051
Position 15169: 0.0041290384376544515
Position 17011: 0.004010753551222257
Position 502: 0.003957260865317042
Position 18101: 0.003395509106054417
Position 9243: 0.003216082121811542
Position 7937: 0.002800359657986655
Position 12646: 0.0027987135663160674
Position 23884: 0.0025308967608342376
Position 1234: 0.0024874679114263226
Position 3434: 0.0023775426810970536
Position 17091: 0.0023377801203593855
Position 1423: 0.0020530963711262768
Position 18766: 0.0020313722585515027
Position 9745: 0.001927327929951762
Position 15183: 0.0017090497856607169
Position 15690: 0.0016274333781200656
Position 8204: 0.001608941148463461
Position 979: 0.0014741747530305543
Position 1658: 0.0012120763587413757
Position 16718: 0.0010935184010415298
Position 7193: 0.0008694369273743618
Position 17023: 0.0008612288347871932
Position 7199: 0.0008434865970676103
Position 27224: 0.0008148107838718003
Position 8001: 0.0007967057038381431
Position 18158: 0.000793886180014671
Position 7598: 0.0007835357131380258
Position 4157: 0.0007695448052367467
Position 16734: 0.0007605255604294277
Position 6880: 0.0007329765389137055
Position 18634: 0.000675690071694879
Position 2199: 0.0006402403607352351
Position 18630: 0.000570298519302441
Position 17950: 0.0005576132911951198
Position 1780: 0.0005393860537806845
Position 726: 0.0005196772580370105
Position 5324: 0.000505909561388644
Position 6815: 0.000474143326518963
Position 17067: 0.00040676535118956583
Position 7264: 0.0003944679593216224
Position 4208: 0.00038386337700597
Position 1465: 0.00034459344731579045
Position 7575: 0.00033155969193117304
Position 18699: 0.00032382217664103007
Position 983: 0.0003105588256044337
Position 6909: 0.0003086641861574619
Position 4163: 0.00030225605157115673
Position 17279: 0.00027903626530282455
Position 16380: 0.00024155886286740666
Position 7572: 0.00020004418909388646
Position 6835: 0.00017497190692683686
Position 7481: 0.00015402307336776947
Position 401: 0.00014426625787431323
Position 16287: 0.00013970968685460728
Position 7551: 0.00013966138561854043
Position 17355: 0.00013949565888276855
Position 7458: 0.0001353138707497813
Position 17282: 0.00010098904259889786
Position 8502: 9.020559692117367e-05
Position 7111: 8.445697305112904e-05
Position 27181: 7.625220112826429e-05
Position 19201: 6.290964201798999e-05
Position 284: 5.8561173294972065e-05
Position 19025: 5.2197601055018265e-05
Position 8625: 4.8310310002844314e-05
Position 27211: 3.1165800500098124e-05
Position 19127: 2.6105353297805387e-05
Position 7805: 2.094999192106609e-05
Position 27207: 1.3760235409915847e-05
Position 19065: 1.1213794242160646e-05
Position 17959: 6.493326247958809e-06
Position 3337: 6.2708944299349e-06
Position 23395: 5.728348835961159e-07
Position 1026: 3.2719680392731893e-07
Position 507: 9.465669232234203e-08
Position 423: 6.756736348381326e-08
Position 453: 1.6461026374489528e-08
Position 16035: 2.8782583713938857e-09
Position 15986: 1.7412159367746586e-09
