Gene = ENSDARG00000099518
index = 701
Annotated 5SS: [  75 4515]
Annotated 3SS: [4451 7486]
SMsplice 5SS: [75]
SMsplice 3SS: [6778]
top_k =  1000
Partition function (log Z): -12.101840817587279

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.9567091411246355
Position 2534: 0.36575118210202195
Position 4515: 0.20084336901778388
Position 5195: 0.13070638439681725
Position 2239: 0.06549107246102924
Position 6858: 0.04430707070126132
Position 7087: 0.02689728940872607
Position 2245: 0.01486769726072906
Position 447: 0.01460551033511566
Position 915: 0.013497410131201534
Position 6898: 0.012768887765133899
Position 1594: 0.012515607177709585
Position 5149: 0.011412964342629598
Position 7080: 0.0091770741369235
Position 135: 0.008706164599393955
Position 941: 0.008439385595214007
Position 743: 0.006072610025675976
Position 1608: 0.0049813234747797105
Position 7229: 0.003971778260076847
Position 2281: 0.0035734976349241663
Position 529: 0.0031049868815349567
Position 285: 0.0024157290325394847
Position 7097: 0.002363884682482085
Position 1757: 0.0020288289174904377
Position 70: 0.0018410820434952688
Position 246: 0.0015067721686521777
Position 6866: 0.0014335574287406643
Position 1546: 0.0013947828538454399
Position 3127: 0.0013926719633364476
Position 653: 0.0009195410640147842
Position 6360: 0.000752537088403149
Position 79: 0.0006820455386640627
Position 2577: 0.0006390396663146776
Position 4703: 0.0005228780002639392
Position 2249: 0.0005227898353541709
Position 6387: 0.00044765457920727624
Position 2503: 0.000372534361072429
Position 1574: 0.0003490228831044149
Position 1514: 0.000324341021373774
Position 36: 0.00027692583057527633
Position 737: 0.00025977474564367527
Position 802: 0.00020087226304888413
Position 456: 0.00018312908584317578
Position 1777: 0.00016110146199301288
Position 414: 0.00015346255851344756
Position 2257: 0.0001510159677216153
Position 1745: 0.00013383654500806886
Position 1302: 0.0001222285499735583
Position 1815: 0.00010788031855669482
Position 4916: 8.632466687877826e-05
Position 5237: 7.511124744640357e-05
Position 2231: 6.893633787423832e-05
Position 462: 6.773465860036168e-05
Position 924: 6.089442052961113e-05
Position 6267: 5.9750212943880115e-05
Position 95: 5.792661425227135e-05
Position 217: 5.753130710086027e-05
Position 451: 5.14929996061548e-05
Position 392: 4.6279756761920756e-05
Position 2528: 3.8255805901767296e-05
Position 767: 2.871890407154223e-05
Position 2351: 2.69268240509678e-05
Position 2274: 2.1113092771527815e-05
Position 981: 2.0591841493091015e-05
Position 1500: 1.6756619835208123e-05
Position 4674: 1.5687978873680298e-05
Position 106: 1.490795799505191e-05
Position 2260: 1.4716837682722293e-05
Position 533: 1.3157666229885617e-05
Position 2243: 1.1705757147793896e-05
Position 442: 1.1210185744126066e-05
Position 1157: 1.0657212522349723e-05
Position 4701: 9.758338871173742e-06
Position 433: 9.445661893216116e-06
Position 222: 9.297739814961233e-06
Position 184: 9.212549477128497e-06
Position 2538: 9.188248121403283e-06
Position 1719: 8.958337741021453e-06
Position 2196: 7.801096379709371e-06
Position 1640: 7.472884406166469e-06
Position 1017: 6.835640415773333e-06
Position 579: 6.577772039647317e-06
Position 1022: 6.3041723677380486e-06
Position 2276: 6.224799305829439e-06
Position 2229: 6.174916135075434e-06
Position 526: 5.644577246856085e-06
Position 1431: 5.644455717700962e-06
Position 1769: 4.876904351445331e-06
Position 324: 3.815685591756463e-06
Position 571: 1.8376866735189225e-06
Position 585: 1.1526166155855865e-06
Position 621: 8.814119959604916e-07
Position 493: 6.400786286457211e-07
Position 1332: 5.730795043641068e-07
Position 591: 5.130428368251646e-07
Position 543: 4.977389432188883e-07
Position 1342: 4.652155536810966e-07
Position 581: 4.639644135831943e-07
Position 1389: 4.533227469990256e-07
Position 169: 4.1002163658441644e-07
Position 6: 3.8577742156163257e-07
Position 791: 2.528622199259748e-07
Position 383: 2.501120977229451e-07
Position 188: 2.0978588908872187e-07
Position 116: 1.697760179594247e-07
Position 145: 1.4724808768307574e-07
Position 1290: 1.1408106678005165e-07
Position 319: 1.0347506037520466e-07
Position 1197: 9.975287765368988e-08
Position 1069: 7.276440504061045e-08
Position 1275: 6.695372030002968e-08
Position 573: 6.070159388919419e-08
Position 1040: 5.6003910103866635e-08
Position 279: 5.3756479391598544e-08
Position 687: 3.9662317614526585e-08
Position 601: 2.3395706177003908e-08
Position 475: 1.938067868705583e-08
Position 468: 1.6698825224977715e-08
Position 842: 1.426301608240299e-08
Position 1011: 9.405209326421051e-09
Position 613: 5.7471614646451735e-09
Position 1146: 3.208007313172631e-09
Position 316: 2.075409836626458e-09
Position 333: 1.9741798246234416e-09
Position 165: 1.7354560688344276e-09
Position 340: 1.6961389438876524e-09
Position 377: 1.3634657055737935e-09
Position 662: 1.4053915710437526e-10
Position 299: 1.0114753899093378e-10
Position 491: 4.643960730402044e-11
Position 2507: 3.9414845188544364e-11
Position 604: 4.5962022838468265e-12
Position 583: 4.42415158215142e-12
Position 445: 2.9283445675586993e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2329: 0.32117018099437
Position 6778: 0.2877585724721078
Position 6934: 0.2056779009070618
Position 4289: 0.2030005972351126
Position 7486: 0.14533843785401573
Position 7580: 0.0889985230604601
Position 2356: 0.07344179056192243
Position 5051: 0.07249518498843492
Position 2155: 0.06459585270425208
Position 1472: 0.03685320623220414
Position 5048: 0.03682571194528671
Position 4763: 0.03088868941527512
Position 2137: 0.030868602898383193
Position 6954: 0.02872601960662583
Position 9969: 0.02358403094828506
Position 5085: 0.021234133927930266
Position 4595: 0.019533639386552778
Position 5587: 0.019529394956842295
Position 9254: 0.017022924926966537
Position 10213: 0.016915282773085287
Position 7190: 0.016749818936564978
Position 6208: 0.013406318614637234
Position 9710: 0.012801225728549146
Position 2385: 0.011771527076114882
Position 2621: 0.009549722778744397
Position 858: 0.007516784357807956
Position 9280: 0.007438484315859145
Position 10001: 0.007346513715299805
Position 6992: 0.00570194776876942
Position 9063: 0.00565830685706135
Position 703: 0.005262175424260349
Position 5016: 0.005238661756893589
