Gene = ENSDARG00000105481
index = 799
Annotated 5SS: [ 239  956 1387 3051 3285]
Annotated 3SS: [ 679 1264 2942 3188 5260]
SMsplice 5SS: [ 239  956 1387 3051 3285]
SMsplice 3SS: [ 679 1264 2942 3188 5260]
top_k =  1000
Partition function (log Z): 2.5931696385692664

Sorted 5' Splice Sites (High to Low Probability):
Position 3051: 0.9836029857774786
Position 239: 0.9672956005713369
Position 3285: 0.9672945872153588
Position 1387: 0.876134914160049
Position 956: 0.5866850100383697
Position 1634: 0.4328087906022564
Position 731: 0.16520512457174721
Position 1696: 0.13453721923769263
Position 3605: 0.06889231781011355
Position 1145: 0.03824595554402887
Position 4272: 0.03136927940877035
Position 593: 0.02193992095575562
Position 1605: 0.016667069942339883
Position 1365: 0.01187107497294962
Position 3352: 0.010949693773157416
Position 3082: 0.009523581052763097
Position 5096: 0.00902118476637322
Position 1929: 0.004968884255360816
Position 5064: 0.004908963785321056
Position 3309: 0.004751110464170516
Position 1594: 0.004711547529665748
Position 560: 0.004550012441670086
Position 949: 0.004348033322606698
Position 156: 0.00361150535873505
Position 1654: 0.0035463591288402356
Position 757: 0.0030461343459167443
Position 859: 0.0027583100800979707
Position 2054: 0.0022157751126617507
Position 3742: 0.002182335833152904
Position 2102: 0.001970169309000111
Position 1776: 0.0016582266693412266
Position 552: 0.0016055712941623176
Position 177: 0.0013911201188846417
Position 5080: 0.0013617907815130302
Position 3570: 0.0012207720048894824
Position 2098: 0.0011955275853900412
Position 933: 0.0010662718377219777
Position 466: 0.001049781064881444
Position 437: 0.0010358166438563044
Position 5104: 0.001032642546837649
Position 754: 0.0009263815792417091
Position 741: 0.0007985103446365641
Position 4262: 0.0007186193161910397
Position 1427: 0.0007125060979587669
Position 4368: 0.0005574540961831648
Position 1687: 0.0005150417102002489
Position 893: 0.0005035891370702893
Position 940: 0.0004914016210368625
Position 1369: 0.000460288380792809
Position 914: 0.000420618374476088
Position 1574: 0.0004032280707210517
Position 3973: 0.000396683558819883
Position 1657: 0.00031559860737921235
Position 2058: 0.0003146058608504449
Position 3967: 0.00025895498218035944
Position 1996: 0.0002553389993513021
Position 273: 0.0002123266816448863
Position 1030: 0.0002079797559848046
Position 100: 0.00019724309744685651
Position 105: 0.0001957279899965615
Position 3712: 0.000180224193570678
Position 3109: 0.00016395955606769583
Position 216: 0.00015779082107109956
Position 4013: 0.0001552393751278909
Position 1974: 0.00013653176841041357
Position 4550: 0.00013206346928561403
Position 943: 0.0001299450263512596
Position 1979: 0.00012102553649107547
Position 613: 0.00011113473319500186
Position 426: 0.00011011488057274216
Position 931: 0.00010484022316168801
Position 12: 0.00010225423228888084
Position 2681: 0.00010211408744143549
