Gene = AT2G30570
index = 323
Annotated 5SS: [352]
Annotated 3SS: [677]
SMsplice 5SS: [352 537]
SMsplice 3SS: [477 677]
Partition function (log Z): -4.465091605843962

Sorted 5' Splice Sites (High to Low Probability):
Position 352: 0.9104766168148271
Position 537: 0.6134687048378294
Position 574: 0.028281681991536776
Position 581: 0.027653374276326276
Position 100: 0.021648381980506594
Position 82: 0.016578132350574197
Position 96: 0.004868750310156458
Position 1026: 0.00369439271286843
Position 1067: 0.003070832802178996
Position 545: 0.002720573076287648
Position 591: 0.002663708819005855
Position 593: 0.0015237927485004248
Position 60: 0.0012849266205810336
Position 394: 0.001140511707200142
Position 345: 0.0005788531868413042
Position 867: 0.0005082215125158246
Position 548: 0.00048231119858705253
Position 410: 0.00042603418295841285
Position 579: 0.0003831850362543744
Position 55: 0.00030221533171441336
Position 497: 0.00018584891143697208
Position 422: 0.00014316253228138795
Position 1078: 0.00012810306070061952
Position 301: 0.00011026382230835124
Position 1060: 9.365270697530427e-05
Position 1045: 8.132544265394392e-05
Position 472: 7.945484780705094e-05
Position 327: 7.507801089153481e-05
Position 94: 6.841558316610848e-05
Position 972: 5.867666787538705e-05
Position 134: 5.147160453418553e-05
Position 512: 5.079079926829737e-05
Position 888: 4.93334570846361e-05
Position 824: 3.8251566515230774e-05
Position 797: 3.210296577885201e-05
Position 1047: 3.163822722590597e-05
Position 614: 2.8543501875291828e-05
Position 912: 2.382842540861206e-05
Position 494: 2.3421258745594437e-05
Position 1004: 1.9908418107828107e-05
Position 288: 1.4002482283272091e-05
Position 838: 1.3396346072918525e-05
Position 172: 9.391119127419887e-06
Position 489: 8.767034747045636e-06
Position 484: 8.496406732313185e-06
Position 415: 8.410077096457234e-06
Position 1073: 7.76941574504066e-06
Position 451: 6.651021392244618e-06
Position 693: 5.906973486050701e-06
Position 174: 5.572759245991283e-06
Position 38: 4.22075741349501e-06
Position 186: 4.163214543076261e-06
Position 459: 4.111042370779705e-06
Position 898: 3.721524512283981e-06
Position 905: 3.262428186431324e-06
Position 437: 2.462182617318011e-06
Position 236: 2.35867860672942e-06
Position 47: 1.1719767920627807e-06
Position 225: 1.0559034995422711e-06
Position 678: 6.66644728940472e-07
Position 180: 5.404928489667377e-07
Position 935: 3.545102775316866e-07
Position 764: 3.4892755992735965e-07
Position 233: 3.225727878218865e-07
Position 456: 2.476053046782357e-07
Position 1102: 1.6463250567845287e-07
Position 650: 1.615002645166826e-07
Position 749: 1.3243030676004613e-07
Position 619: 1.218555082262815e-07
Position 710: 1.0725894491814076e-07
Position 9: 8.890411327924802e-08
Position 743: 8.865093282105974e-08
Position 7: 3.5379734253371984e-08
Position 1162: 1.825557123504842e-08
Position 717: 8.337148866658121e-09
Position 643: 5.123695208044808e-09
Position 1106: 1.1057955514088828e-09
Position 657: 9.7364748881822e-10
Position 1134: 5.861518580025323e-10
Position 668: 4.60524071068554e-10
Position 1189: 1.9038554698769682e-10
Position 1104: 1.0604751522067358e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 677: 0.9671902755541696
Position 477: 0.5671413420337085
Position 189: 0.03641050370157803
Position 657: 0.020104425026524923
Position 456: 0.017744560586111673
Position 422: 0.005530191220929543
Position 427: 0.005462122389926982
Position 1150: 0.004264908242875242
Position 479: 0.00363573975867758
