Gene = AT4G24880
index = 917
Annotated 5SS: [ 601  875 1216 1881 2089 2672]
Annotated 3SS: [ 687  964 1765 1995 2527 2762]
SMsplice 5SS: [ 601  875 1216 1881 2089 2672]
SMsplice 3SS: [ 687  964 1765 1995 2527 2762]
Partition function (log Z): 7.703999896905202

Sorted 5' Splice Sites (High to Low Probability):
Position 875: 0.9965103659881815
Position 1881: 0.9960132319793409
Position 1216: 0.909116629929874
Position 2089: 0.8757491686783371
Position 601: 0.7169141235790023
Position 2672: 0.6424101564115818
Position 2676: 0.2945095708529931
Position 2344: 0.2526276624230839
Position 2939: 0.11364676350723367
Position 2894: 0.10115343662692224
Position 2443: 0.08219463743916351
Position 1685: 0.06389901961719222
Position 1490: 0.040411528497333024
Position 1042: 0.03740224522908074
Position 1327: 0.03654207397249164
Position 2986: 0.02481442289412576
Position 1627: 0.01987621316932189
Position 2955: 0.019771182494307343
Position 1114: 0.018966782337049085
Position 2240: 0.01367495862261929
Position 2906: 0.009481225102108972
Position 2415: 0.009340203732709943
Position 1250: 0.007673261047549586
Position 2919: 0.0071588975665384585
Position 2298: 0.006636352784719871
Position 2080: 0.006028090382463387
Position 2348: 0.005556668481681136
Position 535: 0.0053858460080877975
Position 2462: 0.004839622540846427
Position 1667: 0.00420663303276586
Position 2425: 0.00419031447742221
Position 1245: 0.0041442404239219995
Position 1688: 0.004062832393087219
Position 1108: 0.003767223824585184
Position 553: 0.0035005892488266413
Position 1647: 0.003352426802850034
Position 1585: 0.0031849179929268803
Position 1570: 0.002918451004541506
Position 1915: 0.0028872197788892334
Position 1433: 0.002643957783447059
Position 1392: 0.002476042644275657
Position 2266: 0.001939021880551441
Position 2887: 0.0018102815651396434
Position 1548: 0.0016388894048219341
Position 844: 0.0014868974612695775
Position 3098: 0.0009919394979959716
Position 861: 0.0009795480999116818
Position 575: 0.000938237214056877
Position 2595: 0.0009304084230517441
Position 688: 0.0009182671729019026
Position 2963: 0.0008596421261938066
Position 2113: 0.0007904452954342304
Position 675: 0.0007506965981949143
Position 2503: 0.0006578969436118846
Position 2365: 0.0006279857878341768
Position 1008: 0.0005722323920292905
Position 1832: 0.0005128674902429059
Position 2914: 0.00048211691739590527
Position 2301: 0.00048117163193372065
Position 2867: 0.0004791772716169157
Position 1497: 0.00045712426514798646
Position 532: 0.00044193244406298595
Position 224: 0.0004279402308765331
Position 2859: 0.00042447298997601215
Position 2901: 0.0004118849128834572
Position 1452: 0.000396145188532653
Position 1636: 0.00036955450413453785
Position 2338: 0.0003412660024478392
Position 1077: 0.0003208134089561407
Position 2260: 0.0003152212488265444
Position 2429: 0.0003031652018955023
Position 2093: 0.00027919828221015057
Position 1512: 0.00027829439040738936
Position 2050: 0.00027468098820761596
Position 1201: 0.00026325593862879334
Position 1187: 0.00024300209651411558
Position 2630: 0.000236444950157016
Position 2280: 0.00023529601363407902
Position 1317: 0.00021459680405840382
Position 1718: 0.00021095199489935435
Position 491: 0.0002042208721985741
Position 2628: 0.00019302149325271968
Position 3201: 0.000191988949096126
Position 2320: 0.00019155252373443554
Position 1885: 0.00018452181243441693
Position 1220: 0.00018207385554266006
Position 1539: 0.0001805533978444553
Position 458: 0.00017987382927477482
Position 1481: 0.00015672743216237775
Position 2923: 0.0001528257054222685
Position 2029: 0.0001512954989604262
Position 2586: 0.0001473414551141109
Position 1389: 0.0001464783190525555
Position 2227: 0.00014554126915690982
Position 3047: 0.0001429026688421298
Position 995: 0.00013404350163143464
Position 1311: 0.00013378746226766903
Position 3154: 0.00011846321250855903
Position 1863: 0.00010393961740983468
Position 1384: 0.00010139597667268301
Position 2994: 0.00010129879896138828
Position 2060: 9.663702575608256e-05
Position 1517: 9.478154374108506e-05
Position 1682: 8.991001247238955e-05
Position 1356: 8.752822301884137e-05
Position 1121: 8.399671543499438e-05
Position 1713: 7.557080246125479e-05
Position 1437: 7.217615528964343e-05
Position 208: 6.862930273885338e-05
Position 189: 6.781644730149542e-05
Position 1334: 6.768684818599182e-05
Position 1083: 6.632568252787597e-05
Position 2249: 6.46333251721497e-05
Position 1036: 6.390311267042615e-05
Position 938: 5.853706342388717e-05
Position 2912: 5.846792735658396e-05
Position 104: 5.176355607458334e-05
Position 1097: 5.145572538752126e-05
Position 749: 4.760137068282494e-05
Position 2381: 4.303954830040836e-05
Position 2352: 4.1500453255222904e-05
Position 1345: 4.03340707300447e-05
Position 1399: 4.0322267005284843e-05
Position 2312: 3.91327862761776e-05
Position 1430: 3.704971788445164e-05
Position 419: 3.625755310501324e-05
Position 628: 3.0207489972833266e-05
Position 1267: 2.9243876713326764e-05
Position 2314: 2.9049748603963316e-05
Position 2917: 2.5153850822840917e-05
Position 1828: 2.4973759533667802e-05
Position 2802: 2.4660475064857865e-05
Position 1396: 2.4423637930134254e-05
Position 1503: 2.2077616779740273e-05
Position 333: 1.7774843342856198e-05
Position 679: 1.73095970750243e-05
Position 1402: 1.7259389254093732e-05
Position 1124: 1.723072024767571e-05
Position 480: 1.6526860952999598e-05
Position 807: 1.6427754945963786e-05
Position 1929: 1.4947022644860941e-05
Position 1051: 1.458162350475926e-05
Position 3026: 1.3383144120128562e-05
Position 169: 1.3379140842353175e-05
Position 2498: 1.282876636798793e-05
Position 351: 1.2626355383376316e-05
Position 2110: 1.1606211998203211e-05
Position 3119: 1.0239233516200359e-05
Position 3038: 9.555617923066692e-06
Position 1348: 9.4962801038086e-06
Position 2514: 9.417334376777306e-06
Position 3108: 9.044780474615173e-06
Position 758: 8.61687442568839e-06
Position 52: 8.479092354083072e-06
Position 631: 8.088967170789304e-06
Position 1260: 8.083871712514501e-06
Position 1825: 7.271930822276777e-06
Position 1747: 7.062464750440598e-06
Position 2295: 6.774845525219498e-06
Position 2324: 6.301404235908787e-06
Position 446: 6.144524442147866e-06
