Gene = AT4G37090
index = 1073
Annotated 5SS: [ 247  383  974 1145]
Annotated 3SS: [ 329  787 1066 1224]
SMsplice 5SS: [ 247  690  974 1145]
SMsplice 3SS: [ 329  787 1066 1224]
Partition function (log Z): 8.13001892660856

Sorted 5' Splice Sites (High to Low Probability):
Position 974: 0.9958281376118963
Position 247: 0.994901721954776
Position 1145: 0.9744177003527207
Position 690: 0.764736140634018
Position 383: 0.7113192536038179
Position 1416: 0.007165167328233164
Position 251: 0.004047368779986482
Position 3: 0.002129821982548244
Position 483: 0.001692231736506058
Position 1402: 0.001665000759183235
Position 694: 0.0008753120934972474
Position 418: 0.0008655831981277741
Position 387: 0.0008281160199651378
Position 597: 0.0006282731329461954
Position 449: 0.0005470568975229988
Position 876: 0.00048415468677753907
Position 1153: 0.00046716447709078143
Position 834: 0.000391962333275623
Position 434: 0.0002833416178675109
Position 617: 0.0002525815956301072
Position 1429: 0.00023944374079289953
Position 658: 0.0002388314806638913
Position 706: 0.00023809385383631015
Position 620: 0.00021843438353203885
Position 583: 0.00021732721650124582
Position 698: 0.00020212798901717176
Position 544: 0.0001957678337701955
Position 626: 0.00015883076146760476
Position 495: 0.00013180543463961914
Position 669: 0.00013141118061615108
Position 677: 0.00010826799806049055
Position 586: 8.766453899515909e-05
Position 614: 8.503428664144836e-05
Position 568: 8.308994879079908e-05
Position 506: 7.088485347182987e-05
Position 731: 7.0594843560023e-05
Position 1368: 6.544538305003644e-05
Position 607: 5.5657070826071325e-05
Position 47: 4.757709716432637e-05
Position 879: 3.358706520686845e-05
Position 439: 3.242432575716847e-05
Position 78: 2.342998005880309e-05
Position 353: 1.877618513472241e-05
Position 595: 1.7280757342393453e-05
Position 1279: 1.1937588981017952e-05
Position 203: 8.044458470374102e-06
Position 1215: 7.992506687891667e-06
Position 796: 4.235680088065392e-06
Position 1030: 3.2753558224104735e-06
Position 446: 3.2380200609919528e-06
Position 267: 1.1380482438768474e-06
Position 95: 8.731877363303037e-07
Position 1310: 6.774951559676935e-07
Position 262: 6.44303507881926e-07
Position 186: 6.334391911182794e-07
Position 1206: 3.680329694460838e-07
Position 739: 2.4911564674819027e-07
Position 748: 2.428116364533803e-07
Position 1235: 2.336645381766358e-07
Position 789: 2.0473755749443158e-07
Position 753: 1.8205657850978935e-07
Position 89: 1.3558829637747465e-07
Position 1079: 1.3183992261135297e-07
Position 92: 1.2713609415878067e-07
Position 1321: 1.1219847896113203e-07
Position 1328: 8.232342839283909e-08
Position 784: 7.233441376709298e-08
Position 121: 3.925773254964206e-08
Position 86: 3.764048494375524e-08
Position 1219: 2.770086340169336e-08
Position 773: 1.289190473129535e-08
Position 271: 6.7815862250558405e-09
Position 750: 4.233818751297734e-09
Position 1034: 3.827742906666126e-09
Position 1045: 3.2837300830643023e-09
Position 318: 7.86756934461926e-10
Position 323: 4.0349443506578296e-10
Position 316: 3.1480099561893384e-10
Position 306: 1.8627816135139384e-10
Position 1053: 1.5021949097478975e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 329: 0.9976598324383187
Position 1066: 0.9973157006383547
Position 787: 0.9922112162951289
Position 1224: 0.959413475038407
Position 503: 0.2646643512059263
Position 471: 0.12382635875937939
Position 581: 0.0285880069339523
Position 614: 0.02401944875599122
Position 590: 0.022045293542268994
Position 568: 0.020444451797080553
Position 1246: 0.012108921595357426
Position 1502: 0.009183522185169836
Position 483: 0.0020871660512289084
Position 116: 0.002084174392241429
Position 446: 0.0020288454196538174
Position 490: 0.0019046073331880613
Position 1283: 0.0018829970371928666
Position 1249: 0.0011222836470336402
Position 506: 0.0008408235992334022
Position 1083: 0.00041159304845908324
Position 515: 0.00028941859988251085
Position 1074: 0.00027746660644362674
Position 1262: 0.00025596788162537536
Position 1294: 0.0002550126254323387
Position 689: 0.0002534865195240466
Position 768: 0.00017341773431724656
Position 803: 0.00012940078399452498
Position 879: 9.273867183891372e-05
Position 519: 7.90506117653833e-05
Position 335: 7.872762247488395e-05
Position 828: 7.861024436859815e-05
Position 882: 6.576667636449724e-05
Position 857: 5.216153446192786e-05
Position 1299: 5.078965016784299e-05
Position 439: 4.231326116872484e-05
Position 807: 3.212893863097283e-05
Position 809: 3.209549759339577e-05
Position 872: 3.121728341021201e-05
Position 727: 2.6109999289881434e-05
