Gene = AT4G25510
index = 925
Annotated 5SS: [547]
Annotated 3SS: [690]
SMsplice 5SS: [291]
SMsplice 3SS: [371]
Partition function (log Z): -12.153601511359316

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.6978867598564977
Position 465: 0.29768652614286073
Position 181: 0.012107418668468558
Position 547: 0.002793038676551837
Position 422: 0.0016968595877563549
Position 108: 0.00141939349974295
Position 368: 0.0009107575452686776
Position 495: 0.0008742277458937252
Position 586: 0.00011464103438320705
Position 57: 0.00010130633481345034
Position 607: 9.425420010006127e-05
Position 357: 8.093498165790998e-05
Position 519: 3.658925353400992e-05
Position 579: 2.752023424461228e-05
Position 511: 1.755324073367295e-05
Position 558: 1.545453124272711e-05
Position 619: 8.471157561183355e-06
Position 589: 5.0035658930921204e-06
Position 643: 2.6346343068273855e-06
Position 654: 2.624138455840924e-06
Position 566: 2.3171688407242535e-06
Position 4: 2.0254614797439296e-06
Position 540: 1.5809244803416135e-06
Position 669: 7.111983827613966e-08
Position 679: 9.124580570201881e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 371: 0.5414399797445956
Position 546: 0.1870723084586982
Position 551: 0.10386205776741969
Position 353: 0.08464655738687936
Position 690: 0.029054048537988632
Position 404: 0.016836023690715872
Position 522: 0.012814597044060915
Position 357: 0.0124331947466992
Position 272: 0.006790558032228435
Position 485: 0.004299766182701578
Position 453: 0.0021299697974281155
Position 425: 0.0020960816926363026
Position 368: 0.001609885545607394
Position 705: 0.0013366713195271378
Position 450: 0.0012008390412875704
Position 498: 0.0010266345867635208
Position 173: 0.0007816578079259907
Position 310: 0.0007555008894439787
Position 540: 0.000729265259534563
Position 258: 0.000706915033858895
Position 741: 0.0006791509240865009
Position 654: 0.0005244047127924374
Position 502: 0.00037257380297907246
Position 574: 0.0003485469550635193
Position 289: 0.00033280556119506284
Position 422: 0.0002864594021021822
Position 558: 0.0002852649669917187
Position 584: 0.00027805743608276827
Position 197: 0.0002235580261482473
Position 614: 0.00014643163989395673
Position 222: 0.0001452160041914609
Position 596: 8.791347429200069e-05
Position 482: 8.429304632413271e-05
Position 607: 7.733187436653314e-05
Position 589: 7.434456360995991e-05
Position 277: 7.294565998280479e-05
Position 715: 6.225909732333498e-05
Position 576: 3.5526692511545767e-05
Position 225: 3.469417596752502e-05
Position 203: 3.2283525987366003e-05
Position 414: 2.7032639852250046e-05
Position 431: 1.6932010397403306e-05
Position 191: 1.4087107650919394e-05
Position 181: 9.985206402499174e-06
Position 586: 8.28829728696254e-06
Position 511: 2.3942637764852973e-06
Position 155: 1.0016974682421208e-06
Position 433: 9.407056077873496e-07
Position 140: 3.573921446215898e-07
Position 233: 3.2985837176289254e-07
Position 79: 1.982174081230444e-08
Position 117: 1.4226980747144963e-08
Position 106: 1.130353223936042e-08
Position 81: 2.2343827710764867e-09
Position 68: 1.0748144763223054e-09
Position 91: 8.808824182481959e-10
