Gene = AT2G21860
index = 218
Annotated 5SS: [328]
Annotated 3SS: [416]
SMsplice 5SS: [328]
SMsplice 3SS: [416]
Partition function (log Z): -0.4622796309314432

Sorted 5' Splice Sites (High to Low Probability):
Position 328: 0.9881687474188743
Position 477: 0.6020584038833706
Position 942: 0.21469215813775994
Position 752: 0.05916212443337387
Position 823: 0.032923801650861326
Position 733: 0.016698398129935847
Position 956: 0.015735817297420036
Position 552: 0.014045046048156179
Position 540: 0.01300115947948371
Position 730: 0.011462770647381566
Position 332: 0.009016996546375758
Position 570: 0.008630952124439569
Position 1340: 0.007583980445317726
Position 815: 0.0074627508917503235
Position 1366: 0.005165629801816873
Position 846: 0.0044297655445429
Position 546: 0.0040659323411602515
Position 1314: 0.0032430672231117505
Position 925: 0.0032405072908705036
Position 699: 0.002805090133904883
Position 543: 0.0027800371813932394
Position 280: 0.0025256402565283754
Position 102: 0.0017628869917404616
Position 481: 0.001620006766691034
Position 1353: 0.0014442820656385066
Position 690: 0.00125115235248642
Position 1266: 0.001249072258735264
Position 1345: 0.0010104514433988477
Position 1133: 0.0009473910914490817
Position 1247: 0.0009267722563880235
Position 1201: 0.0008142939052202625
Position 711: 0.0008109930473030162
Position 765: 0.0005166125919414764
Position 459: 0.00025646440341608426
Position 1121: 0.00024997060574754817
Position 313: 0.00020324992620042044
Position 670: 0.00015901703423926264
Position 1290: 0.00011743716628654715
Position 976: 0.00011606612387686608
Position 895: 0.00010046104382939721
Position 672: 9.604697294348158e-05
Position 121: 9.482135264620928e-05
Position 928: 9.340748593899806e-05
Position 1371: 9.108360461921768e-05
Position 757: 8.946436519754478e-05
Position 792: 8.895962686598439e-05
Position 913: 8.532317767579726e-05
Position 600: 7.962975274663696e-05
Position 1193: 7.953745744711499e-05
Position 933: 6.734799733388363e-05
Position 1286: 6.692107558449575e-05
Position 838: 6.322603858285205e-05
Position 702: 5.17847416404657e-05
Position 83: 4.610078355974504e-05
Position 1164: 4.362150200681224e-05
Position 877: 4.292939645770286e-05
Position 1351: 4.2786097991845405e-05
Position 338: 4.2757401641994664e-05
Position 1130: 3.964101067146068e-05
