Gene = AT2G27100
index = 283
Annotated 5SS: [ 606  918 1223 1636 1795 1937 2156 3037 3166 3541 3808]
Annotated 3SS: [ 816 1164 1560 1719 1888 2086 2244 3116 3280 3648 3899]
SMsplice 5SS: [ 606  918 1229 1636 1795 1991 2156 3037 3166 3541 3808]
SMsplice 3SS: [ 816 1164 1560 1719 1888 2086 2244 3116 3280 3648 3899]
Partition function (log Z): 27.969199850094537

Sorted 5' Splice Sites (High to Low Probability):
Position 606: 0.9978600112406939
Position 1636: 0.9964974188243431
Position 3808: 0.9623398157286781
Position 918: 0.9513397207572217
Position 2156: 0.9492071341072834
Position 3166: 0.9066013958896968
Position 1795: 0.8906919665902925
Position 3037: 0.8436899229338058
Position 3541: 0.8100247714591291
Position 1229: 0.7877148165955999
Position 1991: 0.6534528004781889
Position 2454: 0.2813925991122433
Position 1223: 0.20271215206570423
Position 1937: 0.20230612357678684
Position 3545: 0.13255766352997495
Position 1974: 0.11493916194608256
Position 3206: 0.06629930673461656
Position 2322: 0.06506413099455216
Position 3445: 0.03997735488502299
Position 2340: 0.032488147884211054
Position 1081: 0.031048968837025622
Position 2450: 0.028391500909121743
Position 3041: 0.024363537624789492
Position 3210: 0.015720949793364723
Position 1450: 0.013299595884257661
Position 3813: 0.012931177815922614
Position 1505: 0.01134466810311206
Position 3016: 0.010710932388226773
Position 949: 0.009846982151172412
Position 2520: 0.009255015680880134
Position 3468: 0.007450218536319207
Position 3198: 0.006116974187951524
Position 3534: 0.0054609309499735045
Position 3735: 0.005439697696328536
Position 978: 0.004695510482724145
Position 2499: 0.004641604548892512
Position 3391: 0.004578157087190244
Position 1400: 0.004253360450000744
Position 931: 0.004042977686948601
Position 1972: 0.0038636780957080224
Position 1456: 0.003520921274617128
Position 962: 0.0033339561063478722
Position 3002: 0.0030100150304826763
Position 744: 0.002683835399598939
Position 994: 0.002642245196044234
Position 894: 0.002434532275331235
Position 906: 0.0023664105742026036
Position 2748: 0.0020845997032416567
Position 3747: 0.002022199528700587
Position 1462: 0.001942684305151935
Position 2699: 0.0018957882517517998
Position 940: 0.0018083173665672779
Position 1393: 0.0016758212693458174
Position 2286: 0.0016137561990984674
Position 2784: 0.0015088741455659507
Position 1364: 0.0013457178289901018
Position 1949: 0.0011239217534336967
Position 1067: 0.0010907867797726922
Position 3196: 0.0010809032437168143
Position 1989: 0.0009853373252344023
Position 2429: 0.0009832834098105212
Position 1425: 0.0009666133409725245
Position 124: 0.0009661869124044502
Position 2666: 0.0007949641034061789
Position 1274: 0.0007841133381244335
Position 1329: 0.000779166948492823
Position 569: 0.0007304437189797092
Position 2881: 0.0007207364362712312
Position 1978: 0.0006808946981679021
Position 1501: 0.0006482538894497953
Position 753: 0.000579763980836081
Position 3423: 0.0005785572171195512
Position 2346: 0.0005240076210296246
Position 3872: 0.0004959940514232637
Position 1889: 0.00048083451660383217
Position 2558: 0.00047327178156287967
Position 2394: 0.0004251274703074831
Position 2688: 0.00042036079616109364
Position 2776: 0.00040343230696555883
Position 3479: 0.0004019651987804119
Position 2646: 0.00038313239344933713
Position 876: 0.00034054680059936637
Position 1244: 0.00031486544874783495
Position 2886: 0.0002746627042045774
Position 2109: 0.0002525353129481769
Position 1761: 0.00024943723924493634
Position 1186: 0.00022936091250366544
Position 2598: 0.00022286210741191117
Position 581: 0.00020726289312334898
Position 729: 0.00020522949612786492
Position 1741: 0.0001900778655797086
Position 2318: 0.0001761679942605892
Position 2550: 0.00017432950261769584
Position 178: 0.00016024549540263652
Position 1941: 0.00015779844742434978
Position 1192: 0.00015414061318312614
Position 2316: 0.00014230654088340014
Position 65: 0.00014150714736262506
Position 2188: 0.00014025799758900307
Position 2489: 0.000132517157133674
Position 1003: 0.00012662099144651178
Position 26: 0.00012035291733959322
Position 1335: 0.00011720647812867245
Position 4110: 0.00011289966259621977
Position 2582: 0.00010903535864384073
Position 1356: 0.00010831241318195164
Position 3527: 0.000103944377024114
Position 870: 9.967056314972825e-05
Position 3769: 9.949978063242042e-05
Position 2717: 9.799687422806168e-05
Position 3459: 9.628238332604927e-05
Position 3440: 9.291174818641634e-05
Position 3471: 9.057910317660932e-05
Position 2947: 7.997274421979468e-05
Position 199: 7.781986921659895e-05
Position 1735: 7.186544359337315e-05
Position 1482: 7.060326645145763e-05
Position 159: 6.955502904430736e-05
Position 1901: 6.833338459010523e-05
Position 2572: 6.324917481380459e-05
Position 653: 6.143246991553532e-05
Position 2801: 5.983486911991761e-05
Position 3816: 5.565614446674012e-05
Position 2898: 5.562683074925927e-05
Position 989: 5.3215698858671296e-05
Position 338: 5.0271307793765756e-05
Position 858: 4.942100639305643e-05
Position 3220: 4.6898037518370515e-05
Position 1263: 4.483909228592823e-05
Position 118: 4.377755299289227e-05
Position 3339: 3.911289438476099e-05
Position 2858: 3.756893623651031e-05
Position 3995: 3.406470716817504e-05
Position 1088: 3.229280854862797e-05
Position 1865: 3.2213289283406994e-05
Position 3766: 3.166050208954634e-05
Position 407: 3.010632536956741e-05
Position 2541: 2.9823122849549278e-05
Position 2530: 2.916343462465914e-05
Position 1926: 2.79970170865686e-05
Position 578: 2.657791946979259e-05
Position 2981: 2.487169591752948e-05
Position 2600: 2.342642629160652e-05
Position 1207: 2.2696346088231713e-05
Position 151: 2.1816374447911353e-05
Position 213: 2.157101228206373e-05
Position 1544: 2.0869381119071255e-05
Position 3473: 2.030538289453979e-05
Position 3354: 1.9567363181472117e-05
Position 94: 1.955055657925162e-05
Position 3580: 1.9447649618230558e-05
Position 4070: 1.9247807134789564e-05
Position 1346: 1.8616059285978375e-05
Position 1049: 1.859675672179149e-05
Position 711: 1.769430555096547e-05
Position 4001: 1.7283425559644426e-05
Position 560: 1.7275813824018554e-05
Position 477: 1.6762792211744084e-05
Position 383: 1.626069807060352e-05
Position 3363: 1.580259459645233e-05
Position 3711: 1.4060014604840358e-05
Position 1863: 1.3360581352827827e-05
Position 100: 1.290149898870585e-05
Position 566: 1.1958957689227888e-05
Position 4020: 1.1684554656447369e-05
Position 3084: 1.1023322219621249e-05
Position 1039: 1.0824411976955432e-05
Position 1520: 1.0594018544983981e-05
Position 661: 1.0019590768617143e-05
Position 1310: 8.98970036401648e-06
Position 2190: 7.972064213726092e-06
Position 413: 7.59520169912826e-06
Position 702: 7.532768055751416e-06
Position 2926: 7.415404713604461e-06
Position 2945: 6.597504337403074e-06
Position 686: 6.541474329740075e-06
Position 572: 6.402062738138964e-06
Position 434: 6.376913311197872e-06
Position 823: 6.225459619633433e-06
Position 401: 5.866374050487277e-06
Position 1278: 5.6095402450284396e-06
Position 2555: 5.441642151174187e-06
Position 2639: 5.414398662915466e-06
Position 223: 5.252120225080274e-06
Position 3240: 4.928194201050484e-06
Position 1315: 4.9141836669774965e-06
Position 1026: 4.83860232642522e-06
Position 1573: 4.656781783941186e-06
Position 3880: 4.623835391357623e-06
Position 3300: 4.557990949161549e-06
Position 3230: 4.410047815260158e-06
Position 4006: 4.2924022487523544e-06
Position 2538: 4.167395268042254e-06
Position 55: 4.15547972759863e-06
Position 2901: 4.02021451812962e-06
Position 2621: 3.518778053340462e-06
Position 359: 2.891076368844572e-06
Position 233: 2.4135583778617236e-06
Position 3257: 1.9423498697864137e-06
Position 790: 1.8480204073117727e-06
Position 3825: 1.723689052274663e-06
Position 700: 1.6255599082668541e-06
Position 1597: 1.4723218209377045e-06
Position 3834: 1.439517484328546e-06
Position 1697: 1.3896568860859212e-06
Position 452: 1.3545111950588245e-06
Position 1873: 1.2495161005782974e-06
Position 2227: 1.1175375289333628e-06
Position 362: 9.85892333021381e-07
Position 464: 7.990160736143012e-07
Position 4077: 7.476221571950099e-07
Position 849: 6.450655897226079e-07
Position 3597: 6.207278459238977e-07
Position 1281: 5.713693103390752e-07
Position 1180: 5.594875348002844e-07
Position 4082: 5.479459954865545e-07
Position 2208: 5.083527004384471e-07
Position 756: 4.913992206943755e-07
Position 530: 4.778178431802624e-07
Position 3697: 4.775171726596677e-07
Position 3863: 4.477043952935542e-07
Position 1299: 3.971618356332235e-07
Position 1695: 3.848159547541643e-07
Position 2255: 3.4058442802154827e-07
Position 3987: 3.065570816280599e-07
Position 834: 3.01367009173371e-07
Position 769: 2.8307281013643047e-07
Position 1663: 2.7946370655813324e-07
Position 812: 2.375010403224676e-07
Position 3261: 2.343328881898681e-07
Position 1658: 1.961022589540382e-07
Position 3856: 1.8683357683320692e-07
Position 4046: 1.7190942293438717e-07
Position 1147: 1.606913953277396e-07
Position 3931: 1.5792907332977522e-07
Position 1333: 1.2586736705490892e-07
Position 3246: 1.1011322901044246e-07
Position 2637: 1.0878837584298399e-07
Position 3683: 7.580791444603255e-08
Position 2238: 6.636795837409394e-08
Position 3665: 5.4078019765717625e-08
Position 3605: 3.8814333667048607e-08
Position 3937: 3.566107593966695e-08
Position 3088: 3.3878089776220324e-08
Position 1127: 2.8167364238828087e-08
Position 3861: 2.39580902892977e-08
Position 3957: 1.8624140380885544e-08
Position 3070: 1.6677469520457623e-08
Position 509: 1.5452958422987273e-08
Position 3603: 1.4810638737515124e-08
Position 1297: 1.285981190044097e-08
Position 3644: 1.1080409227930121e-08
Position 1151: 3.683282248286244e-09
Position 3625: 2.212707489537706e-09
Position 3073: 1.2665672702218349e-09
Position 2053: 7.025230033800856e-10
Position 3116: 6.640247047224085e-10
Position 4141: 4.5773782906514463e-10
Position 3641: 4.048625838079112e-10
Position 1149: 3.830121906988775e-10
Position 3627: 3.2500100411722266e-10
Position 3894: 1.5198817473902108e-10
Position 3104: 9.848203307037239e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3116: 0.9918302643108025
Position 1719: 0.9909176292304879
Position 2086: 0.9873268674745692
Position 3648: 0.9862979248770114
Position 3280: 0.9849781039096541
Position 816: 0.9795558761883494
Position 3899: 0.9723621045690314
Position 1164: 0.9705241679004938
Position 1888: 0.8757224489408032
Position 2244: 0.8185630531721904
Position 1560: 0.45919728780047164
Position 1313: 0.3776765065622631
Position 2519: 0.09693047124879553
Position 2246: 0.07361712564225646
Position 1440: 0.06580283268914405
Position 1594: 0.049822403788053915
Position 2665: 0.04550131208633717
Position 2681: 0.039589164254522434
Position 1329: 0.037419403165963865
Position 1333: 0.029195490797180285
Position 2732: 0.02717995424134429
Position 2588: 0.026962625863637565
Position 2555: 0.02544899424465736
Position 1062: 0.023572774360972267
Position 2686: 0.021673838112109406
Position 1009: 0.018123078027047882
Position 2255: 0.014891613523483145
Position 2911: 0.014627696698444945
Position 2227: 0.010554773361319441
Position 3950: 0.010482292794229528
Position 3671: 0.009838103121008907
Position 1482: 0.009136892104015148
Position 719: 0.009076665215604294
Position 2064: 0.007859217195251596
Position 3083: 0.006126011232852539
Position 839: 0.0052676143320871715
Position 2711: 0.005248212790571996
Position 2568: 0.004940328813239032
Position 2987: 0.004671624708268527
Position 3284: 0.004107606597094438
Position 686: 0.0034803162077662233
Position 2498: 0.0033682128973648857
Position 2525: 0.0028524513145257654
Position 2906: 0.0027448856030159157
Position 1116: 0.002687969227858596
Position 3467: 0.002682177143732383
Position 2775: 0.002605430028872363
Position 2523: 0.0025605717006099158
Position 3694: 0.0024077228088723282
Position 3282: 0.0022887202977424762
Position 2089: 0.002204071499795102
Position 2261: 0.0021181271150321986
Position 2286: 0.0020838966695382417
Position 2504: 0.0018424643348367534
Position 2783: 0.0016978265856793
Position 2047: 0.0016015998231987928
Position 2717: 0.0015985303051921588
Position 2953: 0.001598396640062762
Position 2375: 0.0014010842138676375
Position 2771: 0.0013679428745089815
Position 2538: 0.0013460894256715683
Position 3381: 0.0013292681649038462
Position 1344: 0.0012578106379743323
Position 1119: 0.0012059456671705702
Position 2735: 0.0010714443154954737
Position 1932: 0.0010264285341323503
Position 3309: 0.0009805151343511456
Position 3133: 0.0008926546225987908
Position 1103: 0.0008793103847948271
Position 297: 0.0008557104069419124
Position 998: 0.0008476350741020098
Position 1396: 0.0007551074060618355
Position 2849: 0.0007470305301935037
Position 1901: 0.0006869596294448929
Position 3321: 0.0006681385306697925
Position 1124: 0.0005920827591758332
Position 2866: 0.0005671616101008815
Position 300: 0.0005650124559862904
Position 2871: 0.0004980008083040553
Position 2703: 0.0004439114564107591
Position 2413: 0.00043585459753177726
Position 3336: 0.00038578656572002876
Position 2334: 0.0003840613794524936
Position 3702: 0.00038084688905837185
Position 2962: 0.000364593676822279
Position 1346: 0.00035062864524987736
Position 2309: 0.00034855515977368204
Position 2705: 0.00034471456822396883
Position 2821: 0.00030571173738580716
Position 3348: 0.00030459421502938323
Position 3734: 0.0002827483359087855
Position 2843: 0.0002675299783393921
Position 3288: 0.00025704636086870577
Position 2748: 0.00025619440870747363
Position 2773: 0.00024291382141704114
Position 3235: 0.00023124250721487169
Position 1454: 0.00022665301864766552
Position 3025: 0.00021520324169823905
Position 1597: 0.0002020363358351638
Position 2881: 0.0001880249256895988
Position 2789: 0.00018495825233885455
Position 864: 0.00018218662345767783
Position 4202: 0.0001775228152773146
Position 2816: 0.00017677259699435576
Position 777: 0.00017374004586729938
Position 3907: 0.000170271022340154
Position 1936: 0.00015144954649644812
Position 3587: 0.00013329982287063423
Position 3861: 0.00011294568688273297
Position 3136: 0.00010910980684017323
Position 3922: 0.00010891969480336643
Position 2989: 9.563646325353154e-05
Position 2462: 9.556830532893378e-05
Position 176: 9.474163146408346e-05
Position 2801: 9.189981920165098e-05
Position 885: 8.887915694180654e-05
Position 2108: 8.455490108378855e-05
Position 2105: 8.398734510748879e-05
Position 1380: 8.198450268726953e-05
Position 2357: 7.63717948628523e-05
Position 3871: 7.163906341753367e-05
Position 1470: 6.930299799212694e-05
Position 3246: 6.921531741371374e-05
Position 1851: 6.643662801004203e-05
Position 1450: 6.539818393801904e-05
Position 2328: 6.467763388264724e-05
Position 3886: 5.8810202586798e-05
Position 507: 5.572938904900628e-05
Position 3854: 5.122914312019288e-05
Position 1625: 5.0470956717545596e-05
Position 2482: 4.995036861095655e-05
Position 2878: 4.776255404370955e-05
Position 3297: 4.636668255875514e-05
Position 2444: 4.605531249163875e-05
Position 1739: 4.519434851600412e-05
Position 1727: 4.5098710143628697e-05
Position 2873: 4.381588851687792e-05
Position 1416: 4.177697206641945e-05
Position 437: 3.841258890721864e-05
Position 2458: 3.7430045470164044e-05
Position 1847: 3.701445720440605e-05
Position 2290: 3.659522424287701e-05
Position 2530: 3.609271958902242e-05
Position 3683: 3.578312267772349e-05
Position 1468: 3.5723083142928696e-05
Position 4108: 3.249420198428382e-05
Position 482: 3.23789285055716e-05
Position 3316: 2.6549593716700694e-05
Position 306: 2.5415449684519012e-05
Position 3953: 2.4166912236495363e-05
Position 2923: 2.3453190980266887e-05
Position 2818: 2.345047359889192e-05
Position 3960: 1.7752129131451167e-05
Position 3913: 1.756498766107886e-05
Position 1456: 1.7477981053205923e-05
Position 2977: 1.7234267491980448e-05
Position 2596: 1.6266441737768095e-05
Position 2740: 1.5148896540483327e-05
Position 2825: 1.4814986466689002e-05
Position 3395: 1.4652388028751272e-05
Position 3807: 1.364618950936976e-05
Position 4012: 1.3318854439698814e-05
Position 1172: 1.1759488727727149e-05
Position 3856: 1.1122702811878227e-05
Position 3440: 9.61897245798684e-06
Position 1688: 9.011515111563788e-06
Position 3338: 8.81669077267503e-06
Position 3044: 8.614117488587705e-06
Position 2302: 7.947837791638776e-06
Position 949: 7.427113429725475e-06
Position 2351: 7.256291330867692e-06
Position 1176: 7.111127901042148e-06
Position 1735: 6.818825509921372e-06
Position 1207: 6.1737676628853365e-06
Position 3544: 5.5841556771425005e-06
Position 243: 4.9285817720636055e-06
Position 528: 4.8016813663029545e-06
Position 1604: 4.517365999885834e-06
Position 3969: 4.467273230260724e-06
Position 3711: 4.444769633463529e-06
Position 100: 4.2289229960757614e-06
Position 2394: 4.068832379672373e-06
Position 3924: 3.742102221568972e-06
Position 3597: 3.6312461473759465e-06
Position 3002: 3.3484235027798987e-06
Position 3327: 3.3396900388087856e-06
Position 916: 2.90387623210357e-06
Position 488: 2.8920336092984888e-06
Position 3398: 2.8750385672408096e-06
Position 3350: 2.775009365510967e-06
Position 1672: 2.480418629912518e-06
Position 2415: 2.4669987951182473e-06
Position 1784: 2.3642025110327337e-06
Position 3738: 2.3598909979670714e-06
Position 3406: 2.239874414392759e-06
Position 3783: 1.989716515892517e-06
Position 3145: 1.8887518723108953e-06
Position 1658: 1.8237389679899096e-06
Position 4208: 1.7633363180407223e-06
Position 3928: 1.7294451327577825e-06
Position 106: 1.5933536696825542e-06
Position 3037: 1.5804009922336622e-06
Position 1978: 1.5712868461849844e-06
Position 3352: 1.3133883014891732e-06
Position 539: 1.3060298194369893e-06
Position 3011: 1.2781919401739597e-06
Position 1635: 1.1705353186804578e-06
Position 2387: 1.1115671427363002e-06
Position 1941: 1.0032225955412014e-06
Position 109: 9.874735212045261e-07
Position 3834: 9.241665507013912e-07
Position 1786: 8.502700871589623e-07
Position 1741: 8.423164845833466e-07
Position 651: 8.359527152766807e-07
Position 458: 7.874445816700874e-07
Position 4020: 7.766672722734674e-07
Position 3816: 6.212474411043178e-07
