Gene = AT4G20150
index = 844
Annotated 5SS: [205 463]
Annotated 3SS: [ 324 1068]
SMsplice 5SS: [205 463]
SMsplice 3SS: [ 324 1068]
top_k =  500
Partition function (log Z): -4.639750466711298

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9826534925083502
Position 463: 0.9052460222049763
Position 870: 0.19138325109820578
Position 867: 0.03758627721512939
Position 1169: 0.030247022741776656
Position 800: 0.014235810016139926
Position 1144: 0.01126307168866178
Position 847: 0.007363738889294738
Position 454: 0.006478405680804049
Position 600: 0.006185629928644422
Position 993: 0.005210146553445067
Position 995: 0.005016260251389756
Position 689: 0.003443216576479043
Position 565: 0.0032708531546667254
Position 417: 0.002954105600647501
Position 202: 0.001679081527358269
Position 157: 0.0010850308570665387
Position 806: 0.0010108151983514034
Position 1150: 0.0009600309997751926
Position 6: 0.0009145729665313257
Position 1285: 0.000863572567322823
Position 490: 0.0006089747472099015
Position 209: 0.0006050397788614124
Position 1155: 0.000471338568485703
Position 792: 0.0003789439801895323
Position 1340: 0.00028715993505834677
Position 783: 0.00028422040072903845
Position 853: 0.00026193423591457923
Position 167: 0.00021227089657576212
Position 212: 0.0002107526942371875
Position 1211: 0.00019064170231759464
Position 940: 0.00018684031629781514
Position 698: 0.00013258490424269414
Position 874: 0.00012339319568548617
Position 855: 0.00010329079257232677
Position 393: 9.620881769830968e-05
Position 483: 8.279791734982139e-05
Position 775: 6.5907662976702e-05
Position 665: 6.317276664044808e-05
Position 251: 5.607150395778137e-05
Position 767: 5.1075312164767676e-05
Position 926: 5.047872457764299e-05
Position 1177: 4.924425955588123e-05
Position 1274: 3.827675860819533e-05
Position 860: 3.630837081493818e-05
Position 1522: 3.5676760365708346e-05
Position 1278: 2.9930598372652564e-05
Position 1398: 2.2113850416130768e-05
Position 135: 2.1962508729154388e-05
Position 546: 1.6492458663814446e-05
Position 151: 1.2586043664382673e-05
Position 346: 1.2470505435646808e-05
Position 10: 8.285935591953988e-06
Position 124: 4.54317139346018e-06
Position 342: 2.5261298259263452e-06
Position 556: 2.3104519032613684e-06
Position 670: 2.0213242129436106e-06
Position 532: 1.923594912246667e-06
Position 544: 1.8868778761232385e-06
Position 616: 1.4984823352733482e-06
Position 24: 8.463660806768634e-07
Position 40: 4.403605008716005e-07
Position 381: 3.715685463820779e-07
Position 268: 3.1669709574056606e-07
Position 297: 1.0507468609458648e-07
Position 34: 9.468286514522224e-08
Position 295: 4.47963683750473e-08
Position 72: 3.91479101591242e-08
Position 1227: 3.594012445753518e-08
Position 1255: 3.4302712053383306e-08
Position 537: 2.760593899609634e-08
Position 358: 1.61052597346708e-08
Position 43: 1.5457842221517222e-08
Position 365: 5.465701908693536e-09
Position 320: 3.0024968059443727e-09
Position 329: 1.0230914488674537e-09
Position 363: 7.052727415690184e-10
Position 339: 6.121816600001973e-10
Position 654: 5.622539763641102e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 324: 0.9600677013090212
Position 1068: 0.8229506550938129
Position 644: 0.19188167716959068
Position 781: 0.05657618872655273
Position 599: 0.029206940348920178
Position 1248: 0.027286957409110177
Position 1432: 0.023414266607291526
Position 866: 0.01687790374068304
Position 670: 0.015452259252579927
Position 377: 0.01392605924982057
Position 674: 0.008310092453009184
Position 1429: 0.005266925954434142
Position 753: 0.00493635988684217
Position 616: 0.004750882542225405
Position 1203: 0.00458346722466397
Position 787: 0.0035733576967777567
Position 1104: 0.0028355201549024995
Position 767: 0.002819705069438648
Position 335: 0.002494619469831817
Position 523: 0.002184274621501565
Position 698: 0.0020821157323748034
Position 834: 0.001960164551539127
Position 1338: 0.0017756338245908019
Position 1386: 0.0017684262277000442
Position 1074: 0.0017209494712063264
Position 749: 0.0013244227995628897
Position 1175: 0.0012976619052072714
Position 1111: 0.001250566894666074
Position 783: 0.0012362001662815523
Position 1605: 0.0012289154355041238
Position 694: 0.0012225867236724877
Position 986: 0.0009683565461072483
Position 820: 0.0008858348626479618
Position 94: 0.0008295495439044196
Position 791: 0.000800168460689218
Position 926: 0.0006008330059402938
Position 398: 0.0005764484243084795
Position 498: 0.0005640463332001952
Position 740: 0.00040161859390938203
Position 689: 0.00032409831307145736
Position 1556: 0.00025424085972630385
Position 650: 0.00022494317138654888
Position 704: 0.0001672112376825038
Position 1340: 0.0001633332535148492
Position 1574: 0.0001589347497437741
Position 806: 0.00014429742136917012
Position 932: 8.838301093822743e-05
Position 1144: 8.436998315536627e-05
Position 1410: 7.33793693325324e-05
Position 97: 6.802569574806666e-05
Position 1467: 5.6504354983305554e-05
Position 273: 3.919627530949086e-05
Position 1492: 3.110327514949004e-05
Position 404: 2.926443966229794e-05
Position 799: 2.801769205408346e-05
Position 629: 2.771671306900693e-05
Position 870: 1.665717642344645e-05
Position 431: 2.2320806875018197e-06
Position 124: 2.127755873573429e-06
Position 164: 1.0783972635914812e-06
Position 105: 3.158903153394755e-07
Position 408: 1.0457218374570371e-07
Position 141: 9.660053979292982e-08
Position 436: 1.5770150432953095e-08
Position 438: 2.450252936962073e-09
Position 188: 7.149373190181219e-11
Position 209: 1.663203574925506e-11
