Gene = GeneID_100379395
index = 24
Annotated 5SS: [ 177 4996 5582 7631]
Annotated 3SS: [4878 5428 7450 8386]
SMsplice 5SS: [ 177 4996 5582 7631]
SMsplice 3SS: [4878 5428 7450 8386]
top_k =  100
Partition function (log Z): 4.919718138179283

Sorted 5' Splice Sites (High to Low Probability):
Position 177: 0.9999810906460782
Position 5582: 0.9986507299570442
Position 4996: 0.9745938740663965
Position 7631: 0.9609666979049141
Position 3526: 0.29181232453356476
Position 6806: 0.1027664982915877
Position 6167: 0.0799272742790909
Position 6735: 0.07631994527154728
Position 6730: 0.06245830551007471
Position 6180: 0.062358316211943855
Position 5157: 0.01719307015848802
Position 8179: 0.012563800310926132
Position 5024: 0.011068488690103462
Position 7385: 0.010377727146097467
Position 7533: 0.008707650719412497
Position 6912: 0.008048175466270152
Position 3037: 0.007220987998965886
Position 6037: 0.006632819707678132
Position 1222: 0.006346458243863074
Position 7326: 0.0032080081727775254
Position 8186: 0.0022104226204289787
Position 7576: 0.0021563053636865087
Position 5036: 0.0020715776812584366
Position 5802: 0.0019620202805036065
Position 7761: 0.0016799868076975907
Position 8237: 0.001314858140984448
Position 5312: 0.0005985902836462288
Position 5828: 3.8808221572701015e-05
Position 287: 7.040769340541482e-06
Position 103: 6.738514464005287e-06
Position 396: 5.130070115871502e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4878: 0.9904438278087307
Position 7450: 0.9850709769220505
Position 5428: 0.9607466600427261
Position 8386: 0.9078068069072651
Position 6681: 0.2032963296299065
Position 3243: 0.17204645411196567
Position 3332: 0.08499533067493822
Position 5979: 0.07293035316350685
Position 6076: 0.05567142297611783
Position 8179: 0.036706323759903625
Position 3096: 0.03477053974666089
Position 8059: 0.03341212739340028
Position 6584: 0.02217136700911612
Position 6079: 0.01914362214792029
Position 5445: 0.01742888613733046
Position 6612: 0.014648850193431196
Position 5137: 0.011045336640035005
Position 5395: 0.010732087657761308
Position 6474: 0.009785717119277355
Position 7158: 0.00894514460794033
Position 8079: 0.006980467962857269
Position 1135: 0.005452576196560057
Position 7259: 0.004640590710934662
Position 7468: 0.004504734457751765
Position 5468: 0.004357003987150965
Position 7807: 0.004112208125810847
Position 2893: 0.004013813200261856
Position 8159: 0.0039821790334714155
Position 5368: 0.003817728896758689
Position 4913: 0.003667486685135351
Position 2811: 0.0032071747987040293
Position 8452: 0.002828946778832801
Position 5106: 0.0018375258685074036
Position 8488: 0.001763970778639607
Position 5827: 0.001489483348596907
Position 5668: 0.001083864664780652
Position 5694: 0.0009068356704686837
Position 1061: 0.0008938820473030136
Position 7405: 0.0007388815675442667
Position 7927: 0.0005483148812680976
Position 8524: 0.0003489752715986266
Position 5950: 0.00016899717797606728
Position 5227: 4.8722765473626046e-05
Position 5504: 2.6912483387487413e-05
Position 5284: 1.2199604870390393e-05
Position 5202: 1.1952259069354655e-05
Position 5646: 1.0128166826972005e-05
