Gene = Lat2
index = 624
Annotated 5SS: [  102  6183  6836  8213  8431  8630  8945  9059 10245 11570 11892 12430]
Annotated 3SS: [ 6059  6795  8168  8369  8597  8908  9027 10188 11509 11819 12320 14016]
SMsplice 5SS: [  102  6183  6836  8431  8630  9209 10245 11570 12430]
SMsplice 3SS: [ 6059  6795  8369  8597  9027 10148 11509 12320 14016]
top_k =  100
Partition function (log Z): 6.29703476258376

Sorted 5' Splice Sites (High to Low Probability):
Position 6836: 0.9982802059901142
Position 102: 0.9762623544393004
Position 12430: 0.962839329352448
Position 10245: 0.8957173591930923
Position 6183: 0.7996863745247378
Position 8630: 0.6144880522323144
Position 9209: 0.6144658561706396
Position 11570: 0.6122121181910749
Position 8431: 0.590634539384785
Position 11594: 0.3809173346766064
Position 9247: 0.28903736098690425
Position 8213: 0.17400686369920104
Position 9524: 0.13239981403348933
Position 8328: 0.06991591164588289
Position 12000: 0.049132607731541655
Position 996: 0.04570904733398236
Position 7846: 0.0407076097422586
Position 11943: 0.03685135386944024
Position 11892: 0.028757774019077965
Position 11896: 0.027823336148717313
Position 2881: 0.021023398303016378
Position 8770: 0.020820919086057384
Position 81: 0.020779756346635567
Position 13792: 0.02041454422015026
Position 8312: 0.014265895131311913
Position 2272: 0.012915541479636222
Position 11852: 0.009740796892579187
Position 661: 0.009071236741702534
Position 8682: 0.007825593174628715
Position 14714: 0.007749076642773512
Position 11911: 0.006309966892704876
Position 2327: 0.006154583736527679
Position 7505: 0.0054477453037968925
Position 8268: 0.005330215416483029
Position 8945: 0.004884617506274776
Position 632: 0.004821074020260751
Position 8381: 0.004388804816307191
Position 14171: 0.0038731669305356042
Position 53: 0.002889763938210175
Position 3116: 0.002498408711794398
Position 7167: 0.00034527691778237586
Position 724: 8.790858194755088e-05
Position 764: 8.023505776936758e-05
Position 714: 5.3123299879577495e-05
Position 13773: 4.4329973908820664e-05
Position 570: 1.7571665270067203e-05
Position 364: 1.1809626571166706e-05
Position 24: 6.540094221696689e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12320: 0.9880284929487609
Position 6795: 0.9575426086293651
Position 10148: 0.8957173591930929
Position 6059: 0.7996863745247386
Position 9027: 0.6936819447408932
Position 11509: 0.6536413401394806
Position 8597: 0.6071647180536224
Position 14016: 0.5680175153831016
Position 8168: 0.4625968090989022
Position 8369: 0.39343858812495264
Position 11463: 0.21453119810084625
Position 9098: 0.20982127241665055
Position 14437: 0.14724736392938922
Position 11819: 0.14461897035696422
Position 11480: 0.1042039267376845
Position 9290: 0.06917496907673225
Position 9363: 0.06322484495675708
Position 14130: 0.04920177877531682
Position 929: 0.03896312727655852
Position 6564: 0.0369768855879176
Position 7748: 0.03344279565826137
Position 14820: 0.03163868871589624
Position 14330: 0.02977479374433427
Position 14458: 0.02784350525532017
Position 13816: 0.026298208621058375
Position 11492: 0.02074699317939863
Position 14615: 0.01979571751474281
Position 2792: 0.018168509441790763
Position 14089: 0.014934329517178175
Position 8376: 0.01455301075705186
Position 13820: 0.014524617333400939
Position 11721: 0.013996865197096984
Position 13772: 0.013504688553703223
Position 2253: 0.012117934664127429
Position 12341: 0.011970778830024769
Position 13621: 0.0093596018886742
Position 8516: 0.008582764874513977
Position 569: 0.008307094938987606
Position 8135: 0.007791622313546655
Position 14019: 0.006909972002163248
Position 522: 0.005704346399237322
Position 955: 0.0056834785335908595
Position 2004: 0.005530132673861456
Position 13579: 0.004958161635556856
Position 12619: 0.004777181387067701
Position 14778: 0.004681115445093478
Position 8574: 0.004490281852170673
Position 12505: 0.004068357912478669
Position 6620: 0.0037607117728326624
Position 7996: 0.003604453056466789
Position 12807: 0.0033483257093687557
Position 12730: 0.003107355076815754
Position 8052: 0.0030668936487405255
Position 7388: 0.0030406126634507395
Position 12674: 0.003000352141904494
Position 13942: 0.002890003584803311
Position 2770: 0.002854888861225631
Position 7720: 0.0028298584481545323
Position 12498: 0.002605946562971624
Position 7562: 0.0025096429668742433
Position 2992: 0.002498408711794398
Position 12564: 0.002433594650691414
Position 7336: 0.00171118304565338
Position 2179: 0.001369843633367011
Position 7896: 0.001272270313278
Position 745: 0.000983140522611523
Position 7613: 0.0009357609015823001
Position 7725: 0.0008273334887522189
Position 7408: 0.0005288185053085547
Position 7084: 0.00039047940642068774
Position 7808: 0.0001622182786339282
Position 7215: 9.212463803606963e-05
Position 458: 6.705353413373425e-05
Position 7021: 2.9803962709835488e-05
Position 2219: 2.6526576736931514e-05
Position 848: 2.5911875401653367e-05
Position 1958: 2.5687668071072814e-05
Position 753: 1.5294341107711304e-05
Position 699: 8.957973913974797e-06
Position 462: 7.340251360541007e-06
Position 888: 6.686950285258653e-06
Position 11225: 5.994710271531198e-06
Position 482: 5.085015420375144e-06
Position 578: 3.0853036262173975e-06
Position 283: 2.1092311230098734e-06
Position 404: 1.8229135953949698e-06
