Gene = Rbis
index = 886
Annotated 5SS: [  76 1745 4109]
Annotated 3SS: [1627 3991 4876]
SMsplice 5SS: [  76 1745 4109]
SMsplice 3SS: [1627 3991 4876]
top_k =  100
Partition function (log Z): -6.661207844249333

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9668008033815159
Position 1745: 0.8900483369368634
Position 4109: 0.8197313147074221
Position 4451: 0.08178116442255282
Position 1197: 0.0390409869839933
Position 269: 0.026087813792035362
Position 2370: 0.01802299847434299
Position 3141: 0.012602440208675493
Position 3148: 0.009314748115053024
Position 3570: 0.007811396150532723
Position 1866: 0.006683076280837598
Position 514: 0.006272317826147858
Position 3555: 0.006177746335341535
Position 4301: 0.0049669407465170725
Position 110: 0.004477994239501676
Position 4761: 0.004064908362236054
Position 66: 0.004014237027068011
Position 971: 0.003969780260357746
Position 551: 0.003398846175489915
Position 374: 0.0019700053231342684
Position 1180: 0.00134398957145016
Position 669: 0.0011399706074605664
Position 453: 0.001030486551996564
Position 665: 0.0009228670793815858
Position 230: 0.0007373951795596942
Position 448: 0.0005150418592750866
Position 92: 1.9722824097241702e-05
Position 48: 5.457177620019172e-06
Position 117: 3.9681702821537246e-06
Position 140: 1.1511977671101983e-06
Position 20: 3.547102987431903e-07
Position 209: 3.289448076178124e-07
Position 22: 2.6687024215601726e-07
Position 42: 2.0918700522767904e-07
Position 33: 7.147512250618742e-08
Position 175: 5.58801018295488e-09
Position 191: 4.948971021691212e-09
Position 137: 3.5985325102613872e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1627: 0.9015883877842461
Position 3991: 0.8557858457933328
Position 4876: 0.5330022269278576
Position 4383: 0.12794825017231784
Position 4760: 0.11760710553518426
Position 4425: 0.0418921597988747
Position 2136: 0.03406971264602571
Position 2901: 0.02842197006708847
Position 3458: 0.025886909052683392
Position 4209: 0.023505396576400883
Position 4237: 0.023323662441602933
Position 1084: 0.02257447269868517
Position 4640: 0.020489931601863885
Position 191: 0.020115940573906088
Position 4556: 0.019928561675835593
Position 4386: 0.01970983735182096
Position 3962: 0.01762074378695855
Position 3745: 0.011093768409361607
Position 4879: 0.011031919601278023
Position 2675: 0.007592512438993616
Position 1052: 0.006448114868318524
Position 4685: 0.004780931628070324
Position 4288: 0.004629711150026587
Position 1011: 0.003939411279267151
Position 1122: 0.003914569526826082
Position 323: 0.0037770304487861994
Position 4250: 0.0032427511294364037
Position 4450: 0.0027759609448766397
Position 3015: 0.0026945280182013916
Position 4839: 0.0021838661103088593
Position 4728: 0.0019312957290374359
Position 4970: 0.0019260594262898974
Position 2183: 0.0016105517350955834
Position 1596: 0.0014887125284455676
Position 2661: 0.0014820836583040444
Position 1819: 0.001390871273626056
Position 846: 0.0011434152405486264
Position 374: 0.0011417182578626068
Position 2616: 0.0011323662253188889
Position 2222: 0.0011212208045961176
Position 3813: 0.0010934951555018736
Position 2289: 0.001074324254027051
Position 1599: 0.0009884323806758973
Position 2216: 0.0009707403813596224
Position 1865: 0.0008352857436806906
Position 1822: 0.0005188192132275735
Position 868: 0.00032795631120519314
Position 1089: 0.000318502591486366
Position 4099: 0.0002644853441674693
Position 168: 0.00020734708231324328
Position 497: 0.00018318332408594218
Position 1124: 0.0001782985793508217
Position 1682: 4.519187765748362e-05
Position 1547: 7.696667288073503e-06
Position 1424: 4.913607720178819e-07
Position 1517: 4.16107140127011e-07
