Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  100
Partition function (log Z): -4.741022724880798

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9780221327682236
Position 378: 0.525503253785266
Position 910: 0.46031618273170827
Position 115: 0.40276525253220197
Position 978: 0.28407454597964316
Position 251: 0.14601887356081802
Position 1542: 0.09301350928440062
Position 1537: 0.034426369835779375
Position 1605: 0.03391571703549787
Position 1513: 0.030909432514425274
Position 2015: 0.030442047222862853
Position 1524: 0.029911758441659254
Position 986: 0.02154376945662441
Position 318: 0.01633140858630866
Position 914: 0.01221471790795381
Position 13: 0.008732499006158181
Position 123: 0.0074314298988519475
Position 2039: 0.006388967559254053
Position 147: 0.006338335318643032
Position 1018: 0.0057712019766746805
Position 1530: 0.004874344785948672
Position 1556: 0.0025346925435933347
Position 2029: 0.0015528882799363101
Position 503: 0.0007537551074256798
Position 67: 0.0005857658880043782
Position 1358: 0.0005597656440328026
Position 1107: 0.0003322513379370456
Position 51: 0.00026166704120697445
Position 138: 0.0001995902670171324
Position 233: 7.882479196250637e-05
Position 95: 1.6367155843129293e-05
Position 22: 1.4227366982456977e-05
Position 78: 8.625419033650843e-07
Position 34: 3.561452373097027e-07
Position 153: 2.485658967570727e-07
Position 85: 2.412146236101373e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.9802507364004068
Position 2292: 0.6804166491761259
Position 1421: 0.49525473803431325
Position 909: 0.2782002095749314
Position 803: 0.17989995889806204
Position 200: 0.15696395723161274
Position 833: 0.08351190090162984
Position 226: 0.08341046342021388
Position 608: 0.06482417331035777
Position 1904: 0.04619179872612285
Position 2429: 0.01685900258314582
Position 653: 0.013717705895543972
Position 346: 0.012559769202451082
Position 785: 0.0077379106702727685
Position 1139: 0.0070240479865990016
Position 1098: 0.006290703353009469
Position 1714: 0.0052421187565193025
Position 732: 0.0045210169440837115
Position 250: 0.004302554463529519
Position 703: 0.004129800708828839
Position 864: 0.003398588236916052
Position 1856: 0.0033535936849673383
Position 247: 0.002168780600198051
Position 1598: 0.002016232468952696
Position 2316: 0.0013110172439949723
Position 358: 0.0006711971240624803
Position 114: 0.0006389370448766779
Position 265: 0.0006017477712524845
Position 317: 0.00028506112907109596
Position 324: 4.191598635483307e-05
Position 1304: 3.21713776770981e-05
Position 361: 8.795174423442427e-06
