Gene = Gba
index = 426
Annotated 5SS: [ 159  614 1249 1494 2653 3037 3441 4524 5060 5501]
Annotated 3SS: [ 543 1056 1346 2518 2863 3205 4298 4895 5383 5588]
SMsplice 5SS: [ 159  433  614 1249 1494 2653 3037 3441 4524 5060 5501]
SMsplice 3SS: [ 263  543 1056 1346 2518 2863 3205 4298 4855 5383 5588]
top_k =  100
Partition function (log Z): 18.136385581521584

Sorted 5' Splice Sites (High to Low Probability):
Position 1494: 0.9987741629129089
Position 1249: 0.9832251255913214
Position 5060: 0.9815141236025932
Position 5501: 0.9289027765992202
Position 4524: 0.9129908843094927
Position 3441: 0.7247083504218512
Position 3037: 0.7121934757962196
Position 614: 0.686960745469797
Position 159: 0.6590874097203081
Position 2653: 0.6087278999613257
Position 233: 0.3191567026060948
Position 433: 0.29577217871713946
Position 2768: 0.19470517992345915
Position 3517: 0.16000144200981478
Position 3084: 0.14735355448130227
Position 2713: 0.10319284806936495
Position 2988: 0.10069245443702632
Position 3290: 0.04618138995867467
Position 448: 0.02137076134434503
Position 2542: 0.02123357204154873
Position 2454: 0.01675089317351027
Position 3600: 0.012224658185265233
Position 2963: 0.010781425069345945
Position 66: 0.009877816988538022
Position 645: 0.007523669718976838
Position 800: 0.005575675942416791
Position 671: 0.004669374885265946
Position 376: 0.0044560349339833796
Position 3885: 0.003941015424000603
Position 2977: 0.003326826741462156
Position 3438: 0.0027534230104426013
Position 598: 0.0023898588613745575
Position 5522: 0.0020611576005951267
Position 1513: 0.0011663457934584958
Position 496: 0.0007824839377697784
Position 402: 0.00043775280703476434
Position 1198: 0.0002924327665326838
Position 415: 0.00024947915209542793
Position 4968: 0.0002388990015285069
Position 1882: 0.0001726695882718704
Position 1215: 0.00014388149651407386
Position 1162: 0.00012224611801661515
Position 308: 6.620327783664146e-05
Position 1516: 5.949129363397402e-05
Position 352: 5.634579621846772e-05
Position 1101: 5.382882211261946e-05
Position 25: 4.735154551268728e-05
Position 485: 3.6743637928240645e-05
Position 701: 3.196929687848505e-05
Position 2196: 1.936096569210303e-05
Position 70: 6.358878292837116e-06
Position 128: 4.839611299946496e-06
Position 137: 4.834045793292922e-06
Position 29: 4.157933134840799e-06
Position 121: 3.5880119501000097e-06
Position 187: 2.673762657415293e-06
Position 50: 2.5846790347622945e-06
Position 56: 1.281463626286879e-06
Position 687: 4.082455653373279e-07
Position 19: 1.881790409375403e-07
Position 54: 4.002837468594802e-08
Position 105: 2.2396738250704828e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9864649955864117
Position 1346: 0.9816098950607
Position 2863: 0.9509287025019126
Position 4298: 0.9131576799233945
Position 1056: 0.7451242659271203
Position 5383: 0.7176766500039025
Position 3205: 0.6534113798153629
Position 4855: 0.5600905943458632
Position 2518: 0.4568163054409736
Position 543: 0.40377396585138114
Position 263: 0.38078383654240183
Position 4895: 0.34244168471459746
Position 3354: 0.217099222046583
Position 2610: 0.19962371754904687
Position 1171: 0.19606678040700992
Position 594: 0.1839734690695258
Position 2372: 0.17071674703610762
Position 5408: 0.12415796940638049
Position 2487: 0.07181019865584984
Position 3302: 0.07000687191653238
Position 5343: 0.059314749892125894
Position 546: 0.03295364652010849
Position 4953: 0.032714364603456544
Position 2387: 0.025039958525897292
Position 2922: 0.022981140969772287
Position 4672: 0.022909797946042306
Position 1081: 0.02156073192179129
Position 1366: 0.018365282528227923
Position 4718: 0.01664857083694466
Position 995: 0.013206598609240134
Position 5279: 0.011667954189759782
Position 5618: 0.011024089251826326
Position 5481: 0.010941143475451989
Position 2555: 0.007907301070316905
Position 5252: 0.007397810312327158
Position 1093: 0.00734789670727427
Position 2471: 0.006478608972160311
Position 569: 0.005742792524367062
Position 4768: 0.004686166088434063
Position 3771: 0.003941015424000599
Position 4987: 0.003400051033492574
Position 432: 0.0030173913301570258
Position 3515: 0.002969802464870693
Position 2751: 0.0026218770938924887
Position 3186: 0.002347322822521063
Position 289: 0.001988779571911314
Position 461: 0.0018887084455443846
Position 2624: 0.001316675603028548
Position 2425: 0.0011439877425285382
Position 2368: 0.0011350154794056522
Position 359: 0.0010545812530211454
Position 494: 0.000860630566049608
Position 400: 0.0006713404732946601
Position 4783: 0.0005667021472730295
Position 858: 0.0004925823366814288
Position 374: 0.00046121326422620025
Position 2882: 0.00043789305367254673
Position 5148: 0.0003537706923163892
Position 389: 0.0003314321952575986
Position 329: 0.0003248963292515927
Position 307: 0.0001861408962061661
Position 282: 0.00018204829101726243
Position 131: 0.00017225233368702253
Position 1709: 9.779703742792973e-05
Position 5691: 9.309666342887507e-05
Position 371: 8.878513342623204e-05
Position 1813: 5.01671444925238e-05
Position 137: 4.3438987270696144e-05
Position 3373: 3.466452017918466e-05
Position 295: 2.9912473068578144e-05
Position 1370: 2.4795670236175098e-05
Position 1797: 2.470540635141689e-05
Position 219: 2.3860051475287515e-05
Position 336: 1.9621741782199186e-05
Position 2088: 1.9360965692103033e-05
Position 331: 1.7540165908079265e-05
Position 376: 1.085069292211781e-05
Position 87: 6.47182670518792e-06
Position 163: 5.954649832125921e-06
Position 128: 4.613423543477178e-06
Position 1415: 1.5554395546497543e-08
Position 1384: 1.015465834952108e-08
Position 1459: 1.031781476471176e-09
