Gene = Dph5
index = 346
Annotated 5SS: [  321   761  5000 11967 27324 37415 38964]
Annotated 3SS: [  602  4874 11857 27202 37374 38859 40671]
SMsplice 5SS: [  326   761  5000 11967 22023 27324 37464 38964]
SMsplice 3SS: [  602  4874 11857 21900 27202 37374 38859 40803]
top_k =  100
Partition function (log Z): -21.24946693412451

Sorted 5' Splice Sites (High to Low Probability):
Position 761: 0.9910316789842506
Position 5000: 0.9237986626742878
Position 326: 0.7757127512193255
Position 11967: 0.5634505391475536
Position 3781: 0.527816127774735
Position 3313: 0.27167264662046275
Position 441: 0.11477277931864074
Position 5144: 0.10536559541903372
Position 4775: 0.09347463366916231
Position 223: 0.0743648246185138
Position 4983: 0.019132660396952786
Position 5159: 0.013839987548211136
Position 489: 0.010213111281472132
Position 5019: 0.00561987382441184
Position 257: 0.005129039995104467
Position 43: 0.004307260536082478
Position 10: 0.00265627496759369
Position 6: 0.0023304493654181897
Position 106: 0.001934706011810408
Position 393: 0.0019109753576510235
Position 362: 0.0017570909521496096
Position 410: 0.001411102402452453
Position 125: 0.001249129541490936
Position 321: 0.0009938581555091225
Position 201: 0.0008212256576526233
Position 138: 0.0004353961448002422
Position 712: 1.3411624497870531e-05
Position 517: 4.831760538134432e-09
Position 28: 4.055363716355092e-09
Position 284: 3.970415154154504e-09
Position 289: 3.885629268412074e-09
Position 100: 3.869480850891809e-09
Position 193: 3.861685967052124e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4874: 0.8958789718026148
Position 602: 0.8927934062674314
Position 11857: 0.5634505391475536
Position 3691: 0.5127322688843955
Position 5840: 0.31179453692540265
Position 3218: 0.23577836283877487
Position 5071: 0.13916152835075182
Position 13835: 0.1297739284795903
Position 13801: 0.12157843428909519
Position 13894: 0.10057083532886928
Position 547: 0.09692851162863864
Position 4630: 0.09381242092274795
Position 12125: 0.08432204874527338
Position 12504: 0.0841778122744626
Position 4912: 0.06246408532965106
Position 12150: 0.04302748003026318
Position 5960: 0.030778700848556467
Position 3141: 0.023330037501719546
Position 5332: 0.016607515870378287
Position 3083: 0.011570592316943936
Position 3565: 0.010787204530212131
Position 5209: 0.009552096293800294
Position 8447: 0.008676877271144398
Position 3732: 0.0056958601224561915
Position 5476: 0.005597851361974191
Position 2508: 0.0054239394927311675
Position 6269: 0.0035859572827641037
Position 5117: 0.0034096601136215485
Position 5906: 0.0031253955954336794
Position 2840: 0.002939623991814788
Position 619: 0.0015676684332037686
Position 554: 0.001134903325014381
Position 2148: 0.0009211696087757539
Position 2727: 0.0006841214002201657
Position 827: 0.0005208452309460986
Position 871: 0.0005043743871886422
Position 3062: 0.0003363768468787602
Position 568: 0.0002123822886604985
Position 656: 7.085095628523694e-06
Position 487: 2.0158483883500612e-07
Position 515: 1.1335782296254539e-07
Position 467: 9.228531675178445e-08
