Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  100
Partition function (log Z): 4.920627481781297

Sorted 5' Splice Sites (High to Low Probability):
Position 6777: 1.0000000000000024
Position 17946: 1.0000000000000022
Position 29209: 0.9989193788152528
Position 22184: 0.9949731151261763
Position 172: 0.9898513856483266
Position 23324: 0.9893684957605707
Position 29443: 0.8977987220257372
Position 24132: 0.8917899494357237
Position 19485: 0.8756516788317334
Position 22484: 0.7136053421773989
Position 23571: 0.6312059413455711
Position 908: 0.5546470838395196
Position 28156: 0.530271100627556
Position 3506: 0.3700043167226359
Position 28683: 0.30598010027180034
Position 13126: 0.3031843870113658
Position 3047: 0.16628905884892214
Position 9629: 0.15187326542342075
Position 22363: 0.12951118985832083
Position 24094: 0.10665362289023532
Position 23029: 0.09966168997744869
Position 2599: 0.09870450509262771
Position 625: 0.09082288143742367
Position 29639: 0.06401269724522032
Position 22926: 0.036348107926096246
Position 26062: 0.015280503750703668
Position 29991: 0.005671389539914266
Position 30968: 0.005363582811725935
Position 320: 0.0038077359831734468
Position 2528: 0.0030450500727122604
Position 422: 0.0029043232496111984
Position 24199: 0.0014123292047731608
Position 1458: 0.000940474294605172
Position 443: 0.0007673115491223779
Position 25786: 0.0007199818299661866
Position 994: 0.0006591430345619679
Position 208: 0.0006523132992381601
Position 2405: 0.0005365771747077716
Position 1510: 0.00048076887144452767
Position 22494: 0.0004423385318372862
Position 221: 0.0004416863346160479
Position 254: 0.0004075955670289681
Position 990: 0.00034947490282835733
Position 402: 0.00033794002607228865
Position 23533: 0.0003174448662107179
Position 389: 0.00019875982606323579
Position 157: 9.552161083100644e-07
Position 179: 6.491065320860888e-07
Position 97: 2.940906125249252e-07
Position 11: 2.570782406722545e-07
Position 42: 2.436692698904311e-07
Position 59: 6.86287895063956e-08
Position 47: 3.7887727460913756e-08
Position 117: 2.219097581420337e-08
Position 55: 1.5522576908203807e-08
Position 28: 1.055776343350923e-08
Position 5: 8.415253778456585e-09
Position 269: 3.0619044763002826e-09
Position 277: 2.3451911975262616e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6591: 1.0000000000000022
Position 17859: 1.0000000000000022
Position 22072: 0.9949731151261763
Position 23185: 0.9887118028023963
Position 29323: 0.8534467849739468
Position 23998: 0.7895664634413395
Position 22257: 0.7652491623524926
Position 19409: 0.7481557962342817
Position 31676: 0.6546156964660688
Position 29027: 0.6287464197283564
Position 23407: 0.6006559705196407
Position 27940: 0.3866308191853338
Position 3400: 0.3700043167226359
Position 28608: 0.3059801002718002
Position 12883: 0.3031843870113658
Position 29049: 0.2883182144179088
Position 844: 0.28530279860555136
Position 803: 0.2499257485892508
Position 24022: 0.18502694258277555
Position 9394: 0.15187326542342075
Position 27952: 0.1436402814422223
Position 2727: 0.13654804928475972
Position 19430: 0.12749588259745168
Position 31151: 0.11943127969585104
Position 22763: 0.0961194505435455
Position 30863: 0.08959425484381059
Position 29156: 0.0818547446689878
Position 29272: 0.08069706302729514
Position 29514: 0.059841166585128266
Position 2396: 0.043557711298402385
Position 22894: 0.04155484470727802
Position 2357: 0.040342422041980554
Position 22337: 0.03791496872937359
Position 29546: 0.03718555600175854
Position 544: 0.03157745050419668
Position 2964: 0.02974100956416246
Position 578: 0.02454165034161607
Position 24002: 0.02310109772275697
Position 501: 0.021878223640873024
Position 22409: 0.018697088730152
Position 2444: 0.018385998999664803
Position 29695: 0.01796922134790881
Position 29520: 0.014107212514634277
Position 23419: 0.013809989938621522
Position 757: 0.013804701948186993
Position 22299: 0.01186185514525975
Position 26013: 0.011092161040735222
Position 31230: 0.010003617807541389
Position 22379: 0.009835795610279379
Position 29797: 0.00956945483919068
Position 253: 0.00884098216828772
Position 23425: 0.008310052033764694
Position 23422: 0.007739569330650292
Position 30859: 0.007163131234672167
Position 32204: 0.006722399789721847
Position 25748: 0.005988945724681295
Position 29295: 0.0038458389520308295
Position 31133: 0.0037984626165916786
Position 30967: 0.0037746297417001026
Position 24039: 0.002161397783860812
Position 349: 0.0018945206644181657
Position 661: 0.001792423534519531
Position 817: 0.0017230326317005452
Position 352: 0.0015193357079970298
Position 400: 0.0014440670745734707
Position 1241: 0.0011718531678520593
Position 483: 0.0007100717231461565
Position 849: 0.00029098417159007086
Position 1407: 0.00024938999819764063
Position 442: 0.0001612837753103925
Position 430: 0.00014925533147683474
Position 296: 7.186913643789513e-05
Position 475: 6.604712934544747e-05
Position 299: 6.588165172812587e-05
Position 449: 4.2160276542993796e-05
Position 647: 3.3570157568831225e-05
Position 590: 1.4143704211153671e-05
