Gene = Trmt44
index = 1144
Annotated 5SS: [  512   991  2368  4027  5200  6310  8649  9710 11048 12579]
Annotated 3SS: [  875  2147  3957  5091  6237  8541  9525 10614 12461 17014]
SMsplice 5SS: [  512   991  2368  4027  5200  6310  8649  9710 12579]
SMsplice 3SS: [  875  2147  3957  5091  6237  8492  9525 12461 18500]
top_k =  100
Partition function (log Z): -0.8742452951982167

Sorted 5' Splice Sites (High to Low Probability):
Position 991: 0.9914238951726745
Position 12579: 0.9886834870579212
Position 4027: 0.9194915369057938
Position 512: 0.8979836423782172
Position 6310: 0.7378358140253816
Position 5200: 0.7335519524106969
Position 2368: 0.6886443638602125
Position 2942: 0.5904195499528042
Position 9710: 0.4814610994929912
Position 9647: 0.441908162988663
Position 10047: 0.3290821286556443
Position 10815: 0.3164527033086577
Position 8649: 0.25479285189776074
Position 2253: 0.18165068122011474
Position 121: 0.0845288342606766
Position 2362: 0.04497150805487478
Position 8725: 0.03932852542914388
Position 12765: 0.031117777592355005
Position 3398: 0.028570745486601584
Position 502: 0.02388633141729765
Position 10241: 0.022029872669751004
Position 13013: 0.021430858685778507
Position 7424: 0.020472584588462607
Position 5783: 0.01805906217845386
Position 9996: 0.016341317025533996
Position 1684: 0.013562693771400252
Position 38: 0.005845621080889354
Position 1214: 0.005842414656161176
Position 4553: 0.005646518609878444
Position 138: 0.004385570588545411
Position 726: 0.0032713110238261995
Position 177: 0.0020777672373887422
Position 337: 0.001992828607836391
Position 1073: 0.0019519834035979361
Position 650: 0.001448093276941919
Position 43: 0.0011999043989878717
Position 94: 0.001010519099790547
Position 1089: 0.00040822303689798964
Position 520: 0.00016124640787212424
Position 197: 4.195733828502192e-05
Position 195: 3.3945369044439947e-05
Position 100: 2.950822837807117e-05
Position 270: 2.3476148852800823e-05
Position 102: 1.796036396148035e-05
Position 4341: 1.9217625523335307e-06
Position 4288: 1.4887337111767356e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 12461: 0.988683487057921
Position 875: 0.9557927860933171
Position 9525: 0.9233692624816542
Position 3957: 0.9077482402885376
Position 6237: 0.7182489908545062
Position 5091: 0.7163731103655325
Position 2147: 0.43275862315919733
Position 2827: 0.3923553999024584
Position 9946: 0.35983757714068093
Position 10614: 0.3277692162507375
Position 2176: 0.2668767635161055
Position 8492: 0.22872887045942752
Position 18500: 0.21161978630499573
Position 18290: 0.20242954340599745
Position 2211: 0.1968260919140415
Position 12948: 0.1241319336808108
Position 13182: 0.11439766514324447
Position 17014: 0.11247490902975393
Position 2880: 0.07082957632199731
Position 15712: 0.06904535480638706
Position 8644: 0.06539250686747708
Position 2837: 0.058624514139998925
Position 16047: 0.04441492261453271
Position 2856: 0.041340844472853834
Position 13131: 0.038337371454875306
Position 13899: 0.03629621063372061
Position 12653: 0.02858824211164589
Position 408: 0.02660203566261289
Position 12677: 0.022829663993339112
Position 2720: 0.020893651562559287
Position 3295: 0.020580268439821074
Position 6244: 0.01958682317087538
Position 5642: 0.01805906217845385
Position 914: 0.01707537413695832
Position 13478: 0.015621125483710335
Position 7177: 0.01360491211369804
Position 5032: 0.012996633482047635
Position 3925: 0.010529221068963378
Position 15775: 0.009818422391237617
Position 1518: 0.009598366424723904
Position 12792: 0.009068254310244547
Position 2178: 0.008879519057451882
Position 7207: 0.006867672474764571
Position 10220: 0.006836073193378735
Position 812: 0.006688777327887581
Position 4426: 0.005646518609878439
Position 2230: 0.0056338600267147945
Position 3323: 0.005243222310193801
Position 1114: 0.004713730386612097
Position 917: 0.004335329772154668
Position 4955: 0.004182208563116982
Position 2657: 0.003581731277404025
Position 885: 0.0031352834907469192
Position 1567: 0.0030199472984596843
Position 2321: 0.0029071925457113653
Position 2662: 0.0027938322755323972
Position 3233: 0.002747254736586709
Position 983: 0.002313910238514129
Position 12898: 0.001771180432884926
Position 2180: 0.0012359950734065343
Position 4000: 0.00119978236281899
Position 443: 0.0008855664572920012
Position 259: 0.0008234850234169356
Position 9881: 0.0007796680168700707
Position 756: 0.0005733645306586644
Position 825: 0.0005147740292675461
Position 1127: 0.00048452847626694024
Position 1481: 0.00047468835761621666
Position 484: 0.00041847118963818494
Position 737: 0.00041625360458423337
Position 12694: 0.0003875375386738605
Position 189: 0.0003744396276757792
Position 837: 0.0003122927619391022
Position 937: 0.00030048847999526485
Position 766: 0.0002600972266058572
Position 624: 0.0002448235089558796
Position 347: 0.0002443018030218746
Position 1650: 0.00023823882004572842
Position 1078: 0.0002358559189495986
Position 415: 0.00020069764810377085
Position 1529: 0.00017396534293667
Position 1053: 0.00015884126485277183
Position 600: 0.00014392444499304548
Position 2324: 0.00014189020876679035
Position 281: 0.00011581672373284444
Position 423: 6.588239230150388e-05
Position 268: 6.066010908271344e-05
Position 1623: 5.748752761804418e-05
Position 569: 4.338614553940217e-05
Position 337: 2.497153271934981e-05
Position 3680: 1.4131775987270172e-05
Position 2096: 4.720329994185129e-06
Position 986: 3.049020759094734e-06
Position 1947: 1.8973038120144039e-06
Position 4201: 1.76794144449246e-06
Position 4185: 1.6425548190178085e-06
Position 742: 1.6029380050870405e-06
Position 3762: 1.6140948604617704e-07
Position 120: 1.0537587340456948e-07
Position 210: 1.0521999886124229e-07
Position 711: 1.1062454937306547e-08
Position 689: 9.870635096604907e-09
