Gene = Lrrc31
index = 645
Annotated 5SS: [  145  4357  8687  9994 10705 12429]
Annotated 3SS: [ 4212  8542  9825 10536 12260 14816]
SMsplice 5SS: [  145  9994 10705 12429 15623]
SMsplice 3SS: [ 9825 10536 12260 15530 16455]
top_k =  100
Partition function (log Z): -12.206894464062355

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9916687454561823
Position 10705: 0.6580599778394428
Position 12429: 0.6069593755329932
Position 2442: 0.02657442593653575
Position 1394: 0.019233577985324525
Position 117: 0.004012120495545135
Position 127: 0.003167728856593828
Position 2241: 0.0021098610334948902
Position 4357: 0.0017892702465960105
Position 214: 0.000984528971808636
Position 953: 0.0007639037382197976
Position 1217: 0.00028591248401338773
Position 1323: 8.226017968324983e-05
Position 199: 5.6010559424298546e-05
Position 220: 3.057443474459521e-05
Position 413: 2.828167896082284e-05
Position 418: 9.104865430983654e-06
Position 577: 5.790379334998176e-06
Position 295: 4.5769695525257864e-06
Position 488: 3.527314220643596e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10536: 0.6839161097993403
Position 12260: 0.6580599778394428
Position 14816: 0.22797630486130244
Position 13575: 0.16627778275182203
Position 12608: 0.1177467833022411
Position 1128: 0.09614378309670012
Position 14049: 0.09495850461762706
Position 8307: 0.05932968323666761
Position 2322: 0.032400718386857465
Position 1300: 0.03070084339042392
Position 4824: 0.02858479888812018
Position 5911: 0.020494535781834463
Position 8542: 0.015157204894606006
Position 8518: 0.012515717716301007
Position 4212: 0.0099103499471619
Position 2176: 0.006943728975398608
Position 2240: 0.00650603254300543
Position 3858: 0.005474616771554837
Position 1698: 0.00538731409949276
Position 3544: 0.005302502170350929
Position 2203: 0.004207470256470141
Position 4230: 0.003854588349803157
Position 3224: 0.003326157108119477
Position 5200: 0.0032584977733364244
Position 1887: 0.003178064239507013
Position 6093: 0.0024507814968639367
Position 3241: 0.0016829446375612358
Position 567: 0.001565196557032798
Position 365: 0.001425247767251597
Position 3925: 0.0011545343644798365
Position 3430: 0.0010193805211551276
Position 1046: 0.0010102653973023449
Position 3571: 0.0008307635163475478
Position 712: 0.0008192726534305494
Position 655: 0.0007728288208298575
Position 972: 0.0006329274959603338
Position 440: 0.00032219724993448747
Position 571: 0.0002373906109222307
Position 873: 0.00018525692336931817
Position 924: 5.531281685128104e-05
Position 789: 2.0258223486750537e-05
Position 622: 1.6954241414845038e-05
Position 667: 1.2478825345052901e-05
