Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 24035]
top_k =  100
Partition function (log Z): -0.510329668947112

Sorted 5' Splice Sites (High to Low Probability):
Position 2006: 1.0000000000000009
Position 15668: 0.9997449789498318
Position 15434: 0.9983267409407498
Position 8267: 0.9863694874578794
Position 6635: 0.9002546099227162
Position 16516: 0.8852680437877029
Position 11953: 0.6519202463684182
Position 3410: 0.5454732225908975
Position 12772: 0.49157922514980573
Position 229: 0.4759105869836843
Position 19275: 0.4664854142126685
Position 3105: 0.2912022868580453
Position 12080: 0.2881112556627292
Position 9963: 0.22085023504458998
Position 316: 0.16358041207513332
Position 19712: 0.12171878049527697
Position 235: 0.1214872297244994
Position 22655: 0.11253537657294775
Position 421: 0.10846643534748979
Position 782: 0.09942395914686601
Position 9873: 0.08900089852060683
Position 922: 0.08758812019142682
Position 1156: 0.0810884406551604
Position 16829: 0.06606804295144175
Position 285: 0.046518495186304076
Position 4730: 0.04343344170818514
Position 16221: 0.03581672803865239
Position 15858: 0.03054359276034517
Position 15815: 0.027350449242533412
Position 476: 0.022882010794910777
Position 12450: 0.018727427889786756
Position 10057: 0.017760908038198627
Position 280: 0.012666106139666589
Position 486: 0.011634905266441871
Position 449: 0.007521006700734593
Position 845: 0.0071715712405628265
Position 1337: 0.004335659017584139
Position 47: 0.0011827756532717605
Position 9038: 0.0009343225547124826
Position 8362: 0.000869109058742605
Position 655: 0.0004994988584562947
Position 270: 0.00039799133482021175
Position 8421: 0.00030727651525631916
Position 289: 0.0002903845174109262
Position 113: 2.7330525703027253e-05
Position 259: 2.158906050331629e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15379: 1.000000000000001
Position 11859: 0.9400315020311475
Position 1725: 0.9084769855824344
Position 8177: 0.8762899187039495
Position 6463: 0.8188333035887861
Position 15554: 0.8181581489732928
Position 16269: 0.6448634595695889
Position 22485: 0.5716253516982398
Position 19102: 0.5319023816937475
Position 12568: 0.4915792251498056
Position 3300: 0.42121414870194995
Position 9737: 0.24702486442318328
Position 2957: 0.22380539879350822
Position 741: 0.199699733815029
Position 19475: 0.18841602355852113
Position 16384: 0.14706859054775745
Position 19425: 0.13521988733380655
Position 15626: 0.1247967005328399
Position 24035: 0.11253537657294775
Position 8093: 0.11100084548849745
Position 16707: 0.10347658795552979
Position 16291: 0.09517241791366353
Position 15763: 0.08572128615118356
Position 6416: 0.08142130633393019
Position 9551: 0.06975944813150906
Position 3191: 0.06721697412631311
Position 1818: 0.05978199736244898
Position 3347: 0.04466840845348011
Position 4670: 0.043433441708185125
Position 2855: 0.038459954552121166
Position 15608: 0.03697937983687677
Position 16729: 0.03423162016635702
Position 1729: 0.031741017055117796
Position 2827: 0.028936933512415903
Position 595: 0.020209575850959192
Position 12366: 0.01872742788978675
Position 16125: 0.01749275244336232
Position 17806: 0.015846574257861373
Position 15846: 0.013309721364506796
Position 17849: 0.01317173373946862
Position 3152: 0.012373691309154236
Position 9587: 0.010827729048703176
Position 16493: 0.010755895592530979
Position 16099: 0.00824179805791767
Position 18702: 0.007888884106873039
Position 15592: 0.0076989567038633425
Position 1050: 0.007688307230074329
Position 16137: 0.007458864527064859
Position 294: 0.006727347925409109
Position 1003: 0.0066978372936861656
Position 15537: 0.005724038885158314
Position 15519: 0.00472353348946114
Position 1216: 0.004335659017584138
Position 671: 0.0023015156381375737
Position 668: 0.0014581812272982902
Position 16172: 0.0012103672909780647
Position 8950: 0.000934322554712483
Position 803: 0.0008870700918849889
Position 902: 0.0008565116330597682
Position 890: 0.0007244104509093152
Position 706: 0.000591358329889934
Position 315: 0.0005169999167077222
Position 8362: 0.00025510883943138756
Position 15995: 0.00016781498875015634
