Gene = 1700017B05Rik
index = 11
Annotated 5SS: [ 184 6227]
Annotated 3SS: [3471 8282]
SMsplice 5SS: [ 184 6227]
SMsplice 3SS: [6051 8282]
top_k =  100
Partition function (log Z): -9.555660963919907

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9983944272577551
Position 6227: 0.4916421795269182
Position 3845: 0.08761917424444621
Position 8103: 0.050903363100511696
Position 2832: 0.033196177377088076
Position 3656: 0.03139691342396041
Position 802: 0.022762956175956084
Position 8387: 0.02050407298327863
Position 3986: 0.018788270502738683
Position 1729: 0.013215207063883155
Position 4164: 0.0015199951736148845
Position 321: 0.001049971742037851
Position 339: 0.00014412234114721313
Position 528: 4.109235327331966e-05
Position 563: 2.5001644235489533e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 8282: 0.6959334082449451
Position 6051: 0.3780517637421474
Position 6018: 0.111899379946379
Position 3679: 0.09316815900913855
Position 8912: 0.07987941508099838
Position 8006: 0.07167070067222252
Position 4707: 0.05832288851619655
Position 3471: 0.051816732383967154
Position 6398: 0.03846697758779066
Position 3870: 0.03031789693324323
Position 4045: 0.02445294543948477
Position 2695: 0.021450756257693146
Position 5959: 0.019301489616916957
Position 9147: 0.016715677666142154
Position 1554: 0.013887144412865482
Position 647: 0.009504519061267227
Position 2668: 0.007976799161428965
Position 618: 0.0052360532558807845
Position 6557: 0.004579347264737089
Position 712: 0.004514714285902522
Position 2641: 0.004122859087578358
Position 598: 0.0038862830312110476
Position 4746: 0.0032752359937780816
Position 4149: 0.002438570772479323
Position 5662: 0.0018314368648805679
Position 720: 0.0016833353582494503
Position 4344: 0.0015161623937117153
Position 3817: 0.0014664338011933856
Position 2346: 0.001414114201191723
Position 4712: 0.00139105197230566
Position 3023: 0.0011481219920323673
Position 4051: 0.0010927200765650194
Position 2343: 0.0010548751902417109
Position 270: 0.001015247069051341
Position 288: 0.000960736143419475
Position 3757: 0.0008002707615857545
Position 1395: 0.0007519162974915177
Position 941: 0.000751175829393294
Position 294: 0.000627410794828176
Position 2994: 0.0005955215612003151
Position 2007: 0.0005880705487879313
Position 1597: 0.00032932984005962576
Position 2787: 0.00031656816506873026
Position 320: 0.0002722893583018975
Position 873: 0.00023827861018337
Position 735: 0.00022271276060527691
Position 673: 9.012012401433103e-05
Position 1483: 8.903571144576629e-05
Position 1629: 8.627206064288195e-05
