Gene = Etfdh
index = 389
Annotated 5SS: [  346  5323  6126 10025 10557 12940 13864 15242 16952 19065 23234 23959]
Annotated 3SS: [ 5184  5895  9942 10437 12861 13716 15100 16807 18895 23050 23736 24697]
SMsplice 5SS: [  136  5323 10025 10541 13864 15242 16952 19065 23234]
SMsplice 3SS: [ 5184  9942 10437 13716 15100 16807 18895 23050 24697]
top_k =  100
Partition function (log Z): -4.926195426762264

Sorted 5' Splice Sites (High to Low Probability):
Position 16952: 0.9963109513600409
Position 5323: 0.9531584953967553
Position 15242: 0.9007934916603114
Position 19065: 0.8785027518202121
Position 13864: 0.8363502074654763
Position 10541: 0.7392985130291592
Position 649: 0.6784679911027723
Position 136: 0.6578401793838169
Position 10025: 0.5663609470296687
Position 12940: 0.4281982934261203
Position 19289: 0.30323703571535554
Position 346: 0.15968571196806194
Position 210: 0.11800544167229039
Position 10557: 0.11702087623974908
Position 15213: 0.05158542481513614
Position 383: 0.033552847754727076
Position 21067: 0.029631603013752977
Position 15278: 0.02287141585182754
Position 20552: 0.022404018553793457
Position 6126: 0.018729795862866543
Position 318: 0.01243516911559248
Position 15520: 0.01182474458899089
Position 18367: 0.011005987402730419
Position 363: 0.009959586816265124
Position 157: 0.0031981577668503433
Position 314: 0.001289003995669496
Position 225: 0.0011345596186912675
Position 300: 0.0008523192185380617
Position 292: 0.0006138498747761424
Position 66: 0.0005842777986537938
Position 287: 0.0004377945942192214
Position 280: 0.00041110042185013134
Position 17621: 0.00034711243590882017

Sorted 3' Splice Sites (High to Low Probability):
Position 15100: 0.9752503323272748
Position 16807: 0.97310097990306
Position 10437: 0.8563193892689084
Position 13716: 0.8363502074654763
Position 461: 0.6670253997994581
Position 5184: 0.6477169391722466
Position 9942: 0.5663609470296685
Position 19170: 0.43253046767816317
Position 12861: 0.42819829342612
Position 24697: 0.3820493584285984
Position 18895: 0.3340299809267234
Position 5242: 0.2593891473248623
Position 18967: 0.25704848866812635
Position 18942: 0.17695143146221054
Position 21191: 0.1574654128081754
Position 20393: 0.1373280705606688
Position 18822: 0.12442197244080855
Position 19809: 0.08709876088072906
Position 20460: 0.049182311284885455
Position 5270: 0.044291593491987725
Position 20975: 0.03767143253653015
Position 18244: 0.023450999434162758
Position 5895: 0.01872979586286653
Position 16766: 0.015266006044083165
Position 17028: 0.012728903866543328
Position 15443: 0.011824744588990905
Position 16825: 0.01163301405285853
Position 557: 0.011442591303314115
Position 17502: 0.005806604141518471
Position 20050: 0.005077034952734199
Position 20108: 0.004645251771223317
Position 17168: 0.004312436344985201
Position 18225: 0.003804734633128864
Position 5014: 0.0017608154076587355
Position 17836: 0.0016881909718336004
Position 17213: 0.0012919812634776598
Position 18708: 0.0011013022580955575
Position 18295: 0.0009951027482506757
Position 19145: 0.0007592302402199581
