Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  100
Partition function (log Z): 1.8328528933937043

Sorted 5' Splice Sites (High to Low Probability):
Position 9585: 1.0000000000000013
Position 267: 0.9960622928392636
Position 6356: 0.9891402349290377
Position 19490: 0.9643971737672381
Position 5002: 0.9621491674069558
Position 12558: 0.9499492308228579
Position 24516: 0.824722648391571
Position 6169: 0.6195317161571939
Position 2595: 0.6128350929528983
Position 6928: 0.5739527167469504
Position 16505: 0.5663347035861078
Position 16564: 0.4244339141264056
Position 23927: 0.32947737900855206
Position 5378: 0.28768902519412115
Position 24836: 0.25610005529724544
Position 14662: 0.20166750535981356
Position 17771: 0.10790426549878782
Position 26501: 0.06519779730231884
Position 8588: 0.06196369355032606
Position 17992: 0.05836267088809584
Position 14608: 0.05275810428781524
Position 18135: 0.04433210632578876
Position 15236: 0.04344671703025905
Position 8508: 0.031089495692599365
Position 19494: 0.030499725555482055
Position 8512: 0.027365273934742612
Position 18028: 0.0264350575707325
Position 18040: 0.01901573485362243
Position 3732: 0.01482663407781968
Position 15223: 0.01207769730836229
Position 10234: 0.011694058590563824
Position 6428: 0.010484360269889827
Position 17652: 0.008517467453680318
Position 6779: 0.007163204739136017
Position 6134: 0.006989108331324904
Position 547: 0.005929414214888209
Position 19504: 0.005103100677279047
Position 20678: 0.003456562971378647
Position 1723: 0.0033688281115196767
Position 19635: 0.002878287375410215
Position 4617: 0.0026715131688475648
Position 53: 0.0025167342391037646
Position 4579: 0.002192467973362741
Position 1408: 0.0018727919115748034
Position 92: 0.0018239472370442978
Position 19939: 0.0014047967928380158
Position 705: 0.0012113330059541545
Position 5201: 0.0008785941607233867
Position 297: 0.0008362278394796409
Position 2135: 0.0005882271243714594
Position 19694: 9.7993671702114e-05
Position 170: 8.545434115141202e-05
Position 122: 8.021526202486385e-05
Position 1590: 5.142054852732979e-05
Position 239: 1.742332184789668e-05
Position 2117: 1.596062233425677e-05
Position 1052: 1.5759799149063042e-05
Position 36: 7.073481488773705e-06
Position 504: 3.627556859861342e-06
Position 148: 1.271088000563659e-06
Position 61: 2.601981536474261e-07
Position 106: 2.3041008128368257e-07
Position 57: 1.7532600934144827e-07
Position 95: 1.1986413544358714e-07
Position 82: 1.0935532800195286e-07
Position 76: 7.22651118551028e-08
Position 152: 6.643440672209384e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9394: 1.0000000000000016
Position 19307: 0.999999999999999
Position 16395: 0.9907686177125143
Position 6269: 0.9777911032534504
Position 4905: 0.8687686238476108
Position 24326: 0.8518537381733926
Position 12475: 0.6778239152442413
Position 5996: 0.6274375908037401
Position 29115: 0.4245396899068641
Position 2485: 0.4243020294241725
Position 23740: 0.32947737900855206
Position 6804: 0.2854663237281475
Position 12454: 0.2721253155786167
Position 5275: 0.27163010125174414
Position 6801: 0.26473514731704406
Position 14514: 0.2544256096476286
Position 24760: 0.1962683772008622
Position 2464: 0.18853306352872592
Position 27377: 0.17300271974452594
Position 17952: 0.13196240408553556
Position 17448: 0.11642173295246827
Position 8401: 0.1117922175888658
Position 26207: 0.09936516109650084
Position 21111: 0.09904285702880128
Position 4509: 0.09824452470155538
Position 24692: 0.0774158033904992
Position 24913: 0.06163027217844011
Position 15189: 0.055524414338621354
Position 24580: 0.055000840452646894
Position 28707: 0.041983349140161566
Position 19587: 0.03132326648089849
Position 6645: 0.020665011462107693
Position 17931: 0.01618316555270386
Position 5294: 0.01605892394237698
Position 6238: 0.015599490286530545
Position 3624: 0.01482663407781968
Position 19792: 0.012570279726940773
Position 10138: 0.011694058590563824
Position 6824: 0.010249438978787356
Position 25224: 0.009966784859137469
Position 8434: 0.008626245588802296
Position 26191: 0.006847503021497271
Position 6283: 0.005317235343725607
Position 22222: 0.005250786610344849
Position 19770: 0.004340149819571627
Position 1684: 0.003973015858225389
Position 20398: 0.003456562971378647
Position 390: 0.0024222004606531816
Position 1353: 0.0019010535457663026
Position 470: 0.0018720308224815536
Position 647: 0.0009761129295921421
Position 5112: 0.0008785941607233867
Position 190: 0.0006611093976959645
Position 434: 0.0006098635711840094
Position 399: 0.0005105679099013563
Position 381: 0.0004186772710960113
Position 169: 0.00040933737701027273
Position 233: 0.00027787793074665417
Position 562: 0.00021264525089939715
Position 138: 0.00020529614348570855
Position 1473: 1.4256136636549352e-05
Position 958: 1.2526806435300426e-05
Position 1227: 5.6561907970159874e-06
Position 1249: 3.2465869022643455e-06
Position 445: 2.160750693039354e-06
Position 591: 1.4014576053296615e-06
