Gene = Msto1
index = 719
Annotated 5SS: [ 207  433 1142 1297 1763 1974 2236 2463 2713 3117 3374 3686 3870]
Annotated 3SS: [ 296 1071 1220 1698 1885 2117 2327 2559 2984 3188 3580 3759 4088]
SMsplice 5SS: [ 121  433 1142 1297 2236 2463 2713 3117 3374 3686 3870]
SMsplice 3SS: [ 296 1071 1220 2117 2327 2559 3007 3188 3580 3759 4088]
top_k =  100
Partition function (log Z): 11.811976148510922

Sorted 5' Splice Sites (High to Low Probability):
Position 3117: 0.996459625723129
Position 433: 0.9772633488819303
Position 2463: 0.8933771511757503
Position 3374: 0.8766236266392808
Position 2236: 0.8733446859830785
Position 1142: 0.8642687270530884
Position 3870: 0.8318883482512001
Position 3686: 0.813017341724937
Position 121: 0.6464917544404206
Position 2713: 0.5595684033390006
Position 1763: 0.4933768394577657
Position 1297: 0.44625210225773926
Position 1974: 0.3056346223039364
Position 207: 0.21895978786048742
Position 144: 0.09239095316211568
Position 3403: 0.07546338429026503
Position 2175: 0.0661907544613206
Position 2405: 0.06562261612720313
Position 1376: 0.06159968433332991
Position 4261: 0.03146170957312564
Position 1310: 0.029584146463783864
Position 1157: 0.026065657284645185
Position 3557: 0.01911876503712695
Position 2252: 0.016570829887102033
Position 3320: 0.01570135502941608
Position 895: 0.01152516376661348
Position 1994: 0.009754026415749656
Position 444: 0.0070208670305770245
Position 1008: 0.0046508941783685205
Position 2370: 0.002594528796448152
Position 1369: 0.0023806737131508056
Position 2495: 0.002316972388974101
Position 973: 0.0017334006956612209
Position 175: 0.0012900099737505172
Position 362: 0.0007487218101929142
Position 102: 0.000720477392607357
Position 1099: 0.0006886595882113706
Position 3036: 0.0005503582712608815
Position 1146: 0.00038905945973171285
Position 843: 0.0003727780398253374
Position 49: 0.00029061543590013097
Position 3339: 0.0002580698620031441
Position 853: 0.00012038856519500072
Position 194: 7.530638496243513e-05
Position 158: 7.393069159620608e-05
Position 180: 6.70232627150151e-05
Position 246: 6.231514682449412e-05
Position 232: 3.583363658988833e-05
Position 97: 2.0973474236087023e-05
Position 3093: 8.179406543159327e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2327: 0.944855847331131
Position 3188: 0.8926291160491617
Position 3580: 0.8663828105453834
Position 1071: 0.8652126999251988
Position 2117: 0.853203926014964
Position 3759: 0.8000726960248348
Position 3007: 0.7126565052031343
Position 296: 0.6279919688231959
Position 4088: 0.607003900841714
Position 2559: 0.5586179887315831
Position 1220: 0.5273744765166114
Position 1698: 0.30906234986781633
Position 3934: 0.2851186657825802
Position 1885: 0.2817404459451662
Position 2984: 0.2633224267406005
Position 279: 0.21975856119282247
Position 1591: 0.17862865335788847
Position 2058: 0.08657717466327094
Position 242: 0.07873372774633888
Position 3260: 0.037173712160086976
Position 1860: 0.03357333369669066
Position 3231: 0.032894571867978686
Position 4354: 0.03146170957312564
Position 3716: 0.02684752704240343
Position 4091: 0.026837828822280793
Position 1042: 0.021177519884342074
Position 752: 0.0182146728844721
Position 2336: 0.01740336359440658
Position 1845: 0.012960779595869106
Position 3433: 0.011463930036457815
Position 2881: 0.011393726404718443
Position 367: 0.010415843064851655
Position 2949: 0.009645505052480187
Position 4064: 0.008952339197558317
Position 3480: 0.008633171745414132
Position 1007: 0.008623473824010628
Position 3725: 0.007821732517837353
Position 3944: 0.007609842080326718
Position 1224: 0.0075371665437225085
Position 3236: 0.006361332792322131
Position 3822: 0.006254687657456026
Position 1492: 0.004389430952717681
Position 246: 0.004329982319045988
Position 660: 0.0021305852821900902
Position 330: 0.0020798779551985578
Position 1095: 0.0011557582750115496
Position 2627: 0.000937604746613474
Position 206: 0.0008821581765730672
Position 2373: 0.0008331858491970544
Position 2455: 0.0008316815744454205
Position 947: 0.000756199269548682
Position 1075: 0.0006637266316816335
Position 372: 0.0005915769217778073
Position 339: 0.0005269155284709594
Position 972: 0.0003187568934414298
Position 1111: 0.0002527103819217886
Position 885: 0.00022410145421842274
Position 1092: 0.0002085292692871471
Position 1098: 0.00019820477706142516
Position 323: 0.00019693665886359155
Position 704: 0.00014805298674586896
Position 890: 0.00010140105126579724
Position 766: 6.896396318107782e-05
Position 3198: 9.229402509981996e-06
Position 3201: 3.7962679241954673e-06
Position 332: 1.7768151534118642e-06
Position 392: 1.0150324188849003e-06
Position 203: 8.007974728693849e-07
Position 225: 7.220627013175523e-07
Position 211: 2.7881296124821748e-08
Position 219: 2.7608724154072885e-08
