Gene = Dctn5
index = 325
Annotated 5SS: [  141  1197  2130  5319 10847]
Annotated 3SS: [ 1127  2010  5206 10743 15015]
SMsplice 5SS: [  141  1197  2130  5319 10847]
SMsplice 3SS: [ 1109  2010  5206 10743 15015]
top_k =  100
Partition function (log Z): -5.314283055572099

Sorted 5' Splice Sites (High to Low Probability):
Position 5319: 0.9990297151006405
Position 1197: 0.9249876022343855
Position 2130: 0.924976987681712
Position 10847: 0.9083438815987754
Position 141: 0.888436889079414
Position 11535: 0.4094673582960338
Position 2700: 0.34618374671335234
Position 2358: 0.160950028094669
Position 11280: 0.05517244743639898
Position 199: 0.05443574942149526
Position 10913: 0.029668876771762498
Position 13042: 0.023692528179275203
Position 4869: 0.023247277990250097
Position 2741: 0.02188546477146528
Position 211: 0.020992239667856745
Position 1262: 0.020095345152134465
Position 11322: 0.014234482798508157
Position 74: 0.010693883020401885
Position 2056: 0.010082925181131921
Position 1251: 0.00935426995272658
Position 1223: 0.007546168506962981
Position 299: 0.007205645457801932
Position 2847: 0.004837546575742981
Position 10321: 0.003535319947245431
Position 241: 0.0024728092087184196
Position 295: 0.0019747026145879643
Position 346: 0.0018308197212577857
Position 7834: 0.001643628040280925
Position 29: 0.001533019244869802
Position 338: 0.0012546518399842385
Position 173: 0.0011561663558762349
Position 1055: 0.0011462940592311473
Position 274: 0.0011358610916741593
Position 1635: 0.0010439173607734013
Position 226: 0.0008993562364473485
Position 1935: 0.0008565014776068782
Position 342: 0.0008337970559862351
Position 336: 0.000785019578458252
Position 912: 0.0006409640311437567
Position 1944: 0.0005651938511255496
Position 1740: 0.00036736324575832526
Position 1808: 0.0003548466234292499
Position 10508: 0.0003075145743904372
Position 122: 0.00024033011085338222
Position 2090: 0.00022832947780049244
Position 981: 0.00021294114716488398
Position 1038: 0.00020165300580042404

Sorted 3' Splice Sites (High to Low Probability):
Position 5206: 0.990930041817884
Position 2010: 0.9501595567174583
Position 10743: 0.9330688864954657
Position 1109: 0.5503846082198938
Position 11426: 0.510571018865623
Position 15015: 0.46316799008703335
Position 1127: 0.39817509588650996
Position 11188: 0.19964403785472584
Position 2640: 0.19320377856087861
Position 12907: 0.18190048787220214
Position 2572: 0.1263541418541714
Position 2297: 0.05917471478833368
Position 14021: 0.058641224331667754
Position 2206: 0.051937854330646696
Position 2581: 0.03761713665846172
Position 12384: 0.02648872055329013
Position 12134: 0.025976756744605582
Position 2162: 0.02427949313757724
Position 4777: 0.020098211178204633
Position 13324: 0.012355262896282984
Position 10093: 0.009485001092229639
Position 5256: 0.008975018790993506
Position 1020: 0.007583669210173757
Position 2535: 0.0069408751693244035
Position 10421: 0.0052513864494628405
Position 1903: 0.004863506409559424
Position 8886: 0.0048207472201074655
Position 1862: 0.004358676445208191
Position 7057: 0.00398696819357793
Position 2646: 0.0037866225001435983
Position 4628: 0.003149066812045464
Position 2249: 0.003080636208628568
Position 9009: 0.002679328360529257
Position 2221: 0.0018883334253105353
Position 806: 0.001873633243007236
Position 1539: 0.0017661272299609775
Position 6604: 0.0017331426788138372
Position 6504: 0.001689429239220636
Position 7760: 0.001643628040280925
Position 873: 0.001236675718433723
Position 2391: 0.0012023364293895181
Position 2301: 0.0009704837022570394
Position 5388: 0.0008502926346718311
Position 6701: 0.000838127996163808
Position 2258: 0.0007638704183763714
Position 1038: 0.0005184958423209907
Position 11480: 0.00030331513735674617
Position 957: 0.00029215018667204634
Position 1957: 2.3870418586311182e-05
Position 1964: 2.330384418302194e-05
Position 1781: 2.3071593029767867e-05
Position 1765: 4.7956752623760936e-06
Position 2087: 4.604928940368011e-06
Position 889: 1.849488224111512e-06
