Gene = Sepsecs
index = 964
Annotated 5SS: [  134   810  3721  4473  5541  9079 13483 13695 22111 22593]
Annotated 3SS: [  654  3601  4313  5386  8975 13352 13602 22016 22501 25600]
SMsplice 5SS: [  134   810  3721  4473  5541 11880 13483 13695 21925 22111 22593]
SMsplice 3SS: [  654  3601  4313  5386 11795 13352 13602 21801 22016 22501 25600]
top_k =  100
Partition function (log Z): -2.1476428077555387

Sorted 5' Splice Sites (High to Low Probability):
Position 13695: 1.0000000000000004
Position 22593: 0.9940358517185827
Position 4473: 0.9717597901171052
Position 22111: 0.9610855338500854
Position 11880: 0.8713272745066544
Position 810: 0.8011090625277144
Position 134: 0.780807123368525
Position 3721: 0.7704480278844731
Position 5541: 0.7175959925804484
Position 9079: 0.5004978345253448
Position 13483: 0.3371383465583348
Position 12198: 0.14554432533482073
Position 25770: 0.12250655147480594
Position 4766: 0.04618013236123778
Position 3055: 0.03153380679740926
Position 25050: 0.02769885501414291
Position 191: 0.02234513187639721
Position 22845: 0.020568467534497484
Position 743: 0.017245204701762596
Position 4547: 0.015734964912704794
Position 22832: 0.014298889429239832
Position 263: 0.012872400514043226
Position 541: 0.011954720549015838
Position 4830: 0.011756055289899467
Position 22424: 0.010225888563002357
Position 22965: 0.009133542665701157
Position 71: 0.007831549299676499
Position 3725: 0.0074828494284311965
Position 3260: 0.006626111952079296
Position 348: 0.004720266039253324
Position 3455: 0.004647614028813
Position 584: 0.003260964953059504
Position 334: 0.002962974759425839
Position 555: 0.001623807795282881
Position 397: 0.0010930764812252544
Position 224: 0.0007919675117654994
Position 1530: 0.0006818848043481828
Position 195: 0.0005284054657392005
Position 58: 0.0005143663694705181
Position 490: 0.00038947076961920945
Position 324: 0.0003468667140346274
Position 56: 5.020231194323731e-06
Position 449: 3.1633635393272093e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13602: 1.0000000000000004
Position 22501: 0.9804134276011989
Position 4313: 0.9634628148088239
Position 22016: 0.9610855338500854
Position 11795: 0.8713272745066544
Position 3601: 0.7779308773129046
Position 654: 0.6584719503477372
Position 5386: 0.6249924950097988
Position 25600: 0.4696619333561038
Position 8975: 0.36821272604671756
Position 13352: 0.3371383465583348
Position 23688: 0.167757070009741
Position 12030: 0.14554432533482073
Position 8814: 0.13228510847862734
Position 22734: 0.10519052397990088
Position 25668: 0.10349994309373686
Position 5407: 0.0893608046142725
Position 28675: 0.08261201157675044
Position 26022: 0.07910879328431007
Position 22668: 0.07073789344236613
Position 28104: 0.05887644248079346
Position 4647: 0.054625859332226724
Position 24935: 0.03210680930024495
Position 2931: 0.03153380679740923
Position 4343: 0.023101298865747407
Position 24261: 0.018989888835696543
Position 22467: 0.01645150324477377
Position 22279: 0.012733464195469274
Position 3129: 0.006229380962693488
Position 3253: 0.0050443450181988075
Position 660: 0.0032833454967295572
Position 5422: 0.0032426929563769353
Position 718: 0.0027787178376574677
Position 605: 0.0022873056123619145
Position 520: 0.0017957240514342614
Position 711: 0.001787766111855473
Position 4658: 0.0011101839602807068
Position 4269: 0.0009306413552381331
Position 4719: 0.0008937745070799457
Position 4618: 0.0006707961113324672
Position 4588: 0.0006355737402173839
Position 1358: 0.00038262623085757454
Position 22574: 0.0001976126730392021
Position 1445: 0.00016109618272258276
Position 1371: 0.0001381623907680255
Position 16899: 0.00013072932584677854
Position 553: 2.9593267267940013e-07
Position 575: 2.3614679272729594e-07
Position 432: 2.0175350215998688e-07
