Gene = 1810046K07Rik
index = 24
Annotated 5SS: [  117 10644 33968 37378]
Annotated 3SS: [10533 33924 37078 38475]
SMsplice 5SS: [  117 13813 26879 29538 33968]
SMsplice 3SS: [13640 26784 29448 33924 34040]
top_k =  100
Partition function (log Z): -21.999121280296905

Sorted 5' Splice Sites (High to Low Probability):
Position 117: 0.9995737383730391
Position 1289: 0.1383387337877552
Position 1479: 0.01777047346068387
Position 630: 0.015230523703568439
Position 4971: 0.011281612104318045
Position 6747: 0.01024957202229167
Position 2275: 0.007286380046830058
Position 2071: 0.00342213068441079
Position 2635: 0.0017697627724727525
Position 990: 1.3456516225733877e-05
Position 353: 7.831031684170709e-06
Position 591: 7.720756937154773e-06
Position 884: 7.166367188310121e-06
Position 252: 6.5020257618862916e-06
Position 319: 3.3450083778536186e-06
Position 323: 1.431015640368244e-06
Position 248: 4.886304766881303e-10
Position 121: 4.123597630417636e-10
Position 48: 5.914997871701455e-11
Position 179: 1.9784260238069875e-11
Position 185: 9.727698237289981e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2743: 0.2241960656102713
Position 13640: 0.15616720014770077
Position 6352: 0.10374535964159866
Position 1161: 0.0891945574790798
Position 2977: 0.07410491260155827
Position 6821: 0.05947018361837193
Position 7610: 0.046736467827639155
Position 1034: 0.04647399146880959
Position 1604: 0.04443585141225327
Position 10823: 0.043271095564062244
Position 1077: 0.03820152132951352
Position 1382: 0.026054991316051275
Position 3223: 0.02570590229640274
Position 2769: 0.02545826995865408
Position 8093: 0.022794564114663792
Position 6644: 0.02239548722147914
Position 394: 0.021315892851986318
Position 4914: 0.017021191574149955
Position 2130: 0.016165479332940744
Position 292: 0.013528707143848693
Position 1251: 0.01166969397579656
Position 2348: 0.009274930261982926
Position 6788: 0.007769899414498876
Position 1539: 0.006007731159803274
Position 3776: 0.005801125965434687
Position 1362: 0.005237426998168713
Position 5830: 0.004971482788388375
Position 4240: 0.004728942993594824
Position 2523: 0.004424760564780989
Position 1982: 0.003377144813531016
Position 4416: 0.003352236495296833
Position 1141: 0.002193757828314053
Position 3823: 0.002142212667139324
Position 421: 0.0020646464414188917
Position 479: 0.002043450639613862
Position 1801: 0.002015892191496273
Position 2112: 0.002005835746638014
Position 194: 0.00186235069268917
Position 2823: 0.0017565450536430095
Position 781: 0.0016908423058254976
Position 3340: 0.0014931430218441547
Position 319: 0.0007567337551106843
Position 1433: 0.0007327315428531079
Position 818: 0.0004988619895258812
Position 1956: 0.000362175593220765
Position 399: 9.98005094471946e-05
Position 435: 9.884801531349613e-05
Position 454: 5.379878296982738e-05
Position 1107: 1.6122255919807213e-05
Position 340: 1.5199374853036887e-05
Position 450: 5.680390427912929e-06
Position 867: 3.1921151772699018e-06
Position 459: 1.4894563619800206e-06
Position 1233: 1.429778767830747e-06
Position 353: 1.325342845298299e-06
Position 750: 1.2472331054908052e-06
