Gene = Smcp
index = 989
Annotated 5SS: [169]
Annotated 3SS: [4438]
SMsplice 5SS: [169]
SMsplice 3SS: [4438]
top_k =  100
Partition function (log Z): -6.40192156820322

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9973400972608624
Position 2545: 0.28711472465289045
Position 2511: 0.12483760404908514
Position 1014: 0.08041163555717716
Position 3927: 0.03961491152324685
Position 2601: 0.00974254533658725
Position 2525: 0.0035515432293338933
Position 114: 0.002659292299877957
Position 2226: 0.0017948570061509968
Position 359: 0.0013829754615575294
Position 758: 0.000963885605845857
Position 156: 7.56839436800387e-08
Position 197: 1.375926834045779e-08
Position 192: 1.365502444663839e-08
Position 154: 1.3447801235952873e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4438: 0.6388892017537207
Position 2454: 0.3983268123834534
Position 4648: 0.10873829605530719
Position 4689: 0.10216747399912944
Position 960: 0.08058981435003344
Position 2403: 0.056705189927905526
Position 3796: 0.036896452819288314
Position 3308: 0.011142367057685242
Position 3485: 0.01097576338390407
Position 3621: 0.00987380770025747
Position 2891: 0.009797109604217646
Position 4731: 0.009743749615273594
Position 2878: 0.00921396319122873
Position 4545: 0.00915192285080477
Position 2843: 0.007473024091690778
Position 3632: 0.005302058260422215
Position 2593: 0.005273061812340673
Position 2048: 0.0051407408233000535
Position 2658: 0.004879089723904611
Position 3525: 0.004235538357829009
Position 848: 0.003235695656603097
Position 2412: 0.0029540733596847947
Position 2714: 0.002441830779589797
Position 2111: 0.0021310412919794196
Position 259: 0.0015036666046171188
Position 1981: 0.0014830835939342295
Position 2229: 0.0014278782498029102
Position 2434: 0.0013575210604737592
Position 885: 0.0009450268942233325
Position 2917: 0.0009050934773255657
Position 459: 0.0008788584489461172
Position 531: 0.000778709923585128
Position 279: 0.00074855646327538
Position 1541: 0.0005812235079576752
Position 1279: 0.0005793193536286901
Position 358: 0.0005469672051870655
Position 286: 0.000519138264182501
Position 311: 0.000388320417392624
Position 910: 0.000297519765946092
Position 659: 0.000279301040529231
Position 636: 0.00020862271160679275
Position 730: 0.00020387121340383033
Position 938: 0.00014720344103112776
Position 946: 0.0001117979222280615
Position 968: 9.639186038688548e-05
Position 570: 6.262406695438505e-05
Position 282: 5.4512346980038623e-05
Position 2268: 1.513544383129305e-05
Position 2293: 1.4350216858322288e-05
Position 734: 7.394923847358622e-07
Position 754: 6.766924248534424e-07
