Gene = Srsf11
index = 1031
Annotated 5SS: [  124  5188  9915 13799 14680 15264 17328 18830 20318 22688 23860 24330]
Annotated 3SS: [ 4990  9780 13688 14586 15213 17199 18747 20185 22597 23763 24190 24435]
SMsplice 5SS: [  124  4649  9915 13397 13799 14680 17328 17553 18830 20318 22688 23860
 24330]
SMsplice 3SS: [ 4572  9780 13279 13688 14586 17199 17440 18747 20185 22597 23763 24190
 24438]
top_k =  100
Partition function (log Z): 19.618532112833673

Sorted 5' Splice Sites (High to Low Probability):
Position 13397: 1.0
Position 24330: 0.9999584474102292
Position 124: 0.998847410757443
Position 22688: 0.9889760239373674
Position 20318: 0.9766348853467011
Position 18830: 0.9716371822976286
Position 17328: 0.9623920812121657
Position 14680: 0.9516722927123568
Position 4649: 0.8538279839463903
Position 23860: 0.7982653724683724
Position 9915: 0.6753478543016909
Position 13799: 0.6561893179006419
Position 17553: 0.5560277074549758
Position 12517: 0.4862198023339962
Position 1868: 0.3687432661581311
Position 17135: 0.2752715189194054
Position 21717: 0.1268188093628466
Position 21531: 0.057471053366449885
Position 4000: 0.05711114056283921
Position 17620: 0.046172624372610334
Position 23866: 0.028459522357503424
Position 15264: 0.0282678642443092
Position 21758: 0.02806464815019504
Position 17596: 0.027326537114762517
Position 20395: 0.02663598965753229
Position 3477: 0.025248326331458307
Position 2022: 0.02387485799841633
Position 22354: 0.02135926161421294
Position 17650: 0.019191473966396543
Position 17991: 0.018736152912343877
Position 13825: 0.016906706892132303
Position 18876: 0.015507864210715143
Position 18348: 0.012221641626765195
Position 24559: 0.011754475922055755
Position 22812: 0.0110239760626343
Position 24623: 0.010074677534661755
Position 10860: 0.0070855025928246735
Position 24479: 0.005175885504941755
Position 17374: 0.0027832791220052944
Position 17365: 0.0027728817106444396
Position 128: 0.0011525892425561992
Position 18881: 0.0008955284523709294
Position 5225: 0.00025768261581229625
Position 8873: 0.0002522661474117554
Position 24334: 2.49350359131461e-05
Position 20294: 1.1108796491427744e-05
Position 24348: 1.284806150170173e-06
Position 24362: 7.430838291500012e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13279: 1.0000000000000004
Position 20185: 0.9982667669288052
Position 22597: 0.9908071923109234
Position 24190: 0.9849380810466416
Position 17199: 0.9566193058797758
Position 14586: 0.9516722927123565
Position 18747: 0.9426277837364522
Position 4572: 0.8538279839463899
Position 24438: 0.82813240889192
Position 23763: 0.7568873573120646
Position 17440: 0.6487183429087455
Position 9780: 0.5152008252613005
Position 12407: 0.48621980233399587
Position 13688: 0.4086321200954758
Position 1723: 0.3756170156739853
Position 17035: 0.28660045508444576
Position 13653: 0.26446390469729864
Position 9823: 0.1601470290403891
Position 21600: 0.08559338126104701
Position 21459: 0.08123251951298921
Position 24435: 0.07782084007149642
Position 23737: 0.05639288737001309
Position 25758: 0.053825496556858234
Position 3860: 0.05356433750402756
Position 18722: 0.04541279122426026
Position 21620: 0.02620364438125234
Position 24706: 0.022467208187097187
Position 3318: 0.022114699060169874
Position 22136: 0.02135926161421294
Position 15029: 0.019950163947103073
Position 17872: 0.018736152912343873
Position 21406: 0.01294552425409044
Position 18236: 0.012221641626765195
Position 25286: 0.00935806337504589
Position 24405: 0.009271048962996626
Position 22599: 0.009192807689078607
Position 25833: 0.008996406643103564
Position 15213: 0.008317700297206132
Position 1772: 0.008269593876585095
Position 23668: 0.007608297894951825
Position 10698: 0.007085502592824668
Position 24170: 0.0068647198903586054
Position 21429: 0.006379441470112405
Position 24761: 0.005967033880164745
Position 23742: 0.005836352248847906
Position 24081: 0.004663254987794711
Position 25376: 0.004210794959424163
Position 3831: 0.0035468030588116563
Position 20387: 0.0032819838007217155
Position 3297: 0.0031336272712884326
Position 24865: 0.0028631575771560433
Position 1725: 0.0028099045930442984
Position 23992: 0.002557507880356423
Position 1867: 0.0025552710236664143
Position 24408: 0.00232487591408772
Position 1700: 0.0019375484090241961
Position 20230: 0.001727738098059023
Position 1951: 0.0014287905802409266
Position 24062: 0.0009566299515289718
Position 24771: 0.0009552374744705944
Position 24469: 0.0008124664678390505
Position 8780: 0.0002522661474117554
Position 5092: 0.00016108540025072088
Position 5051: 9.659721556157538e-05
Position 20123: 5.372069851639861e-06
Position 23968: 5.042381263497854e-06
Position 23943: 1.7419817885405323e-07
Position 19967: 1.2290328606098757e-07
