Gene = Rnf32
index = 910
Annotated 5SS: [  116   649  2024  2842  7201  9705 10302 10808 28288]
Annotated 3SS: [  582  1928  2576  7057  9671 10176 10698 28119 29045]
SMsplice 5SS: [   88  2024  2842  7201 10808]
SMsplice 3SS: [ 1928  2627  7057 10698 29045]
top_k =  100
Partition function (log Z): -12.855117980993576

Sorted 5' Splice Sites (High to Low Probability):
Position 2842: 0.8953054335415475
Position 2024: 0.8768169785287682
Position 10808: 0.8714230912122123
Position 3098: 0.589705770482449
Position 7201: 0.5870588984170844
Position 88: 0.5362211598700469
Position 649: 0.48505055601307706
Position 116: 0.38567732394968235
Position 11003: 0.26063493750564815
Position 884: 0.14281066254312702
Position 2094: 0.055151710964525445
Position 4394: 0.0493958847305317
Position 7235: 0.04447744250666426
Position 749: 0.034922437295092215
Position 939: 0.0334102203737689
Position 3111: 0.031145672970196242
Position 950: 0.030781326828222298
Position 5636: 0.019551665790648362
Position 693: 0.019140751052777863
Position 189: 0.004377357498405557
Position 207: 0.004199406540597087
Position 144: 0.003443994228687253
Position 222: 0.0034195917577882276
Position 226: 0.0028637000348174543
Position 120: 0.00099866637408842
Position 113: 0.0008323055849412239
Position 318: 0.0005501661144584317
Position 77: 0.00047488106396517053
Position 502: 0.0004396402454153243
Position 519: 0.00040637284874597005
Position 157: 0.00027624533962170483
Position 460: 0.0002211444898020869
Position 709: 0.00014619429686959153

Sorted 3' Splice Sites (High to Low Probability):
Position 10698: 1.0
Position 1928: 0.8570289952360277
Position 2627: 0.6562116518922891
Position 7057: 0.6315363409237487
Position 582: 0.4081770672351928
Position 3014: 0.37428963631022855
Position 13638: 0.195235578655081
Position 2962: 0.1926085161801272
Position 14208: 0.17363352696100215
Position 2576: 0.16812305048830659
Position 10884: 0.15428025601752765
Position 17454: 0.11423416920374432
Position 15863: 0.10926761636209163
Position 811: 0.10089077852057374
Position 444: 0.09011244753822853
Position 10914: 0.08909194934437215
Position 11465: 0.06661303868455436
Position 1879: 0.05681850311179017
Position 16311: 0.056468279591065276
Position 2670: 0.054078870025483755
Position 2965: 0.053953290962289416
Position 4233: 0.049395884730531796
Position 12941: 0.048755504358854354
Position 872: 0.04065536694925286
Position 14248: 0.02540189255259462
Position 13533: 0.021821180918180815
Position 11145: 0.021552223418856122
Position 13954: 0.021126598655134887
Position 625: 0.0210745084464901
Position 5549: 0.019551665790648345
Position 1931: 0.018069680821536913
Position 720: 0.013489568534840474
Position 12377: 0.01283260761821345
Position 424: 0.008708542641470618
Position 2447: 0.00864817690061721
Position 11881: 0.008515145694868236
Position 2418: 0.008243684234850479
Position 10946: 0.006708016981296986
Position 11077: 0.006520443700423659
Position 684: 0.003780166910753407
Position 506: 0.0032491210400824797
Position 347: 0.0003685568993642228
Position 449: 0.0001256114462896313
Position 1757: 5.151032393849881e-05
Position 482: 3.236818146265992e-05
