Gene = Traip
index = 1138
Annotated 5SS: [  217  4967  5474  7900  8611 10117 10700 11386 11965 12462 17794 19097
 19663 19803]
Annotated 3SS: [ 4908  5389  7859  8482 10021 10585 11297 11874 12372 17637 19047 19512
 19751 20017]
SMsplice 5SS: [  217  4967  5474  7900  8611 10117 11965 12462 17794 19097 19663]
SMsplice 3SS: [ 4908  5389  7859  8482 10021 11874 12372 17637 19047 19512 19751]
top_k =  100
Partition function (log Z): 13.248817054634168

Sorted 5' Splice Sites (High to Low Probability):
Position 12462: 1.0000000000000004
Position 10117: 0.9987310481471475
Position 217: 0.9984688877781377
Position 17794: 0.9672844802282357
Position 11965: 0.9507073267611476
Position 8611: 0.9363742822816258
Position 7900: 0.9132826168739644
Position 19663: 0.8282277082224905
Position 19097: 0.7906695850669949
Position 4967: 0.7881820250257399
Position 5474: 0.7715873764313683
Position 10704: 0.40717946524931586
Position 11386: 0.37979354292534995
Position 20508: 0.3562693457712025
Position 20093: 0.3525574748435785
Position 11419: 0.2568284247767972
Position 14928: 0.1691936294932517
Position 19865: 0.11849581664722668
Position 9890: 0.07979774577754527
Position 3976: 0.0766587690268405
Position 5112: 0.07128719149774217
Position 10700: 0.07069907657506883
Position 8635: 0.059483428387649084
Position 936: 0.059442806495624625
Position 12280: 0.05139789741910633
Position 2215: 0.04626296821153482
Position 20727: 0.044196979830532286
Position 9603: 0.027962544646497726
Position 2347: 0.023323321166742912
Position 11181: 0.020087767132843024
Position 20513: 0.019735107893810565
Position 402: 0.01936668521251091
Position 5302: 0.019173730012635525
Position 20529: 0.017033118335359813
Position 19803: 0.01695616040261558
Position 20078: 0.016054363358579054
Position 20740: 0.014781524463892056
Position 11989: 0.014686483674354364
Position 392: 0.012536790875099315
Position 19931: 0.01048478492110371
Position 12023: 0.010072428988340548
Position 19954: 0.00988774279042718
Position 9835: 0.008393996747096465
Position 6102: 0.0078073413486001424
Position 12105: 0.005046664708268265
Position 9912: 0.00452201417608738
Position 20731: 0.0043094372292267315
Position 10284: 0.0014607464152122053
Position 9181: 0.0011075126161626322
Position 9629: 0.0010660815555037114
Position 10230: 0.0008837523599755684
Position 11488: 0.0008737638507361842
Position 54: 0.00047574565889953337
Position 19688: 0.0003788460553985019
Position 242: 0.00037746102826128323
Position 377: 0.00011227859733905055
Position 19236: 0.00010072121475019752
Position 232: 4.6841051122132605e-06
Position 221: 4.643210980445624e-06
Position 230: 3.3257502547372233e-06
Position 76: 2.6071973717389038e-06
Position 108: 1.9661505444890545e-06
Position 192: 1.4804951305982235e-06
Position 176: 3.2647503676188495e-07
Position 72: 2.8449170655474387e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10021: 0.9946362600575458
Position 17637: 0.9672844802282361
Position 8482: 0.9160114756871018
Position 11874: 0.9105927750265573
Position 12372: 0.8103364492034201
Position 19751: 0.8049084650806511
Position 7859: 0.7980618434568382
Position 19047: 0.7675453472288483
Position 5389: 0.7639349442053122
Position 19512: 0.7637400269496813
Position 4908: 0.7592446459497807
Position 11297: 0.6374957315528836
Position 20394: 0.49502261697336264
Position 21147: 0.37237977982834425
Position 10585: 0.24323419701845397
Position 10353: 0.18664043707243907
Position 14816: 0.1691936294932517
Position 12350: 0.1559206832664097
Position 7789: 0.11522077341712632
Position 9721: 0.08955766206280108
Position 19981: 0.08237821933851482
Position 8486: 0.07984623498217322
Position 3897: 0.0766587690268405
Position 20669: 0.060296808193196584
Position 19436: 0.059847624723939286
Position 765: 0.05736986918185588
Position 4866: 0.057362385025792766
Position 12199: 0.05334170710619176
Position 20575: 0.0527726971134868
Position 20017: 0.04045009536928495
Position 19952: 0.036349263521416
Position 11799: 0.03454162746369113
Position 12316: 0.03179905784308312
Position 11581: 0.030532504386390196
Position 10604: 0.03043801359098042
Position 20880: 0.027937857978470995
Position 9516: 0.02749789846736407
Position 312: 0.023572207950263227
Position 2214: 0.023323321166742912
Position 19060: 0.023224959052897183
Position 2000: 0.02296048210926945
Position 2043: 0.021497480196422857
Position 11069: 0.02008776713284303
Position 5212: 0.01917373001263549
Position 5020: 0.015386296486671187
Position 4696: 0.01362674479710953
Position 10414: 0.009534482729562456
Position 4931: 0.009132444956274355
Position 20399: 0.008266053090825266
Position 5930: 0.007807341348600154
Position 5437: 0.007652432226056429
Position 288: 0.006609491369863571
Position 19380: 0.005018902604268062
Position 4954: 0.004716699307852536
Position 10027: 0.0047157986579422296
Position 12062: 0.0046665223113249695
Position 10449: 0.004348334074772626
Position 9814: 0.003156334135512713
Position 10551: 0.0022734043442973885
Position 783: 0.0020729373137686963
Position 2136: 0.001805005905842515
Position 10221: 0.0016837795378639928
Position 9354: 0.0015307277346373676
Position 10417: 0.0014096729938790473
Position 332: 0.0011754677062608986
Position 9022: 0.0011075126161626313
Position 11694: 0.00017947494414719486
Position 10229: 1.3891507515773727e-05
Position 10181: 1.3322497830066239e-05
Position 10245: 1.2255166052545775e-05
