Gene = Pth
index = 873
Annotated 5SS: [ 120 2376]
Annotated 3SS: [2284 2491]
SMsplice 5SS: [ 120 2376]
SMsplice 3SS: [2284 2491]
top_k =  100
Partition function (log Z): -1.5175841878397496

Sorted 5' Splice Sites (High to Low Probability):
Position 2376: 0.9823587365079718
Position 120: 0.8783111287134701
Position 2701: 0.40309103331418583
Position 1326: 0.1819380824040481
Position 277: 0.11905575556410854
Position 1801: 0.09921426796324392
Position 1128: 0.017661447323406753
Position 2371: 0.004563875373291559
Position 910: 0.002012715724442409
Position 247: 0.0016451050938163943
Position 2844: 0.0011702289206895918
Position 2891: 0.0011593585261772974
Position 2601: 0.001060362154197509
Position 713: 0.0009948914569207102
Position 293: 0.0009603008009987444
Position 2695: 0.0009194047795792907
Position 915: 0.0006959482100836796
Position 768: 0.0004160165691586068
Position 2428: 2.0050291097840974e-05
Position 154: 1.5158646540535115e-05
Position 115: 1.082425833338668e-05
Position 2676: 1.385537162962154e-06
Position 159: 1.1460338297888095e-06
Position 2670: 9.75500296405498e-07
Position 2727: 6.188902678785033e-07
Position 2605: 3.642006016579408e-07
Position 524: 3.4511694277990837e-07
Position 470: 2.509161407939738e-07
Position 2721: 8.22782632411701e-08
Position 109: 1.0907191688968792e-12
Position 77: 9.82865031204031e-13
Position 51: 3.350231199831925e-13
Position 81: 2.7297898001952914e-13
Position 35: 1.432755026038836e-13
Position 30: 3.4117021854566554e-14
Position 46: 1.1196902235220506e-14
Position 177: 7.240030155991175e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2491: 0.9960014514486004
Position 2284: 0.6538397709199645
Position 2770: 0.2299898455322396
Position 1231: 0.1652842411284787
Position 2289: 0.15365105920178204
Position 2267: 0.14207360128054022
Position 1687: 0.08910494139388775
Position 2809: 0.07721312526805924
Position 2934: 0.050047525016660946
Position 2774: 0.02722704988760121
Position 2237: 0.019318071708368915
Position 2890: 0.018388858463328536
Position 2101: 0.014838368849655587
Position 984: 0.012521245186622164
Position 1246: 0.01026056856845055
Position 1640: 0.0073085812871362165
Position 2974: 0.006536017943280978
Position 1266: 0.0038552580771754165
Position 1039: 0.003343214914910757
Position 2125: 0.0028177353306682216
Position 1540: 0.002800745282219933
Position 1227: 0.0024830775023736793
Position 2495: 0.0014562087420963129
Position 954: 0.0014336239939558167
Position 697: 0.0011931330244621412
Position 603: 0.0011878431093661572
Position 562: 0.0006347946385627136
Position 873: 0.0005937669546989058
Position 1994: 0.0004040548813812263
Position 2779: 0.0003048467141293365
Position 677: 0.00024087336547538702
Position 737: 0.000179703845009972
Position 713: 0.00016600869795354347
Position 2516: 0.00015568875460589686
Position 1026: 0.00011082739533422895
Position 2605: 7.603475749338935e-05
Position 522: 7.369429819695335e-05
Position 767: 6.292258549445559e-05
Position 720: 5.8835553707857846e-05
Position 717: 3.546884783084811e-05
Position 2497: 7.161573323529023e-06
Position 242: 1.514705914612088e-08
